,Training Score,Testing Score,Variable,Coefficent,Other Variable,Coefficent2,Other Variable2,Coefficent3,Other Variable3,Coefficent4,y intercept
Fdi & Gdp & Population & Status Developed,0.266720452609135,0.28354911986101994,Fdi,0.00950768171878253,Population,0.00022412645035126485,Status Developed,-5.39049752534479e-10,Gdp,7.373951906258643,67.07548436548542
Fdi & Percentage Expenditure & Population & Status Developed,0.2500134220991713,0.2728586147169818,Percentage Expenditure,0.015318046866041428,Fdi,0.0011790168086125285,Status Developed,-1.886237160604945e-09,Population,8.099904720500545,67.30311840154818
Military & Percentage Expenditure & Population & Status Developed,0.2537036027676943,0.27079242195470865,Percentage Expenditure,0.2974876473360155,Military,0.0013455105344222144,Status Developed,-2.152726814299774e-09,Population,7.524675262195343,67.15041246050089
Fdi & Gdp & Status Developed & Total Expenditure,0.2776959420415822,0.25847118873056185,Total Expenditure,0.0069263510553290815,Fdi,0.00024841868020433473,Status Developed,6.787513181873242,Gdp,0.20042274898067775,65.71322274824526
Gdp & Military & Status Developed & Total Expenditure,0.2862882654683433,0.24992373593686146,Total Expenditure,0.00023037674378781077,Military,0.24113231962713888,Status Developed,6.943030395299779,Gdp,0.31836143354621127,64.86936005838191
Gdp & Percentage Expenditure & Population & Status Developed,0.2805798748591928,0.24742290851663828,Percentage Expenditure,0.0003002475548955826,Population,-0.0006526743348633483,Status Developed,1.6111338164200711e-10,Gdp,7.563653904510932,67.1415984846977
Alcohol & Fdi & Military & Status Developed,0.23741605399999643,0.23835357056343598,Alcohol,0.5741235400338542,Military,0.014766580360018655,Status Developed,0.5263003348140405,Fdi,6.595565056921723,64.99341444999082
Gdp & Military & Percentage Expenditure & Status Developed,0.2829382099722263,0.23527485376281887,Percentage Expenditure,0.00031723675347516907,Military,0.22439747171686406,Status Developed,-0.0006628473056107531,Gdp,7.496683415188959,66.47456399441158
Alcohol & Military & Population & Status Developed,0.2460366498754709,0.2119795692343983,Alcohol,0.5766142082785135,Military,0.4025735809860519,Status Developed,-1.1919384923508858e-09,Population,6.884940625877537,65.38636283073421
Fdi & Gdp & Percentage Expenditure & Status Developed,0.2933559916119519,0.21114370367188207,Percentage Expenditure,0.007082125925739759,Fdi,0.00036180764416896157,Status Developed,-0.0007707047814071152,Gdp,6.928316632562371,67.05246163067098
Fdi & Gdp & Military & Status Developed,0.28973940244299357,0.20935570575861448,Fdi,0.009460077461170762,Military,0.00021694218257755965,Status Developed,0.26068261045784835,Gdp,7.7372806804759255,66.39239969188286
Fdi & Population & Status Developed & Total Expenditure,0.21395515802863319,0.20274236020043124,Total Expenditure,0.0057283469487039666,Fdi,-1.4918757685713532e-09,Status Developed,10.017799504953278,Population,0.4461558274941993,65.36932580802556
Alcohol & Fdi & Population & Status Developed,0.2544928772524735,0.18240586134671088,Alcohol,0.6269625875913206,Fdi,0.0129440160267016,Status Developed,-3.738613325171558e-10,Population,6.525628356996773,65.54544145298597
Fdi & Military & Population & Status Developed,0.20546749884836268,0.18194094902585,Fdi,0.009185499281391998,Military,0.13437874610891243,Status Developed,-4.3666967264321954e-10,Population,10.903970079200839,67.48190006271666
Fdi & Military & Status Developed & Total Expenditure,0.22580307781718434,0.16336334386956453,Total Expenditure,0.006930054089001494,Military,0.37484215210537375,Status Developed,10.331322842852474,Fdi,0.4330358329180197,64.76698399497327
Military & Population & Status Developed & Total Expenditure,0.22929084238782294,0.1528821933343747,Total Expenditure,0.22735081844972152,Military,-1.7726572550614184e-09,Status Developed,10.768217398961172,Population,0.3870555218634781,65.31233675058375
