,Training Score,Testing Score,Variable,Coefficent,Other Variable,Coefficent2,Other Variable2,Coefficent3,y intercept
Military & Total Expenditure & Water,0.6451846811370816,0.6130564629634858,Water,-0.3632952884206147,Military,0.43605439202199675,Total Expenditure,0.3817731816946484,35.742159186424
Adult Mortality & Bmi & Military,0.6448480333254736,0.625537273214751,Adult Mortality,-0.04188009394057097,Military,0.16983895474868965,Bmi,-0.12014625471581494,70.40669688447804
Birth Per Woman & Diphtheria & Status Developed,0.6445117841605834,0.6399703520063371,Birth Per Woman,-4.386947030823547,Status Developed,0.0396331606771984,Diphtheria,3.0228201438378925,78.41554326664138
Fdi & Hepatitis B & Water,0.6439110401461271,0.6020974888203289,Water,0.02146291147193065,Fdi,0.01291055458425789,Hepatitis B,0.3907711928035858,35.768574010337915
Adult Mortality & Polio & Thinness 1-19 Years,0.6437491630492764,0.6334158462968138,Adult Mortality,-0.043536575684652606,Thinness 1-19 Years,0.06510871839970894,Polio,-0.5640261160999169,74.18154221351122
Measles & Population & Water,0.6436911122440924,0.6010017183991616,Water,-1.3079449469153783e-05,Population,-3.2273283514098443e-09,Measles,0.3863122936917668,37.488660871681645
Birth Per Woman & Fdi & Status Developed,0.6436583244343592,0.6233227788538467,Birth Per Woman,-4.5921497958287025,Status Developed,0.009605743555889378,Fdi,2.8002596341641395,82.3960335617913
Adult Mortality & Status Developed & Thinness 5-9 Years,0.6434117492426121,0.6556377360099823,Adult Mortality,-0.04184633867397773,Status Developed,4.720693452192707,Thinness 5-9 Years,-0.4610460414981302,78.08674557858197
Adult Mortality & Diphtheria & Thinness 5-9 Years,0.6432541410806946,0.640736093409979,Adult Mortality,-0.0421411397201338,Thinness 5-9 Years,0.07802946626699801,Diphtheria,-0.5067728519669743,72.51803826452834
Diphtheria & Population & Water,0.6430505610695759,0.622441617786669,Water,0.037429741084463126,Population,-3.44208259905714e-09,Diphtheria,0.3812285777259377,34.67210045442364
Birth Per Woman & Diphtheria & Thinness 1-19 Years,0.6429980604693072,0.7188841079515794,Birth Per Woman,-4.215734444029796,Thinness 1-19 Years,0.02738290704503961,Diphtheria,-0.3824059038365734,81.34730915591702
Birth Per Woman & Military & Total Expenditure,0.6427855864001046,0.5994477474607632,Birth Per Woman,-4.856101642071055,Military,0.07043951325024617,Total Expenditure,0.3804569309595467,81.26662202608883
Adult Mortality & Alcohol & Gdp,0.6426427545223814,0.622164049150441,Adult Mortality,-0.044825266137231715,Gdp,0.476725429221599,Alcohol,0.00014104972928060398,74.02176868666218
Bmi & Fdi & Water,0.642483235014722,0.7003065249684348,Water,0.08474200028534239,Fdi,0.015224854731517195,Bmi,0.3323653691027233,38.468728468344054
Measles & Total Expenditure & Water,0.6421124456877059,0.6237150727721525,Water,8.848405132173617e-06,Total Expenditure,0.3255318599565001,Measles,0.3946578896442707,34.723482631584375
Alcohol & Population & Water,0.6419003254059119,0.6188675933215786,Water,0.14795405396410322,Population,-3.4604911771827715e-09,Alcohol,0.38262854105843586,36.92154288232447
Alcohol & Birth Per Woman & Measles,0.6415730619213283,0.5756432715874031,Birth Per Woman,0.10962997319925831,Measles,-4.735730988659889,Alcohol,-4.894128252172557e-05,82.8759889644883
Hepatitis B & Measles & Water,0.64143065223329,0.6057223430298568,Water,0.011206965857282132,Measles,-7.041892060955884e-06,Hepatitis B,0.38767480275430694,36.36658676203609
Adult Mortality & Gdp & Hiv/Aids,0.6413808155005607,0.6533370332270708,Adult Mortality,-0.03431810853881268,Gdp,0.00020682471695407972,Hiv/Aids,-0.47047832861997363,75.22803705636944
Measles & Under-Five Deaths & Water,0.6412772343071773,0.6366600005612626,Water,3.569485928982914e-05,Under-Five Deaths,-0.005610957446149406,Measles,0.39598829803500313,36.65161560982641
Hepatitis B & Polio & Water,0.6409578145473405,0.613529220495828,Water,0.002351423721032904,Polio,0.027087858897129224,Hepatitis B,0.3756420516764548,35.76277773014215
Fdi & Under-Five Deaths & Water,0.6407362952592894,0.6400066225828822,Water,0.01600501991830025,Fdi,-0.004150753939239273,Under-Five Deaths,0.3830777667833834,37.87702127356241
Adult Mortality & Diphtheria & Hiv/Aids,0.6406327100394598,0.5265788510152626,Adult Mortality,-0.03891209077235107,Hiv/Aids,0.09211846759523278,Diphtheria,-0.3347246647818353,69.08394261172617
Alcohol & Fdi & Water,0.6405261009356698,0.6257054397277042,Water,0.17839366518063707,Fdi,0.01583934651129235,Alcohol,0.3825711180747923,36.49211313242817
Military & Polio & Water,0.640465073143285,0.613437149165523,Water,-0.12925356987580794,Military,0.021330959381059774,Polio,0.38968267600090223,35.44172413692768
Birth Per Woman & Measles & Military,0.639668746304306,0.5823656239515909,Birth Per Woman,-4.947025297936246,Military,-5.0151268527738295e-05,Measles,0.028745283375405634,84.00294061797507
Fdi & Polio & Water,0.6394921089446136,0.6251382650944332,Water,0.01720310652205924,Fdi,0.021672910651645175,Polio,0.3799802083856723,36.05124286053386
Adult Mortality & Bmi & Hepatitis B,0.6394723262680444,0.668167493511467,Adult Mortality,-0.04233356926881505,Bmi,0.1511710754738015,Hepatitis B,0.0316788103777152,68.55109713029483
Birth Per Woman & Hepatitis B & Status Developed,0.6394707950480674,0.6448066356076984,Birth Per Woman,-4.4632723696347885,Status Developed,0.014860432468863158,Hepatitis B,3.2269225340048395,80.80273917134274
Adult Mortality & Hiv/Aids & Percentage Expenditure,0.639427558965215,0.6103436222271412,Adult Mortality,-0.036882511319146466,Hiv/Aids,-0.36976036916409905,Percentage Expenditure,0.0011541776899332108,75.82708539880207
Military & Under-Five Deaths & Water,0.6392875866997746,0.6388205875548096,Water,-0.17165039155838943,Military,-0.005069595117240496,Under-Five Deaths,0.37824500195609323,38.71378918080478
Adult Mortality & Gdp & Thinness 1-19 Years,0.639230176541449,0.7101623182213505,Adult Mortality,-0.041174665802634056,Thinness 1-19 Years,0.0001527019315083038,Gdp,-0.5285626362221045,78.05040593354929
Birth Per Woman & Population & Total Expenditure,0.6391135037080886,0.6130592232763074,Birth Per Woman,-4.822563993527004,Population,-3.0228653714963496e-09,Total Expenditure,0.44484885119968454,80.91044126997274
Population & Under-Five Deaths & Water,0.6390416609957712,0.6426012104581151,Water,4.553070053938797e-09,Population,-0.005777394311880656,Under-Five Deaths,0.3823859706245744,37.8640572829483
Military & Population & Water,0.6388866426944622,0.6142902904005181,Water,-0.16194405674736706,Military,-4.546595395213611e-09,Population,0.40337891209177645,36.23148446469182
Birth Per Woman & Diphtheria & Measles,0.638754131565207,0.608572443555657,Birth Per Woman,-4.671691784677176,Diphtheria,0.028855302027750048,Measles,-4.953591761516415e-05,80.7063142987198
Adult Mortality & Alcohol & Polio,0.6385619002211079,0.6167253144618474,Adult Mortality,-0.04497758357437168,Polio,0.6004187184053668,Alcohol,0.0542763211815221,69.8844239601145
Diphtheria & Military & Water,0.6384141050003307,0.6335410203776508,Water,0.03440240732479605,Military,-0.30786639467848037,Diphtheria,0.37613037050682174,35.788830960081995
Fdi & Military & Water,0.6377896197780851,0.6170173880118397,Water,0.01773056973058762,Military,-0.07906147809792846,Fdi,0.3894500329204656,36.946864798672394
Adult Mortality & Gdp & Under-Five Deaths,0.6377096517666503,0.5746595179680188,Adult Mortality,-0.04688850027969283,Gdp,0.00019244788865860658,Under-Five Deaths,-0.0071869054913343096,76.84601608748602
Birth Per Woman & Diphtheria & Population,0.637703603219004,0.5975071073506809,Birth Per Woman,-4.790859529534764,Population,0.03234056999319507,Diphtheria,-3.4862044750532096e-09,80.95589230198698
Alcohol & Birth Per Woman & Fdi,0.6370557198398414,0.5944410245923128,Birth Per Woman,0.06703000669668505,Fdi,-4.572826100843859,Alcohol,0.014753609445843002,82.61419726017283
Alcohol & Birth Per Woman & Military,0.6370527442838738,0.5840944461943123,Birth Per Woman,0.1317026155988166,Military,-4.790197736317643,Alcohol,0.2018682902033442,82.47104818823969
Birth Per Woman & Military & Population,0.6365275526436383,0.5880404556477719,Birth Per Woman,-4.872075421198468,Military,0.14751942410196328,Population,-4.991566442155674e-09,83.73141099767868
Birth Per Woman & Infant Deaths & Under-Five Deaths,0.6364157774766883,0.5989793849095844,Infant Deaths,-4.875070889160212,Birth Per Woman,0.006826050505771124,Under-Five Deaths,-0.008665550558290299,84.05542911654351
Hepatitis B & Total Expenditure & Water,0.6363623664805921,0.6444648708021201,Water,0.011076598218452006,Total Expenditure,0.3411848457770008,Hepatitis B,0.3783149508529543,35.1868439243881
Population & Total Expenditure & Water,0.636346518585585,0.644171531473611,Water,-3.785595190137787e-09,Population,0.34446311066540897,Total Expenditure,0.38603692407827345,35.55463769081842
Birth Per Woman & Population & Status Developed,0.6363098570754633,0.6501004492839401,Birth Per Woman,-4.490216770220871,Status Developed,-3.473816059310466e-09,Population,3.247241163085951,82.1463253548828
Alcohol & Birth Per Woman & Hepatitis B,0.6362962241026173,0.5983240092296417,Birth Per Woman,0.11801662048618358,Hepatitis B,-4.675477831816516,Alcohol,0.012465723060874918,81.63446276925733
Infant Deaths & Measles & Water,0.6361172628808318,0.6469229412473905,Infant Deaths,-0.006972531509561342,Water,2.0576149151054454e-05,Measles,0.37935753503310216,38.24885109431516
Alcohol & Birth Per Woman & Under-Five Deaths,0.63606614729781,0.6076893952959292,Birth Per Woman,0.07080387637000121,Under-Five Deaths,-4.685678636570426,Alcohol,-0.0035021912331012206,83.12059478748368
Birth Per Woman & Fdi & Hepatitis B,0.6360262545040385,0.6013843026768054,Birth Per Woman,-4.794972982572811,Fdi,0.012866394137023736,Hepatitis B,0.017914334545529563,82.02743421908998
Birth Per Woman & Hepatitis B & Polio,0.6358407655819711,0.5922441709346303,Birth Per Woman,-4.8215567605877885,Polio,0.010429155067332545,Hepatitis B,0.019230904265661094,81.1333244618153
Birth Per Woman & Hepatitis B & Under-Five Deaths,0.6357241618939197,0.5957272251040333,Birth Per Woman,-4.812152202993351,Under-Five Deaths,0.01605359609351816,Hepatitis B,-0.0029315686068700285,82.3436393470212
Polio & Total Expenditure & Water,0.6355514376391749,0.6537688354098694,Water,0.016385177894196915,Total Expenditure,0.2830168195570475,Polio,0.38039354492852673,34.79942472007598
Alcohol & Measles & Water,0.6350958779811693,0.6378561117457955,Water,0.15909750542111634,Measles,-5.09487800784529e-06,Alcohol,0.37322858579154516,37.660237120856166
Adult Mortality & Diphtheria & Gdp,0.6349831119477163,0.6531791695067658,Adult Mortality,-0.044151093193637705,Gdp,0.09000256710418807,Diphtheria,0.00017570259963731988,68.30903232347755
Diphtheria & Measles & Water,0.6349764529370807,0.6390463273247005,Water,0.04257277967584831,Diphtheria,-3.6582660173808015e-06,Measles,0.37029717516506133,34.961843775230356
Birth Per Woman & Polio & Under-Five Deaths,0.6348037850996714,0.608427086976578,Birth Per Woman,-4.845840799225694,Polio,0.006813824952186338,Under-Five Deaths,-0.0033944130745316276,83.30615599086505
Hepatitis B & Under-Five Deaths & Water,0.6340365362141901,0.6526003016891966,Water,0.007307017447867649,Under-Five Deaths,-0.00406702149771674,Hepatitis B,0.38467331579885505,37.004925435556835
Birth Per Woman & Fdi & Infant Deaths,0.6340245988787239,0.6136760326958888,Infant Deaths,-4.882962896366734,Birth Per Woman,0.014448530817899723,Fdi,-0.004591380215547864,83.85628965005453
Birth Per Woman & Fdi & Measles,0.6337435005570586,0.6099361848749631,Birth Per Woman,-4.876566263642325,Fdi,0.012541843343537052,Measles,-4.233959000114619e-05,83.66345746396698
Adult Mortality & Alcohol & Total Expenditure,0.6337332068987682,0.5668082800194371,Adult Mortality,-0.04808486190718811,Total Expenditure,0.5801402385523742,Alcohol,0.2431591132989607,73.53455914263904
Birth Per Woman & Bmi & Fdi,0.633681580246956,0.7064820330548915,Birth Per Woman,-4.228063617202583,Fdi,0.0890327201047604,Bmi,0.010860146952731433,78.37236704578127
Adult Mortality & Alcohol & Fdi,0.6334515224691962,0.5506613124938282,Adult Mortality,-0.04783422790011677,Fdi,0.6445917246987629,Alcohol,0.01241988207620513,74.49732294264535
Adult Mortality & Hepatitis B & Thinness 5-9 Years,0.6331192428268518,0.5900285164508323,Adult Mortality,-0.04584351266728062,Thinness 5-9 Years,0.028469047634409668,Hepatitis B,-0.5224738581909054,77.73187365454794
Fdi & Measles & Water,0.6328964554047206,0.6346688809228898,Water,0.016172464199527278,Fdi,-5.551472891151769e-06,Measles,0.39504458744921017,36.54924597483707
Adult Mortality & Military & Thinness 5-9 Years,0.6328088259939452,0.5586933201886866,Adult Mortality,-0.045549426101389644,Military,0.14079986165414507,Thinness 5-9 Years,-0.615092733928621,80.15697408783218
Birth Per Woman & Polio & Total Expenditure,0.6327111066705963,0.6359936420365333,Birth Per Woman,-4.6601223424984894,Total Expenditure,0.02186259510286811,Polio,0.3053646798574096,79.436326007704
Alcohol & Diphtheria & Water,0.6326042695501456,0.6568556174928891,Water,0.14016407759985713,Diphtheria,0.0324548777244623,Alcohol,0.3576304859574952,36.47312802433591
Alcohol & Birth Per Woman & Infant Deaths,0.6323230651100769,0.6173083970571895,Infant Deaths,0.06969272594086032,Birth Per Woman,-4.758314955303356,Alcohol,-0.004569354444025097,83.3190767082216
Adult Mortality & Thinness 1-19 Years & Total Expenditure,0.631705542502228,0.587706089174796,Adult Mortality,-0.045003385872850896,Thinness 1-19 Years,-0.5995122624282772,Total Expenditure,0.19403261082674417,78.87084504970916
Polio & Population & Water,0.6313278117810033,0.6434256140908591,Water,0.009664109456454194,Population,-3.977584192006157e-09,Polio,0.3911612586837518,36.11508956143008
Alcohol & Birth Per Woman & Status Developed,0.6305791789552813,0.6638084873343089,Birth Per Woman,-0.03615095632362069,Status Developed,-4.633011219306325,Alcohol,3.701949009035551,82.38674751667367
Adult Mortality & Diphtheria & Population,0.6304669724495857,0.4520321293824673,Adult Mortality,-0.049480508771507475,Population,0.09389570796517392,Diphtheria,-3.8126854178546685e-09,70.2407971413452
Adult Mortality & Diphtheria & Status Developed,0.6304320836752124,0.6247528453778965,Adult Mortality,-0.04409933159489027,Status Developed,0.07656196404244787,Diphtheria,5.095517263552173,69.80990066609392
Adult Mortality & Bmi & Measles,0.6302358083251832,0.6690626431783516,Adult Mortality,-0.04245335450389373,Bmi,0.1587761034619853,Measles,-1.090173768435368e-05,70.81168824410292
Birth Per Woman & Diphtheria & Under-Five Deaths,0.6297874029200262,0.6381778750095988,Birth Per Woman,-4.569671744676259,Diphtheria,0.037543392871054855,Under-Five Deaths,-0.002934896559006564,79.81462515240547
Birth Per Woman & Military & Under-Five Deaths,0.6297425964538115,0.6228240195531671,Birth Per Woman,-4.819708079535389,Military,0.06956342047846605,Under-Five Deaths,-0.0036634972663251277,83.64052395709301
Adult Mortality & Bmi & Total Expenditure,0.6296587307872586,0.6747822842943255,Adult Mortality,-0.04165722534482468,Total Expenditure,0.15523958137555302,Bmi,0.2381566693967911,69.28739654807126
Birth Per Woman & Hepatitis B & Infant Deaths,0.6295653677322455,0.6256002744974063,Infant Deaths,-4.662969145862329,Birth Per Woman,0.014851017883537446,Hepatitis B,-0.003782700053028442,82.04569755266488
Birth Per Woman & Fdi & Polio,0.6294794663968835,0.6127555629766783,Birth Per Woman,-4.711863979872951,Fdi,0.013012572648735647,Polio,0.015203248706991888,82.10929940074432
Alcohol & Birth Per Woman & Population,0.6294623895492282,0.6143288258348905,Birth Per Woman,0.09541482380167986,Population,-4.76119499384427,Alcohol,-3.5330601620374498e-09,82.9902379948841
Bmi & Hiv/Aids & Status Developed,0.6292425884890088,0.6256265519075731,Hiv/Aids,0.18003102667917398,Status Developed,-0.8208738346782926,Bmi,5.74496260614547,63.42589569634313
Birth Per Woman & Infant Deaths & Total Expenditure,0.6290438464992414,0.645995928910801,Infant Deaths,-4.704321386243571,Birth Per Woman,-0.00431719082419938,Total Expenditure,0.34426252391094697,81.46837638030843
Birth Per Woman & Infant Deaths & Polio,0.6290231464568989,0.6296976866291688,Infant Deaths,-4.652123662861794,Birth Per Woman,-0.004359440013279522,Polio,0.01840616150862307,81.74603694603874
Adult Mortality & Status Developed & Thinness 1-19 Years,0.628832153987543,0.707304116989513,Adult Mortality,-0.041830591634770944,Status Developed,4.745503541566947,Thinness 1-19 Years,-0.5005985394693924,78.379686376419
Birth Per Woman & Total Expenditure & Under-Five Deaths,0.6287520221642962,0.6528194579525373,Birth Per Woman,-4.747924754373206,Total Expenditure,0.40836308583706316,Under-Five Deaths,-0.002641826697559942,80.86897876614053
Birth Per Woman & Measles & Status Developed,0.6287275101010941,0.679310011709138,Birth Per Woman,-4.475789235946675,Status Developed,-3.347428527575418e-05,Measles,2.997015403407433,82.07682273921516
Birth Per Woman & Infant Deaths & Population,0.6286610145363523,0.6249055201935895,Infant Deaths,-4.749654873080296,Birth Per Woman,-0.006694328288881309,Population,4.741100702077429e-09,83.50287381267574
Bmi & Hiv/Aids & Percentage Expenditure,0.6285428487280255,0.6418719756147986,Hiv/Aids,0.1778100783401491,Bmi,-0.8709217769525311,Percentage Expenditure,0.0011816578466686983,63.71397160292016
Adult Mortality & Alcohol & Under-Five Deaths,0.6281216162830632,0.6398641034407928,Adult Mortality,-0.046841932513402906,Under-Five Deaths,0.6232374591128109,Alcohol,-0.005942257284441421,74.77002328236456
Birth Per Woman & Hepatitis B & Measles,0.6275113571935069,0.6289831044261271,Birth Per Woman,-4.855225250765223,Measles,0.008934489109293559,Hepatitis B,-4.1901626703923454e-05,83.16828188284342
Birth Per Woman & Hepatitis B & Military,0.6272687668491327,0.6210575682927455,Birth Per Woman,-4.776239465534695,Military,0.01852088119352593,Hepatitis B,0.09914561205207348,81.9223812411927
Adult Mortality & Fdi & Thinness 1-19 Years,0.6264805600005046,0.5981438923623901,Adult Mortality,-0.045792207272391354,Fdi,0.0064296567647598585,Thinness 1-19 Years,-0.5960284998528325,80.17067678359743
Birth Per Woman & Diphtheria & Fdi,0.6260623827574221,0.6395938305855849,Birth Per Woman,-4.6145027445642866,Fdi,0.032395462798049196,Diphtheria,0.01530138010449187,80.17879350894437
Birth Per Woman & Fdi & Under-Five Deaths,0.6259663367750865,0.6378450089298033,Birth Per Woman,-4.834951644204686,Fdi,0.010244187210818826,Under-Five Deaths,-0.003830603473009551,83.77359471219332
Hepatitis B & Population & Water,0.6259142758220164,0.6520478696856205,Water,0.0007149093220628859,Population,-3.799171888153415e-09,Hepatitis B,0.3902070481973561,36.961892689152904
Birth Per Woman & Diphtheria & Hepatitis B,0.6258082317403224,0.6347258654606749,Birth Per Woman,-4.779877536534621,Diphtheria,0.027623426851859756,Hepatitis B,0.009054187967394134,80.27854710138207
Adult Mortality & Measles & Thinness 1-19 Years,0.6258003154230928,0.5982457583192646,Adult Mortality,-0.04559529796144575,Thinness 1-19 Years,-2.9309458026274738e-05,Measles,-0.5865302854676088,80.37264619496771
Measles & Military & Water,0.625735961633214,0.6530458014685474,Water,-3.864351395711099e-06,Military,-0.2718316851075333,Measles,0.39657837526637996,36.93848896661068
Adult Mortality & Alcohol & Status Developed,0.6254343615576841,0.6174119622564909,Adult Mortality,-0.04582138446785482,Status Developed,0.498919297298362,Alcohol,3.0324518351305803,74.46542442533735
Adult Mortality & Diphtheria & Thinness 1-19 Years,0.6248541813589314,0.7048920378665223,Adult Mortality,-0.04282941930688526,Thinness 1-19 Years,0.06801292955294644,Diphtheria,-0.5479697757763485,73.74673841029967
Adult Mortality & Hiv/Aids & Status Developed,0.6244765269921615,0.6726263846050293,Adult Mortality,-0.03335489317229213,Status Developed,-0.4548148113826033,Hiv/Aids,6.295533460964028,75.2016362801804
Birth Per Woman & Infant Deaths & Measles,0.623228672073693,0.643199210023889,Infant Deaths,-4.817927943913425,Birth Per Woman,-0.003365016720727113,Measles,-2.754024588372299e-05,83.73682901827466
Birth Per Woman & Hepatitis B & Population,0.6230368791216384,0.6346545747313712,Birth Per Woman,-4.809127756265923,Population,0.016350492738651672,Hepatitis B,-3.214098986102761e-09,82.40653550928697
Bmi & Diphtheria & Hiv/Aids,0.6227219081812176,0.5685338465628444,Hiv/Aids,0.19849855683123482,Diphtheria,0.08053629885269735,Bmi,-0.833244749639,56.937425151332086
Birth Per Woman & Measles & Under-Five Deaths,0.6221868277833309,0.6473793334843929,Birth Per Woman,-4.945030209365524,Under-Five Deaths,-2.5096523190161288e-05,Measles,-0.002501617462506383,84.07787596159699
Birth Per Woman & Measles & Polio,0.6219856075941184,0.6453189386504035,Birth Per Woman,-4.744310841700433,Polio,-5.450912644299213e-05,Measles,0.020186332080369185,81.78991968057903
Birth Per Woman & Fdi & Population,0.6216585670356072,0.6341269697176031,Birth Per Woman,-4.875500221275271,Fdi,0.013922255121120422,Population,-3.749274090813606e-09,83.84835134971152
Alcohol & Birth Per Woman & Total Expenditure,0.6216167842538298,0.6673871512943279,Birth Per Woman,0.07130279747467723,Total Expenditure,-4.657800375177343,Alcohol,0.3603808067208227,80.57664627497762
Birth Per Woman & Diphtheria & Military,0.621230161101392,0.6507958405862699,Birth Per Woman,-4.651230339480418,Military,0.035839630259527536,Diphtheria,0.179257286507922,79.8135022465602
Birth Per Woman & Diphtheria & Polio,0.6211533988120366,0.6540753396158616,Birth Per Woman,-4.673022679288154,Diphtheria,0.03865187607502601,Polio,0.004263221385953477,79.55735028491397
Adult Mortality & Alcohol & Hepatitis B,0.6208973296063047,0.6335783433365751,Adult Mortality,-0.046099699915419096,Hepatitis B,0.6122616320586844,Alcohol,0.033049527149403735,71.92783460078701
Measles & Polio & Water,0.6204307142832386,0.6640186837561408,Water,-6.2969036858415284e-06,Polio,0.028927161873409397,Measles,0.36971399105635083,36.43167134823794
Adult Mortality & Gdp & Status Developed,0.6202922338951904,0.6283533135791721,Adult Mortality,-0.043493127882707275,Status Developed,0.0001312550374121668,Gdp,4.593641719962547,75.25667393317636
Birth Per Woman & Infant Deaths & Military,0.6202470110543914,0.6520017836471929,Infant Deaths,-4.800459029753189,Military,-0.00493246315639223,Birth Per Woman,0.16674548800549216,83.50159842089313
Adult Mortality & Thinness 5-9 Years & Total Expenditure,0.6201724677108515,0.6111033124768787,Adult Mortality,-0.04562711873725436,Thinness 5-9 Years,-0.5312770421397034,Total Expenditure,0.17401708646360234,78.9043093305036
Alcohol & Polio & Water,0.6200658910351199,0.686403988039502,Water,0.15023450694539858,Polio,0.027890315419949133,Alcohol,0.3539960909830522,36.878508026200166
Adult Mortality & Hepatitis B & Thinness 1-19 Years,0.6199792607390509,0.6429349786059139,Adult Mortality,-0.04366561470965532,Thinness 1-19 Years,0.034328675451676366,Hepatitis B,-0.6358297055795662,77.27247981050172
Birth Per Woman & Measles & Total Expenditure,0.6193561674237227,0.6858942914641378,Birth Per Woman,-4.778223597708609,Total Expenditure,-4.009726884273394e-05,Measles,0.3633143040811917,81.31188529676936
Birth Per Woman & Population & Under-Five Deaths,0.6191718040500471,0.6533279525249227,Birth Per Woman,-4.795995197193169,Population,3.433308651844012e-09,Under-Five Deaths,-0.004752598238038215,83.6159276057541
Adult Mortality & Population & Thinness 5-9 Years,0.6173080914365845,0.6185846527677044,Adult Mortality,-0.04585017218335904,Thinness 5-9 Years,6.354423271810835e-09,Population,-0.5886967960648745,80.1379636051755
Adult Mortality & Measles & Status Developed,0.6170966954231639,0.5402708882593563,Adult Mortality,-0.04770461823168389,Status Developed,-5.1181439358555116e-05,Measles,5.6901064407097115,77.04397490124258
Adult Mortality & Diphtheria & Total Expenditure,0.6170853348893046,0.5129806688497731,Adult Mortality,-0.046948166328311954,Diphtheria,0.09761513861876883,Total Expenditure,0.3943952230477692,67.0048598148276
Birth Per Woman & Polio & Population,0.6169853674719334,0.6463238171599,Birth Per Woman,-4.645689054049028,Population,0.030142624474037,Polio,-3.3774052615083173e-09,80.76560120398779
Adult Mortality & Polio & Under-Five Deaths,0.6169046207383884,0.4889663532304939,Adult Mortality,-0.04932760110386259,Polio,0.06665913038579035,Under-Five Deaths,-0.006775536558392745,72.89328026777848
Adult Mortality & Fdi & Thinness 5-9 Years,0.6166678250335336,0.6139411946737177,Adult Mortality,-0.04512835748121893,Fdi,0.006734578986196609,Thinness 5-9 Years,-0.5658963284829174,80.12696239627374
Adult Mortality & Gdp & Total Expenditure,0.6148210548693813,0.5802264124815921,Adult Mortality,-0.046336293294362944,Gdp,0.00018374057054278145,Total Expenditure,0.31143672495598324,74.54042858922084
Adult Mortality & Fdi & Status Developed,0.6145423387195574,0.5349836708052365,Adult Mortality,-0.04737381471945263,Status Developed,-0.0008271304167972159,Fdi,5.818623869879715,76.85515442372547
Birth Per Woman & Measles & Population,0.6142790210740672,0.6681540466292751,Birth Per Woman,-4.807804818828166,Population,-4.094896526198656e-05,Measles,-2.1843393471318978e-09,83.74044189534438
Adult Mortality & Hiv/Aids & Polio,0.614069015548927,0.5834697975861034,Adult Mortality,-0.035262227336096845,Hiv/Aids,-0.47868976929604057,Polio,0.07813494752879475,70.07794758379245
Adult Mortality & Gdp & Hepatitis B,0.6136960933886094,0.6299814048127083,Adult Mortality,-0.04507441732964519,Gdp,0.00020041444312357182,Hepatitis B,0.04820192990165557,72.2441383224771
Adult Mortality & Population & Thinness 1-19 Years,0.6128901725255711,0.6469694458226676,Adult Mortality,-0.04357770076990539,Thinness 1-19 Years,7.452445102794308e-09,Population,-0.6832718895679485,80.08108829847417
Adult Mortality & Thinness 5-9 Years & Under-Five Deaths,0.6121182954934521,0.6155301539720891,Adult Mortality,-0.04531806603978061,Thinness 5-9 Years,-0.5762177367568095,Under-Five Deaths,-0.0006570220233881411,80.24546052350102
Adult Mortality & Gdp & Percentage Expenditure,0.6120562449566918,0.5749741477403179,Adult Mortality,-0.04691489305892537,Gdp,0.00028159564219887333,Percentage Expenditure,-0.0006051254021854296,76.32671906056495
Alcohol & Birth Per Woman & Polio,0.611818424918704,0.6727729300996739,Birth Per Woman,0.10729735301132172,Polio,-4.617004973046097,Alcohol,0.021278934800254147,80.783785762369
Adult Mortality & Thinness 1-19 Years & Thinness 5-9 Years,0.6117064979755253,0.65163130808873,Adult Mortality,-0.04484326376986096,Thinness 5-9 Years,-0.35354083957824833,Thinness 1-19 Years,-0.28144516924332813,80.27593829560898
Adult Mortality & Alcohol & Population,0.6104998010137251,0.6279421600551427,Adult Mortality,-0.048121585007959045,Population,0.6385031571440914,Alcohol,-5.8044359007036124e-09,74.79468345052759
Birth Per Woman & Military & Polio,0.608765471892796,0.6720772743330221,Birth Per Woman,-4.6731228066202934,Military,0.1531366439729568,Polio,0.020607126480454027,81.06512053009658
Adult Mortality & Measles & Thinness 5-9 Years,0.6073226296359999,0.6372180089711693,Adult Mortality,-0.04438604858873558,Thinness 5-9 Years,-3.884690584169629e-06,Measles,-0.5618452152883916,79.9555313549892
Adult Mortality & Alcohol & Percentage Expenditure,0.6065024415237152,0.7018244940512888,Adult Mortality,-0.0451778823160811,Percentage Expenditure,0.47590298566988376,Alcohol,0.0007282690630229157,74.43186195689998
Adult Mortality & Thinness 1-19 Years & Under-Five Deaths,0.6062951093953006,0.6582489944393397,Adult Mortality,-0.0444666967257202,Thinness 1-19 Years,-0.6129415825760497,Under-Five Deaths,-0.0016559786027160158,80.0820876647314
Bmi & Hiv/Aids & Thinness 1-19 Years,0.6062907214002715,0.6105060168311808,Thinness 1-19 Years,0.1473794569452461,Hiv/Aids,-0.8151298278793075,Bmi,-0.4752445084265591,68.10252319151806
Birth Per Woman & Fdi & Military,0.606052386129379,0.6753697917917014,Birth Per Woman,-4.819521019145593,Military,0.014790432542844584,Fdi,0.2157113567294255,83.02252916910318
Bmi & Hiv/Aids & Polio,0.6059516196159814,0.6004086313362628,Hiv/Aids,0.1901676139444451,Polio,-0.8396984580526831,Bmi,0.06769120617525574,58.56986418404973
Adult Mortality & Status Developed & Under-Five Deaths,0.6058952251374027,0.6346541399402346,Adult Mortality,-0.046494927991726345,Status Developed,5.368339548975608,Under-Five Deaths,-0.008175070637719306,77.03168588504565
