,Training Score,Testing Score,Variable,Coefficent,Other Variable,Coefficent2,Other Variable2,Coefficent3,Other Variable3,Coefficent4,y intercept
Population & Status Developed & Under-Five Deaths & Water,0.6615035182230451,0.6735914080932373,Population,5.465949704844956e-09,Water,4.24365276752371,Status Developed,-0.006361326725941474,Under-Five Deaths,0.34052571545271476,40.76001189184737
Adult Mortality & Hepatitis B & Polio & Status Developed,0.6000696713203575,0.6735465234348539,Adult Mortality,-0.04303403698634973,Polio,0.019012841527760616,Status Developed,0.057158309100220545,Hepatitis B,5.482364247365373,69.68675399432964
Fdi & Status Developed & Thinness 5-9 Years & Water,0.7053954309042336,0.6734331961560073,Fdi,0.0018259017265477217,Water,3.2863859445351884,Status Developed,-0.4516738772941016,Thinness 5-9 Years,0.3261632512369603,43.938075458868454
Alcohol & Income Composition Of Resources & Measles & Status Developed,0.6520657228845119,0.6732696230191667,Alcohol,-0.2561297865860482,Income Composition Of Resources,44.13909386152458,Status Developed,6.993719345871341e-06,Measles,2.9932518929083654,41.62375396369123
Birth Per Woman & Hepatitis B & Military & Status Developed,0.6311287276444593,0.6732484163489393,Birth Per Woman,-4.400130086815369,Military,0.01333233245646026,Status Developed,0.22831855368347315,Hepatitis B,3.365042429839598,80.33830294800238
Birth Per Woman & Diphtheria & Military & Status Developed,0.6354013390917951,0.6732380619973046,Birth Per Woman,-4.382196529862265,Military,0.03195623046249489,Status Developed,0.12892392013813325,Diphtheria,3.3285457123768043,78.61126836876608
Birth Per Woman & Diphtheria & Gdp & Status Developed,0.6694160860015699,0.6730921882813771,Birth Per Woman,-4.1993475292083895,Gdp,0.024652922480056315,Status Developed,0.00013008439561077584,Diphtheria,1.1181086007182977,78.73876184908804
Hepatitis B & Schooling & Status Developed & Water,0.6913133394169108,0.6730794017345516,Schooling,0.0028042129746843844,Water,0.8278483931132776,Status Developed,2.6656895482306107,Hepatitis B,0.27061915473039067,36.20704048964246
Infant Deaths & Status Developed & Thinness 1-19 Years & Water,0.6966006431906735,0.6730695269105172,Infant Deaths,0.0028719459748777106,Water,2.8911958110130085,Status Developed,-0.43938992176714864,Thinness 1-19 Years,0.32634830669418635,43.988764917941836
Measles & Population & Status Developed & Water,0.655331121984303,0.6730314828797626,Population,5.627564984990429e-06,Water,-3.256405502580699e-09,Status Developed,4.403994608067648,Measles,0.3604585364838006,38.78997147223639
Military & Status Developed & Thinness 5-9 Years & Water,0.7071908331672506,0.6730034836353542,Thinness 5-9 Years,0.01858271866718477,Military,2.9750094331870325,Status Developed,-0.4295641846190028,Water,0.33712909490152443,42.94566436427716
Adult Mortality & Diphtheria & Status Developed & Under-Five Deaths,0.62657653604156,0.672906662900356,Adult Mortality,-0.043359807389880704,Diphtheria,0.06589432156217116,Status Developed,5.25149339540714,Under-Five Deaths,-0.006288960944623195,70.9451620348395
Income Composition Of Resources & Measles & Status Developed & Water,0.7277916100600791,0.6728176889614066,Income Composition Of Resources,28.356683577429173,Water,-1.7702926267001116e-06,Status Developed,1.291336764753504,Measles,0.18482605492892276,35.43823634076529
Hepatitis B & Status Developed & Total Expenditure & Water,0.6584747233399246,0.6727834931096255,Total Expenditure,0.003327215825865713,Water,3.9619777195199464,Status Developed,0.15324544785016164,Hepatitis B,0.3645129558886997,37.2198949593325
Bmi & Income Composition Of Resources & Infant Deaths & Status Developed,0.6630858914653542,0.6727485085408973,Infant Deaths,0.06548892783937016,Income Composition Of Resources,37.62490022393798,Status Developed,-0.0007744504670128549,Bmi,1.087257269699716,42.641979140874625
Birth Per Woman & Measles & Population & Status Developed,0.6294369476920121,0.6724307640554549,Birth Per Woman,-4.492848514697929,Population,-3.298463749244388e-05,Status Developed,-1.8970615150317826e-09,Measles,2.618302762057203,82.27554661349927
Alcohol & Status Developed & Total Expenditure & Water,0.6597709928224897,0.67234631239089,Alcohol,-0.10090941710355573,Water,4.546295422779987,Status Developed,0.26207109853421556,Total Expenditure,0.3570783759482996,37.83641019313206
Diphtheria & Income Composition Of Resources & Percentage Expenditure & Status Developed,0.65608101872818,0.6723127772641104,Income Composition Of Resources,0.04253647925382776,Diphtheria,39.1750988652601,Status Developed,0.0003349574111268794,Percentage Expenditure,0.9613356272992188,40.051877116286875
Adult Mortality & Bmi & Population & Status Developed,0.6687113403121866,0.6722728035915069,Adult Mortality,-0.0397534627201795,Population,0.14093687722529072,Status Developed,5.419825699348735e-11,Bmi,4.437459129475052,70.30829540679542
Diphtheria & Hepatitis B & Income Composition Of Resources & Status Developed,0.6528148982892774,0.6722425293666932,Income Composition Of Resources,0.03733000699035238,Diphtheria,-0.0009440050013605761,Status Developed,40.79360887344204,Hepatitis B,1.5155681070081324,39.768924107433335
Adult Mortality & Hiv/Aids & Status Developed & Thinness 5-9 Years,0.6878419288356721,0.6721890356970646,Adult Mortality,-0.02892655060624679,Thinness 5-9 Years,-0.5014152532353924,Status Developed,5.0890180901357605,Hiv/Aids,-0.5167948377493683,77.0220685526981
Bmi & Income Composition Of Resources & Status Developed & Total Expenditure,0.6668958192574906,0.672137002801054,Income Composition Of Resources,0.07242630359867763,Total Expenditure,37.91701009341911,Status Developed,0.988910163701405,Bmi,0.07837675213671957,41.50275512562472
Adult Mortality & Polio & Status Developed & Thinness 1-19 Years,0.6623863510478392,0.6720904632697209,Adult Mortality,-0.03985047009587956,Thinness 1-19 Years,0.05519557263102204,Status Developed,4.087202420179275,Polio,-0.5489987362236544,73.53423708602514
Adult Mortality & Hepatitis B & Military & Status Developed,0.5810954943174313,0.6720689325399097,Adult Mortality,-0.04417303034915501,Military,0.04328968315204543,Status Developed,0.008606960084355039,Hepatitis B,5.858879368854326,72.75890700739868
Gdp & Hepatitis B & Status Developed & Water,0.677808706675971,0.6720027555588843,Gdp,0.00011623632448366986,Water,0.010799918454878599,Status Developed,2.8299026320215748,Hepatitis B,0.3446836928960721,38.793625417038015
Birth Per Woman & Measles & Schooling & Status Developed,0.6747566897666207,0.6717872431232303,Birth Per Woman,-3.413090170342084,Schooling,-9.950043595130867e-06,Status Developed,0.9736591211756451,Measles,1.5932820324568762,67.04338096847202
Birth Per Woman & Bmi & Diphtheria & Status Developed,0.6654111492815119,0.6717520944013027,Birth Per Woman,-3.760125481016461,Diphtheria,0.0801574687476979,Status Developed,0.026640387972405935,Bmi,2.8847943920102193,74.86805099635492
Birth Per Woman & Fdi & Status Developed & Total Expenditure,0.6363989690173202,0.6717083418073988,Birth Per Woman,-4.523185068830466,Fdi,0.0031904511642050215,Status Developed,2.768708519639867,Total Expenditure,0.3103472660819191,80.29920712477409
Measles & Military & Status Developed & Water,0.65413774300996,0.6716592928819838,Measles,-1.452197907703229e-05,Military,-0.0273289389629095,Status Developed,4.088439841794933,Water,0.3587029671966345,39.074200216276544
Adult Mortality & Measles & Status Developed & Under-Five Deaths,0.5963964777553095,0.6715092775952374,Adult Mortality,-0.045859379277020405,Under-Five Deaths,1.0061902821657722e-05,Status Developed,5.816716366088541,Measles,-0.008264878753819328,76.8487263005209
Income Composition Of Resources & Schooling & Status Developed & Thinness 5-9 Years,0.6729436272487455,0.6713626118568865,Schooling,31.73016280478814,Income Composition Of Resources,0.595636099681367,Status Developed,0.5972006732375302,Thinness 5-9 Years,-0.24892006587206383,42.843573376925036
Birth Per Woman & Hepatitis B & Percentage Expenditure & Status Developed,0.6654222191128575,0.6711901745183396,Birth Per Woman,-4.250058513979144,Hepatitis B,0.01543978693646535,Status Developed,0.0008828849047560691,Percentage Expenditure,1.1673631422919224,79.86229604206017
Diphtheria & Fdi & Status Developed & Water,0.6609350722220183,0.6708738338373792,Fdi,0.03036884617306675,Water,0.011435081249688173,Status Developed,3.943923150977904,Diphtheria,0.3453975213627065,37.43907455200179
Birth Per Woman & Military & Schooling & Status Developed,0.6779371641042247,0.6708599902889324,Birth Per Woman,-3.3069080590131956,Military,0.21401327211782184,Status Developed,0.9675750412482867,Schooling,1.7157376401827176,66.60468763988263
Adult Mortality & Bmi & Hepatitis B & Status Developed,0.6745385270949746,0.6708135225688785,Adult Mortality,-0.039934375391025054,Bmi,0.1285284304932387,Status Developed,0.026947238681396174,Hepatitis B,4.572664092025752,68.61074003675726
Gdp & Income Composition Of Resources & Schooling & Status Developed,0.6626046169647966,0.6707544896608395,Schooling,4.488949077729811e-05,Income Composition Of Resources,32.66813464232761,Status Developed,0.6274258137582862,Gdp,0.7320734415151859,40.308350269247356
Diphtheria & Income Composition Of Resources & Status Developed & Total Expenditure,0.6548503924101501,0.67031534235601,Income Composition Of Resources,0.02934400948258931,Diphtheria,42.07849073071512,Status Developed,1.1243942425414453,Total Expenditure,0.11410034174921435,38.862059641775375
Birth Per Woman & Schooling & Status Developed & Total Expenditure,0.6781720288612771,0.6701833311016279,Birth Per Woman,-3.210488139174999,Schooling,0.9863265484224988,Status Developed,1.625777641592174,Total Expenditure,0.1276820984617544,65.75802601553296
Adult Mortality & Schooling & Status Developed & Under-Five Deaths,0.7802197859253114,0.6701002679789358,Adult Mortality,-0.03736149215237008,Schooling,1.4876719857825809,Status Developed,0.8137220815683937,Under-Five Deaths,-0.0032215444959622364,57.76121751201002
Fdi & Status Developed & Total Expenditure & Water,0.6598983310142476,0.670045497868374,Fdi,0.004625757755724331,Water,4.102720373368093,Status Developed,0.21424313216182767,Total Expenditure,0.36438322264561407,37.101278485622736
Military & Status Developed & Total Expenditure & Water,0.6589875839517071,0.6700398844736338,Total Expenditure,-0.03125559885306696,Military,3.944609561499522,Status Developed,0.2524464086554213,Water,0.3553860839878422,37.87401456405664
Birth Per Woman & Population & Status Developed & Thinness 1-19 Years,0.6687216435660366,0.6698150500091509,Birth Per Woman,-4.172549796054355,Thinness 1-19 Years,4.219597913541698e-09,Status Developed,2.5081668744231336,Population,-0.34909079472427035,82.7706868234981
Birth Per Woman & Percentage Expenditure & Polio & Status Developed,0.6629225979841187,0.6693433618183775,Birth Per Woman,-4.476027876532953,Polio,0.0008457392174670236,Status Developed,0.016424167740060964,Percentage Expenditure,1.284863383018509,80.19069324101447
Birth Per Woman & Bmi & Polio & Status Developed,0.6633499790494436,0.6690887059941454,Birth Per Woman,-3.812333676731473,Polio,0.09105460662521059,Status Developed,0.015773818751453395,Bmi,2.7986179246694634,75.32907719627427
Adult Mortality & Bmi & Diphtheria & Status Developed,0.69934514667474,0.6685473184040871,Adult Mortality,-0.03964105856817138,Diphtheria,0.1169320060260341,Status Developed,0.06483911028468337,Bmi,3.87490434043211,65.95300685063444
Birth Per Woman & Hepatitis B & Population & Status Developed,0.6317712073224743,0.6684560445620535,Birth Per Woman,-4.394519319122558,Population,0.015594831648689654,Status Developed,-2.2106215677442087e-09,Hepatitis B,3.596667714384818,80.580194309793
Infant Deaths & Percentage Expenditure & Status Developed & Water,0.6823706069874808,0.6680773215546996,Infant Deaths,-0.004240496718677384,Water,0.0007295026649886353,Status Developed,2.9346074914581495,Percentage Expenditure,0.3539827901624913,39.096249378227625
Birth Per Woman & Status Developed & Total Expenditure & Under-Five Deaths,0.6405734833139389,0.6679770589139132,Birth Per Woman,-4.482389044922051,Total Expenditure,3.229017958913039,Status Developed,0.35614978304674844,Under-Five Deaths,-0.0023182918912296735,79.89710705771898
Birth Per Woman & Infant Deaths & Percentage Expenditure & Status Developed,0.6671289396541199,0.6675271759498353,Infant Deaths,-4.352906418710277,Birth Per Woman,-0.003971353845822119,Status Developed,0.0007638343624428575,Percentage Expenditure,1.8017194055932162,81.48993200726423
Hepatitis B & Status Developed & Thinness 5-9 Years & Water,0.7085000340310657,0.6672611939082896,Thinness 5-9 Years,-0.006299820905066074,Water,2.9112163770893167,Status Developed,-0.45106722600174687,Hepatitis B,0.3356137774649315,43.77836645430263
Birth Per Woman & Fdi & Status Developed & Thinness 1-19 Years,0.667575657032206,0.6671809104377218,Birth Per Woman,-4.000404175860538,Fdi,0.0026562113620628436,Status Developed,2.6145735308689746,Thinness 1-19 Years,-0.3894302924386769,82.7738719909438
Hepatitis B & Income Composition Of Resources & Infant Deaths & Status Developed,0.6495625248330523,0.6665491563933774,Infant Deaths,0.00840737840862951,Income Composition Of Resources,44.06419078007403,Status Developed,-0.001398367836593195,Hepatitis B,1.029075514406822,40.13765390040744
Bmi & Status Developed & Total Expenditure & Water,0.6823522386675,0.6662895526593755,Total Expenditure,0.07451236799231847,Water,3.4625917988231776,Status Developed,0.13824347365111736,Bmi,0.3216222040065566,38.557864466508946
Birth Per Woman & Schooling & Status Developed & Thinness 1-19 Years,0.6948644178709,0.6661407289162435,Birth Per Woman,-3.2269745982748153,Schooling,0.8207539975228638,Status Developed,1.6331812094709492,Thinness 1-19 Years,-0.27085945272684586,69.95940370867349
Adult Mortality & Gdp & Hiv/Aids & Status Developed,0.6674125535459781,0.665942375346918,Adult Mortality,-0.031346585617149134,Gdp,0.00015423275439399098,Status Developed,-0.49969348701204347,Hiv/Aids,4.144385223580525,74.42607168997182
Diphtheria & Schooling & Status Developed & Water,0.6951183307483533,0.6653596622576975,Schooling,0.015201058235876813,Water,0.8479198358632476,Status Developed,2.305616362893181,Diphtheria,0.27788938137173913,34.3909451424288
Birth Per Woman & Population & Schooling & Status Developed,0.677590033433294,0.6647755602893325,Birth Per Woman,-3.212744222549767,Schooling,-1.1130653140994465e-09,Status Developed,0.9924413921976211,Population,2.022472115497646,66.40816765477747
Adult Mortality & Status Developed & Thinness 5-9 Years & Total Expenditure,0.6406227546778858,0.6645291767845362,Adult Mortality,-0.04290392624480122,Thinness 5-9 Years,4.5997828122257784,Status Developed,-0.48975340102695686,Total Expenditure,0.017341448025684825,78.41870876790982
Alcohol & Birth Per Woman & Schooling & Status Developed,0.6904854735608615,0.6644666239060958,Alcohol,-0.25951083074900366,Birth Per Woman,-3.3845190833939327,Status Developed,1.1310578300848717,Schooling,2.534850170839465,66.34732189819977
Diphtheria & Gdp & Status Developed & Water,0.6848748497420665,0.6640529167609573,Gdp,0.03479017462098851,Water,0.00010898344999095834,Status Developed,2.571472399706174,Diphtheria,0.3291629535972647,38.192567103804194
Diphtheria & Polio & Status Developed & Water,0.662588591629641,0.6637693813697103,Diphtheria,0.03353587688012839,Water,-0.004383594169273475,Status Developed,4.088820268666282,Polio,0.34530460833944415,37.65515447015804
Gdp & Population & Status Developed & Water,0.6795633996803662,0.6637645872022413,Population,0.00010274395809219682,Water,-2.583812864223188e-09,Status Developed,2.750400058003157,Gdp,0.34746491118789397,39.454005007936246
Infant Deaths & Status Developed & Under-Five Deaths & Water,0.6733700563860798,0.6635922296548005,Infant Deaths,0.06574579733311316,Water,4.369274880326269,Status Developed,-0.053061216452848114,Under-Five Deaths,0.34673113375238807,40.13165358958064
Birth Per Woman & Bmi & Status Developed & Thinness 5-9 Years,0.6859216273688282,0.6633410082870943,Birth Per Woman,-3.824200106324653,Thinness 5-9 Years,0.060398931675129164,Status Developed,2.5690352681114397,Bmi,-0.2778185145568691,79.45823262782943
Birth Per Woman & Measles & Percentage Expenditure & Status Developed,0.6670397997635698,0.6633191630286617,Birth Per Woman,-4.387833455845238,Measles,-4.268870516201627e-05,Status Developed,0.0008726403876979706,Percentage Expenditure,1.6847415224023758,81.57183213637492
Bmi & Diphtheria & Status Developed & Water,0.6875410514112581,0.663089021244254,Diphtheria,0.07453614193927595,Water,0.029698088647202636,Status Developed,3.648012350394975,Bmi,0.30919826207711854,37.80726328886214
Income Composition Of Resources & Military & Schooling & Status Developed,0.6652319200933716,0.6628802131979976,Schooling,36.27534634811823,Military,0.41948152727326204,Status Developed,0.6303940517492164,Income Composition Of Resources,0.7687165648853103,37.270747332748556
Adult Mortality & Diphtheria & Population & Status Developed,0.6196180079788718,0.6625262784436678,Adult Mortality,-0.043065848006673596,Population,0.07758691079904217,Status Developed,-3.4728964426467e-09,Diphtheria,5.68548314466347,69.51656732699267
Adult Mortality & Hepatitis B & Hiv/Aids & Status Developed,0.6382409595610661,0.661815575085739,Adult Mortality,-0.032826578467295454,Hiv/Aids,0.03445676676909387,Status Developed,-0.4848019808274502,Hepatitis B,6.18547612780305,72.3292455788426
Bmi & Hiv/Aids & Infant Deaths & Status Developed,0.621324546269358,0.6614934563385981,Infant Deaths,0.16568833517104015,Hiv/Aids,-0.842286203857313,Status Developed,-0.003754721969625563,Bmi,5.9056296610130765,64.25917372799235
Adult Mortality & Gdp & Status Developed & Thinness 1-19 Years,0.668082072127174,0.6610645217392332,Adult Mortality,-0.04104440694624729,Thinness 1-19 Years,0.00011017682847286293,Status Developed,3.1458157056289484,Gdp,-0.45867907405142316,77.73007220266302
Birth Per Woman & Measles & Status Developed & Thinness 1-19 Years,0.6712533011139121,0.661051772990315,Birth Per Woman,-4.120110444412779,Thinness 1-19 Years,-1.5022043048956279e-05,Status Developed,2.4765754833424616,Measles,-0.37987734129495815,83.04829872944512
Diphtheria & Income Composition Of Resources & Status Developed & Thinness 5-9 Years,0.6723987145238937,0.6608493119199325,Income Composition Of Resources,0.03144634796996983,Thinness 5-9 Years,40.0479174271149,Status Developed,0.577832423330038,Diphtheria,-0.24212057684094646,41.91089055660473
Birth Per Woman & Gdp & Infant Deaths & Status Developed,0.6729547248529653,0.6602477946538685,Infant Deaths,-4.207991025242531,Birth Per Woman,0.00014747369956573356,Status Developed,-0.003789299867725745,Gdp,1.3360263928838356,80.89034644899175
Birth Per Woman & Gdp & Status Developed & Thinness 5-9 Years,0.7047345734208634,0.6600389803525294,Birth Per Woman,-4.046622758837736,Thinness 5-9 Years,0.00011459186206827645,Status Developed,0.9097093094695683,Gdp,-0.3409415906100026,82.19067630724868
Birth Per Woman & Schooling & Status Developed & Water,0.7207781078460213,0.6599533423465105,Birth Per Woman,-1.7671405380509522,Water,0.7203599119923693,Status Developed,1.7703485655031854,Schooling,0.18409716125956832,50.28084881242273
Hepatitis B & Income Composition Of Resources & Percentage Expenditure & Status Developed,0.6550146993388783,0.6598868862535738,Income Composition Of Resources,0.016124324085805268,Hepatitis B,41.15825590850479,Status Developed,0.00029587037850120623,Percentage Expenditure,0.7527640424652334,41.09116427555293
Fdi & Income Composition Of Resources & Percentage Expenditure & Status Developed,0.6544100663588928,0.6591568903782978,Fdi,0.00980861739070666,Income Composition Of Resources,42.76870749565242,Status Developed,0.00028378600136136356,Percentage Expenditure,0.6176195791711826,41.38718484512884
Alcohol & Birth Per Woman & Status Developed & Thinness 1-19 Years,0.676526501994231,0.658656290055845,Alcohol,-0.2029632437051124,Birth Per Woman,-4.3324380877207025,Status Developed,3.6249624125484217,Thinness 1-19 Years,-0.39617230576373696,84.52007513283998
Alcohol & Birth Per Woman & Polio & Status Developed,0.6358193647889949,0.6583951065504354,Alcohol,-0.09150869514287396,Birth Per Woman,-4.481641014505192,Status Developed,0.017720742853696514,Polio,3.8077650270653107,80.9030765915748
Adult Mortality & Fdi & Percentage Expenditure & Status Developed,0.601445883413139,0.6581810124571581,Adult Mortality,-0.04476066874997915,Fdi,0.00014135561491068413,Status Developed,0.0007715265069899104,Percentage Expenditure,4.34309361330392,75.95082639866834
Alcohol & Fdi & Income Composition Of Resources & Status Developed,0.658839389721768,0.658048572977768,Alcohol,-0.2493520037932388,Fdi,0.006981704424207091,Status Developed,45.18335353937558,Income Composition Of Resources,2.5279473094064056,40.93599837229861
Adult Mortality & Hiv/Aids & Military & Status Developed,0.6293265067865578,0.658023587810572,Adult Mortality,-0.03313192873762847,Military,-0.471382995694153,Status Developed,0.08642339240860451,Hiv/Aids,6.435173804045952,74.9496476018781
Gdp & Schooling & Status Developed & Water,0.7056291856555825,0.6575623807402754,Schooling,9.040770666645394e-05,Water,0.6940740197581516,Status Developed,1.593511157943302,Gdp,0.28334673741072736,36.55140186646544
Alcohol & Birth Per Woman & Status Developed & Total Expenditure,0.6425732533815658,0.6571706122315815,Alcohol,-0.11690596699571669,Birth Per Woman,-4.50162090991295,Status Developed,3.8231159374484864,Total Expenditure,0.34889489788076045,80.46766614435724
Hepatitis B & Income Composition Of Resources & Status Developed & Thinness 1-19 Years,0.6650331073205398,0.6564796447825884,Income Composition Of Resources,0.014952319674038825,Thinness 1-19 Years,40.215781813949015,Status Developed,0.892516808360794,Hepatitis B,-0.25350028275227743,43.232448424178884
Bmi & Income Composition Of Resources & Schooling & Status Developed,0.680135188407203,0.6564216497966611,Schooling,0.057801540340893146,Income Composition Of Resources,32.70917217836307,Status Developed,0.5204275088819301,Bmi,0.7067235006637769,39.58594412847915
Income Composition Of Resources & Measles & Polio & Status Developed,0.6555382953303797,0.6562757964776175,Income Composition Of Resources,42.09819909786493,Polio,1.0377785520481071e-05,Status Developed,0.021378747029559223,Measles,1.3813079471874752,40.071892608262615
Bmi & Income Composition Of Resources & Status Developed & Under-Five Deaths,0.6715480401576208,0.6557685022988387,Income Composition Of Resources,0.07153439610525625,Under-Five Deaths,38.4623201637404,Status Developed,1.187983310849936,Bmi,-0.00021093475671563056,41.700731585560916
Hepatitis B & Income Composition Of Resources & Status Developed & Thinness 5-9 Years,0.6699545924506634,0.6557289046550621,Income Composition Of Resources,0.01856016200622617,Thinness 5-9 Years,38.97790516551866,Status Developed,1.1385914225324187,Hepatitis B,-0.28108365110850286,43.989086180540234
Military & Schooling & Status Developed & Water,0.6953925966283032,0.6557190673552056,Schooling,-0.03827852463254962,Military,0.79257794013853,Status Developed,2.696467355771259,Water,0.2897430638522238,35.22149495762103
Birth Per Woman & Status Developed & Thinness 1-19 Years & Thinness 5-9 Years,0.6767451592387479,0.6556169024041857,Birth Per Woman,-4.125163876258864,Thinness 5-9 Years,2.532821573009447,Status Developed,-0.11235167511522026,Thinness 1-19 Years,-0.2888869785362511,83.06543286646723
Adult Mortality & Hiv/Aids & Percentage Expenditure & Status Developed,0.663669065435691,0.6554392180997464,Adult Mortality,-0.030993604184874835,Hiv/Aids,-0.4666028229244718,Status Developed,0.0008314381799907622,Percentage Expenditure,4.943221105616095,74.39729662939638
Birth Per Woman & Measles & Status Developed & Total Expenditure,0.6429213141831381,0.6554304686731185,Birth Per Woman,-4.480495222405608,Total Expenditure,-3.4565641496517004e-05,Status Developed,2.863417732930893,Measles,0.27961499856265926,80.41754866007868
Hepatitis B & Percentage Expenditure & Status Developed & Water,0.6830636490435109,0.6551138624158221,Hepatitis B,0.017664888034501842,Water,0.0007469980606156501,Status Developed,2.6757431415978,Percentage Expenditure,0.3459543837229039,38.373943708787664
Percentage Expenditure & Population & Status Developed & Water,0.6826884709387389,0.6550903757090094,Population,0.0006587313517741881,Water,-3.6809447965364167e-09,Status Developed,2.9331306016757304,Percentage Expenditure,0.3565652154276781,38.78270034294819
Birth Per Woman & Gdp & Military & Status Developed,0.6715256657343918,0.6550816688037768,Birth Per Woman,-4.319717232974572,Military,0.0001532738474465913,Status Developed,0.29877075275296716,Gdp,1.3938262716218377,80.4991865625815
Income Composition Of Resources & Infant Deaths & Military & Status Developed,0.6564069378138183,0.6550182441160466,Infant Deaths,42.21639584458836,Military,-0.002162429000592792,Status Developed,0.3052723644424238,Income Composition Of Resources,1.7518877475574248,41.47973471683313
Birth Per Woman & Bmi & Measles & Status Developed,0.6666780088220625,0.6548031598287365,Birth Per Woman,-3.816816146204419,Bmi,0.0915535864077944,Status Developed,-1.2399406914651023e-05,Measles,3.05207901320926,76.7387777291941
Gdp & Income Composition Of Resources & Status Developed & Thinness 1-19 Years,0.6677135604491431,0.6544536011205924,Income Composition Of Resources,4.8485130177375147e-05,Thinness 1-19 Years,38.42314013414668,Status Developed,0.5351809827000116,Gdp,-0.2440937384477735,45.45868170169791
Infant Deaths & Military & Status Developed & Water,0.6659759436035142,0.6543186586189755,Infant Deaths,-0.004819616588544621,Military,-0.05625615884443963,Status Developed,3.7773246293974463,Water,0.3647914021689768,38.83284849499469
Fdi & Income Composition Of Resources & Status Developed & Total Expenditure,0.6543358368533174,0.6538597233514524,Fdi,0.007270659343783155,Income Composition Of Resources,43.424831281778026,Status Developed,1.048278692467406,Total Expenditure,0.14994855978059718,40.19249281813512
Birth Per Woman & Status Developed & Thinness 1-19 Years & Total Expenditure,0.6760653477584397,0.6533210242671075,Birth Per Woman,-4.073674916240048,Thinness 1-19 Years,2.3048641003601054,Status Developed,-0.34839937193068415,Total Expenditure,0.2405442732077383,81.28699200641836
Alcohol & Birth Per Woman & Diphtheria & Status Developed,0.6414327488442646,0.6533020344946702,Alcohol,-0.11663975142456935,Birth Per Woman,-4.392292280602289,Status Developed,0.02972302258550119,Diphtheria,4.176183592585231,79.68191630606447
Alcohol & Measles & Status Developed & Water,0.6619076583241874,0.6530708228500349,Alcohol,-0.09204675379663221,Water,2.5890382624833494e-06,Status Developed,4.6874804103467405,Measles,0.3678864944481552,38.57674397714159
Alcohol & Diphtheria & Income Composition Of Resources & Status Developed,0.666911883795825,0.6529491454470462,Alcohol,-0.20022275057246958,Income Composition Of Resources,0.03486820791407641,Status Developed,42.826313453619214,Diphtheria,2.3572207316192193,39.43561220835464
Status Developed & Thinness 1-19 Years & Under-Five Deaths & Water,0.7009950873340225,0.6526625105730133,Thinness 1-19 Years,3.1110800691924863,Water,-0.47175755934626007,Status Developed,0.0021602428785861827,Under-Five Deaths,0.33551557810201094,42.93281823823236
Birth Per Woman & Bmi & Status Developed & Under-Five Deaths,0.668445546442928,0.6524344627625589,Birth Per Woman,-3.8712926551637667,Under-Five Deaths,0.07870198918131051,Status Developed,2.7817432652809533,Bmi,-0.001797241575349079,77.53554549629507
Fdi & Military & Status Developed & Water,0.6607569561221329,0.6523637637030584,Fdi,0.0075760425801033185,Military,-0.014680938103612262,Status Developed,4.351446727899752,Water,0.3659970167504538,38.11792633105274
Income Composition Of Resources & Measles & Population & Status Developed,0.6521483934456023,0.6522698750990086,Income Composition Of Resources,42.38882052171255,Population,1.1915893573068785e-06,Status Developed,9.881007443961658e-10,Measles,1.5082087615904851,41.7620610465205
Military & Polio & Status Developed & Water,0.6625661758008519,0.652074947229398,Polio,-0.06456986625095994,Military,0.007342399145159828,Status Developed,4.201347031252945,Water,0.35153646165859387,39.14277789588404
Bmi & Income Composition Of Resources & Military & Status Developed,0.6737156000368485,0.6518622931564199,Income Composition Of Resources,0.05964245581761152,Military,40.66671843625221,Status Developed,0.33475783687067917,Bmi,1.0939252521742908,39.90939848691642
Adult Mortality & Population & Status Developed & Thinness 5-9 Years,0.647986430148906,0.6518018626921516,Adult Mortality,-0.042055429692501464,Thinness 5-9 Years,5.370889028217999e-09,Status Developed,4.654086838839909,Population,-0.515151408353864,78.39913669756977
Birth Per Woman & Percentage Expenditure & Schooling & Status Developed,0.7013161866093391,0.6517189764078493,Birth Per Woman,-3.41708508231532,Schooling,0.0006946361209916605,Status Developed,0.8412825662112601,Percentage Expenditure,-0.03472213276521504,68.64223851451679
Hepatitis B & Polio & Status Developed & Water,0.6628714533868645,0.6515014271460775,Polio,0.004758857798376201,Water,0.01653300789196377,Status Developed,4.213349756539578,Hepatitis B,0.3590075495354873,37.0780032813625
Bmi & Hiv/Aids & Status Developed & Thinness 5-9 Years,0.6465861024154076,0.6513643931712524,Thinness 5-9 Years,0.1313683103678611,Hiv/Aids,-0.7854690039469077,Status Developed,4.985503101843489,Bmi,-0.40940364215337155,67.35206728746363
Bmi & Measles & Status Developed & Water,0.6853951778440142,0.6512891335051858,Bmi,0.08168215784313727,Water,1.7658178285360907e-05,Status Developed,3.8127904256624396,Measles,0.3131579658785853,39.681547319514706
Income Composition Of Resources & Military & Percentage Expenditure & Status Developed,0.6605253646936672,0.6511604883035768,Income Composition Of Resources,43.17823411175073,Military,0.272060076361349,Status Developed,0.0003263118022702738,Percentage Expenditure,0.8307555700382917,40.53195778999667
Fdi & Income Composition Of Resources & Polio & Status Developed,0.6582357840537711,0.65115473431383,Fdi,0.0070752484803502085,Income Composition Of Resources,41.9949005359383,Status Developed,0.0230884130144986,Polio,1.3771534970032082,40.10750410611308
