,Training Score,Testing Score,Variable,Coefficent,Other Variable,Coefficent2,Other Variable2,Coefficent3,Other Variable3,Coefficent4,y intercept
Birth Per Woman & Population & Thinness 5-9 Years & Water,0.7231664372158279,0.6912978337627503,Thinness 5-9 Years,-2.072226338322951,Water,4.70045376595155e-09,Birth Per Woman,-0.46680128766564766,Population,0.21034550841194427,60.20179549764691
Birth Per Woman & Fdi & Percentage Expenditure & Water,0.723151249731182,0.6578310504084204,Fdi,-2.374155105750148,Water,0.01008090272647001,Birth Per Woman,0.0009216638942006125,Percentage Expenditure,0.19623381447090213,59.41941025261094
Birth Per Woman & Infant Deaths & Thinness 5-9 Years & Water,0.7230897479237481,0.6878109982513954,Infant Deaths,-2.16238675926985,Water,0.0032654029015707353,Birth Per Woman,-0.5015480641587724,Thinness 5-9 Years,0.20640649102818748,60.94021892089216
Birth Per Woman & Thinness 1-19 Years & Under-Five Deaths & Water,0.7230461469114884,0.6640818453675629,Thinness 1-19 Years,-2.2108376774963054,Water,-0.4059617406345104,Birth Per Woman,0.0008184952628547681,Under-Five Deaths,0.20521501587771318,60.760595575760156
Birth Per Woman & Infant Deaths & Thinness 1-19 Years & Water,0.7219720235301785,0.6672650676986347,Infant Deaths,-2.3771297429165283,Water,0.002049783266399291,Birth Per Woman,-0.4153878576813883,Thinness 1-19 Years,0.19278932034897098,62.260780891993434
Gdp & Schooling & Thinness 5-9 Years & Water,0.7213892674605094,0.6990406112879668,Schooling,8.461262150236534e-05,Water,0.5437730176038436,Thinness 5-9 Years,-0.32205615568857265,Gdp,0.276457087889061,40.96892232582851
Birth Per Woman & Thinness 5-9 Years & Under-Five Deaths & Water,0.7213695873934165,0.6938053720023237,Thinness 5-9 Years,-1.871499483740609,Water,-0.48008980411558205,Birth Per Woman,0.0019203606004362106,Under-Five Deaths,0.2292234304459683,58.04044877257843
Fdi & Gdp & Thinness 5-9 Years & Water,0.7212049207528273,0.6580159766483191,Fdi,0.007022583649858523,Water,0.00011405550061139495,Thinness 5-9 Years,-0.40808387206524693,Gdp,0.330373606172698,43.326511698957745
Birth Per Woman & Gdp & Hepatitis B & Water,0.7210696033292799,0.6612286052892643,Gdp,-2.551817775729182,Water,0.00013199275784163704,Birth Per Woman,0.01902744034347138,Hepatitis B,0.17462008071495083,60.156099833154244
Birth Per Woman & Bmi & Thinness 1-19 Years & Water,0.7203620051342583,0.6850641837442738,Thinness 1-19 Years,-1.76649658466554,Water,0.05101385613080747,Birth Per Woman,-0.3186051392701026,Bmi,0.2058190441674716,57.15399122744003
Bmi & Percentage Expenditure & Thinness 5-9 Years & Water,0.7202514373288617,0.6708052532778016,Thinness 5-9 Years,0.04504290954529815,Water,0.0007562812490735302,Bmi,-0.34107358292600715,Percentage Expenditure,0.3128781443031509,42.787924164934225
Birth Per Woman & Bmi & Percentage Expenditure & Water,0.7201024294501546,0.7026175184336216,Bmi,-2.1249611372726496,Water,0.06045990516138828,Birth Per Woman,0.0007810553281085986,Percentage Expenditure,0.1936914145790437,56.7307673035023
Adult Mortality & Bmi & Hiv/Aids & Percentage Expenditure,0.7199972807127232,0.6951573098888231,Adult Mortality,-0.02925226148823542,Hiv/Aids,0.14303263939783986,Bmi,-0.42047953474415656,Percentage Expenditure,0.0009548094048148492,69.28971302585717
Birth Per Woman & Hepatitis B & Thinness 5-9 Years & Water,0.7194546260377542,0.6976778281406635,Thinness 5-9 Years,-2.1347228269733693,Water,-0.00585662126189776,Birth Per Woman,-0.4274175818791976,Hepatitis B,0.2057395733633228,61.14906115377535
Birth Per Woman & Gdp & Under-Five Deaths & Water,0.7190869133376123,0.6807752606226886,Gdp,-2.308509905508781,Water,0.00014213687824024394,Birth Per Woman,-0.0028291700157059715,Under-Five Deaths,0.20642154874761512,58.342922095810934
Birth Per Woman & Schooling & Thinness 1-19 Years & Water,0.7185427155374868,0.7166055832478235,Schooling,-1.8632393377856367,Water,0.5324778670418115,Birth Per Woman,-0.28474565293420223,Thinness 1-19 Years,0.16760467529300616,55.890498594073236
Birth Per Woman & Gdp & Percentage Expenditure & Water,0.7182591793283574,0.6668384301109453,Gdp,-2.4551216438891807,Water,9.320873534957562e-05,Birth Per Woman,0.00022153031237629668,Percentage Expenditure,0.2003846123556942,59.198542895053066
Birth Per Woman & Percentage Expenditure & Schooling & Thinness 1-19 Years,0.7176107471029636,0.6432532279833023,Schooling,-3.3642771620251923,Birth Per Woman,0.0006749617203304515,Thinness 1-19 Years,0.6235560558488171,Percentage Expenditure,-0.30738043799366654,72.59841079658804
Birth Per Woman & Infant Deaths & Percentage Expenditure & Water,0.7174261005644955,0.679480990528993,Infant Deaths,-2.4488064799949525,Water,-0.003753915946311322,Birth Per Woman,0.0008712220939196564,Percentage Expenditure,0.1980593479609098,59.654597493811934
Birth Per Woman & Population & Thinness 1-19 Years & Water,0.7172133441978534,0.6853680836400711,Thinness 1-19 Years,-2.0822620209573794,Water,3.237425119169857e-09,Birth Per Woman,-0.39007917054616065,Population,0.21720012711549155,59.26767600830968
Bmi & Schooling & Thinness 5-9 Years & Water,0.7168606151657853,0.6757680729667075,Schooling,0.03569532279178082,Water,0.7511269944107422,Thinness 5-9 Years,-0.27838957257767716,Bmi,0.2680761231493204,37.944563404329614
Birth Per Woman & Thinness 1-19 Years & Total Expenditure & Water,0.7165457056019082,0.6840883927351822,Thinness 1-19 Years,-2.2459487471403787,Water,-0.35965396045894604,Birth Per Woman,0.17009201778332037,Total Expenditure,0.20313494920441766,59.741964840332145
Birth Per Woman & Gdp & Infant Deaths & Water,0.716131333328323,0.6887859657834661,Infant Deaths,-2.462914285097032,Water,0.00013454238894274224,Birth Per Woman,-0.003680013963443761,Gdp,0.19748628157719267,59.44681195452602
Birth Per Woman & Percentage Expenditure & Schooling & Water,0.7159970819251847,0.7218287799518739,Schooling,-2.0378482118898034,Water,0.0006190149377939417,Birth Per Woman,0.5930804399413689,Percentage Expenditure,0.16428380185103456,54.0616125230859
Polio & Schooling & Thinness 5-9 Years & Water,0.7154290516697461,0.6726635660741773,Schooling,0.007756031705608505,Water,0.6687793342696267,Thinness 5-9 Years,-0.4057794148617021,Polio,0.2772651676910698,39.58111041213058
Alcohol & Birth Per Woman & Thinness 1-19 Years & Water,0.7150636500203591,0.6889045155055722,Thinness 1-19 Years,-0.056250345864285435,Alcohol,-2.1826029760908803,Water,-0.38816290152516175,Birth Per Woman,0.20824953640243082,60.80968562151155
Diphtheria & Gdp & Thinness 5-9 Years & Water,0.7150271075729153,0.6784909161729119,Thinness 5-9 Years,0.02430683934858354,Water,0.00010769762886106947,Gdp,-0.41282092861697123,Diphtheria,0.32037541092068383,42.17226650493453
Alcohol & Birth Per Woman & Thinness 5-9 Years & Water,0.7144077581528127,0.7111062971258392,Thinness 5-9 Years,-0.0832306857558803,Alcohol,-1.8899298004775265,Water,-0.4921487447527997,Birth Per Woman,0.22774205752403054,58.92463729815444
Birth Per Woman & Bmi & Gdp & Water,0.7143195524526245,0.7263639818385854,Gdp,-2.322777009981141,Water,0.05866891572709765,Birth Per Woman,0.00012802221787743678,Bmi,0.16416726061814996,59.63748669537659
Birth Per Woman & Military & Thinness 1-19 Years & Water,0.7142866827985382,0.6862042024087939,Thinness 1-19 Years,-2.1081844907438034,Water,0.1345053943725707,Military,-0.4010777549115618,Birth Per Woman,0.22098145154551563,58.86938434616859
Birth Per Woman & Thinness 5-9 Years & Total Expenditure & Water,0.7139025316465755,0.7185159821549321,Thinness 5-9 Years,-2.085712049358664,Water,-0.39516737989943673,Birth Per Woman,0.1243850491295718,Total Expenditure,0.211099970763033,59.20387832308667
Birth Per Woman & Gdp & Measles & Thinness 1-19 Years,0.7137376695743134,0.6262937432439672,Thinness 1-19 Years,-3.9995984056005747,Birth Per Woman,0.00014043778658257575,Gdp,-1.747013732510799e-05,Measles,-0.326616959203143,82.10579140521008
Gdp & Percentage Expenditure & Thinness 5-9 Years & Water,0.7137040931075832,0.676965447255819,Thinness 5-9 Years,7.865658471043263e-05,Water,0.0002742988247696524,Gdp,-0.4241520393725623,Percentage Expenditure,0.32521221764398944,43.7659374388745
Population & Schooling & Thinness 1-19 Years & Water,0.7133402085664544,0.6581407362832794,Schooling,3.773878086278515e-09,Water,0.757966888547854,Thinness 1-19 Years,-0.3466558700120751,Population,0.2749330852605614,38.96360893084076
Hepatitis B & Percentage Expenditure & Thinness 1-19 Years & Water,0.712932830694409,0.6557811458928464,Thinness 1-19 Years,0.004306648866517194,Water,0.000707605944311393,Hepatitis B,-0.3911053282473584,Percentage Expenditure,0.3293427064203026,43.03018738310015
Gdp & Schooling & Thinness 1-19 Years & Water,0.7128844288454139,0.698814660693762,Schooling,0.00010677967322100093,Water,0.5719384121404798,Thinness 1-19 Years,-0.2900911217014712,Gdp,0.2760118892460204,40.20011397081117
Birth Per Woman & Hepatitis B & Percentage Expenditure & Water,0.7127602732470824,0.6832498207868064,Hepatitis B,-2.3545878089255523,Water,0.01805386107154173,Birth Per Woman,0.000801949976468274,Percentage Expenditure,0.21209845362731017,56.63265572740008
Percentage Expenditure & Thinness 5-9 Years & Total Expenditure & Water,0.7125744983314972,0.6790892563769215,Thinness 5-9 Years,0.000738564790386334,Water,-0.45830332271464885,Total Expenditure,0.07457668801750819,Percentage Expenditure,0.3305477820323047,43.13128173713028
Birth Per Woman & Gdp & Population & Water,0.711838255088078,0.6948632428173409,Population,-2.4645180041707118,Water,0.00013435577237341285,Birth Per Woman,-3.500892257649957e-09,Gdp,0.19476052855053738,59.60149932111303
Gdp & Thinness 1-19 Years & Thinness 5-9 Years & Water,0.7115287141556506,0.6841596376639505,Thinness 5-9 Years,0.00010258233466269296,Water,-0.03410973277986473,Thinness 1-19 Years,-0.4041070936318256,Gdp,0.3296281999940685,43.52851537051935
Birth Per Woman & Schooling & Total Expenditure & Water,0.7114953261945307,0.6776946142432115,Schooling,-2.122820889104029,Water,0.8182931411614123,Birth Per Woman,0.18371874033899804,Total Expenditure,0.14928442490653338,52.1249602904699
Infant Deaths & Schooling & Thinness 5-9 Years & Water,0.7111449945540849,0.6919992201333298,Infant Deaths,0.00406296733843924,Water,0.7914211958639817,Schooling,-0.42358851211478393,Thinness 5-9 Years,0.27560429713580914,38.59698830834712
Birth Per Woman & Percentage Expenditure & Under-Five Deaths & Water,0.7108635308676461,0.7011102125870329,Under-Five Deaths,-2.1309117976293273,Water,0.0009302759124148342,Birth Per Woman,-0.002996817600019991,Percentage Expenditure,0.21874784849480497,56.913407732834926
Gdp & Thinness 5-9 Years & Under-Five Deaths & Water,0.7108203299683887,0.6855723591017923,Thinness 5-9 Years,0.00010308643904038416,Water,-0.5157455666561533,Gdp,0.003236826270320625,Under-Five Deaths,0.32922912718902236,43.77402614023615
Birth Per Woman & Military & Thinness 5-9 Years & Water,0.7106966699970988,0.7232876488878546,Thinness 5-9 Years,-2.03569364443264,Water,0.06296119800171956,Military,-0.4319066074536303,Birth Per Woman,0.21124853519816678,59.727187320687605
Fdi & Percentage Expenditure & Thinness 5-9 Years & Water,0.7104792253886172,0.6887430414729693,Fdi,0.008697371669026111,Water,0.0006945303332624121,Thinness 5-9 Years,-0.41594537222682265,Percentage Expenditure,0.3276869010876461,43.760070111082214
Birth Per Woman & Bmi & Gdp & Thinness 5-9 Years,0.7102690154929441,0.6653635187385086,Thinness 5-9 Years,-3.7983467741648993,Birth Per Woman,0.05579577652396878,Gdp,0.00012279777638248696,Bmi,-0.27118497550177323,79.05341387109881
Measles & Percentage Expenditure & Thinness 5-9 Years & Water,0.710238745011155,0.6905317960633476,Thinness 5-9 Years,3.387392161995929e-05,Water,0.0007083050356031439,Measles,-0.4449523129773124,Percentage Expenditure,0.3396585178798185,42.676587644700106
Diphtheria & Schooling & Thinness 1-19 Years & Water,0.7100836894667142,0.6677093322556902,Schooling,0.02145915780051966,Water,0.7647529770265082,Thinness 1-19 Years,-0.34189349833308486,Diphtheria,0.26745149097520415,37.62453292425798
Birth Per Woman & Bmi & Measles & Schooling,0.7100798755030819,0.5890022568098202,Schooling,-3.1912987282163794,Birth Per Woman,0.06064405517244225,Bmi,-4.320675484739689e-06,Measles,0.8873387845166273,65.9406584357816
Birth Per Woman & Gdp & Polio & Water,0.7100435735523614,0.6949870046447676,Gdp,-2.3619771061300447,Water,0.00015027725820347085,Birth Per Woman,0.007536063356711698,Polio,0.19097244723177234,59.08454639974542
Diphtheria & Schooling & Thinness 5-9 Years & Water,0.7098683969723606,0.6917280668226584,Schooling,0.02223195678851461,Water,0.7542794165516069,Thinness 5-9 Years,-0.3380679337121575,Diphtheria,0.27428177163294487,37.14127349035357
Adult Mortality & Alcohol & Bmi & Hiv/Aids,0.7097662044110122,0.7308434452169346,Adult Mortality,-0.028244891757957562,Alcohol,0.47273058462719264,Hiv/Aids,0.12667832241282106,Bmi,-0.5090716920586358,68.11105724369041
Military & Schooling & Thinness 1-19 Years & Water,0.7096365811616727,0.6608763855082181,Schooling,0.04224095738088123,Water,0.8724323628602695,Military,-0.29928019735822914,Thinness 1-19 Years,0.26624999051330955,38.03714571928334
Schooling & Thinness 1-19 Years & Total Expenditure & Water,0.7095669992305846,0.6618872466392564,Schooling,0.7099280301192119,Water,-0.3385222233189135,Thinness 1-19 Years,0.035025231742729146,Total Expenditure,0.2846448139379261,38.49129479707517
Birth Per Woman & Bmi & Schooling & Thinness 1-19 Years,0.7093395713210437,0.6403576437316991,Schooling,-3.1404980721525724,Birth Per Woman,0.04581411831875992,Thinness 1-19 Years,0.7739601298583877,Bmi,-0.2124877813485988,68.42392139156435
Schooling & Thinness 5-9 Years & Total Expenditure & Water,0.7092063280303844,0.6891577063037658,Schooling,0.8073194959572614,Water,-0.3844196258382523,Thinness 5-9 Years,-0.007521337056544571,Total Expenditure,0.27157355802960925,38.7738726806177
Percentage Expenditure & Polio & Thinness 5-9 Years & Water,0.7091393029460329,0.6909001694632657,Thinness 5-9 Years,0.000673582544468513,Water,0.007143428340508129,Polio,-0.4531555306224245,Percentage Expenditure,0.33619929634476475,42.539160188297586
Adult Mortality & Bmi & Hiv/Aids & Thinness 1-19 Years,0.7089811124004517,0.6769635697911432,Adult Mortality,-0.030546914947842556,Thinness 1-19 Years,0.12129275179557436,Hiv/Aids,-0.4051798649324628,Bmi,-0.38453509997183993,72.77722800643075
Alcohol & Gdp & Thinness 5-9 Years & Water,0.7087175105791244,0.6971366328657516,Thinness 5-9 Years,-0.15232856338694212,Alcohol,0.00014370698825024017,Water,-0.4574467990544409,Gdp,0.33416537728701706,43.81067929442075
Birth Per Woman & Fdi & Schooling & Water,0.7085730732950788,0.6849553225962197,Fdi,-1.999232030353397,Water,0.013237446676550912,Birth Per Woman,0.835109551748159,Schooling,0.1580038748333973,51.754530781212594
Gdp & Hepatitis B & Thinness 5-9 Years & Water,0.7084952864877608,0.6911719434375552,Thinness 5-9 Years,0.00011235343570651385,Water,0.01208632947146715,Gdp,-0.4148933412185901,Hepatitis B,0.32091952284881387,43.16077624216794
Adult Mortality & Alcohol & Bmi & Diphtheria,0.7084351230606003,0.6511646975421634,Adult Mortality,-0.03964637175312185,Alcohol,0.3998632983325816,Diphtheria,0.12180286736364015,Bmi,0.06717626056333958,64.03819133279688
Fdi & Schooling & Thinness 5-9 Years & Water,0.7083078150744427,0.685176308351072,Fdi,0.02255996999639914,Water,0.7226337432533374,Schooling,-0.3500097422384728,Thinness 5-9 Years,0.2804308708982789,38.72802774181821
Population & Schooling & Thinness 5-9 Years & Water,0.7080956653708994,0.700618367620111,Schooling,4.158935016597527e-09,Water,0.7701898804733452,Thinness 5-9 Years,-0.3743892137439917,Population,0.27519633912518826,38.86436615545874
Fdi & Schooling & Thinness 1-19 Years & Water,0.7079663291935527,0.6754709819864146,Fdi,0.016859016666266952,Water,0.7903540389519388,Schooling,-0.29706760177680647,Thinness 1-19 Years,0.262497992325026,39.33823799797159
Gdp & Population & Thinness 5-9 Years & Water,0.7078817382245515,0.7003043900430163,Thinness 5-9 Years,0.00011586736237360816,Water,4.818467753615494e-09,Population,-0.46203844973964964,Gdp,0.3227918563783093,44.10890075870707
Birth Per Woman & Military & Percentage Expenditure & Water,0.7077138299558107,0.6978632153073069,Percentage Expenditure,-2.401328542338957,Water,0.01221012118206049,Military,0.0009081001738694616,Birth Per Woman,0.20173324734227152,58.97917769614484
Birth Per Woman & Hepatitis B & Percentage Expenditure & Schooling,0.7076161809764034,0.6283040491509304,Schooling,-3.510224451337314,Birth Per Woman,0.014770434539255237,Hepatitis B,0.0006716397231583231,Percentage Expenditure,0.8496444080953762,67.66402665088026
Gdp & Hepatitis B & Schooling & Water,0.7073478737519363,0.6523595824780407,Schooling,9.14911637183101e-05,Water,0.008783575623927564,Gdp,0.8509342463964771,Hepatitis B,0.2720021630552788,35.251511133457214
Percentage Expenditure & Population & Thinness 1-19 Years & Water,0.7073375246178866,0.6724919869923796,Thinness 1-19 Years,0.0007645297923361182,Water,4.25093029243663e-09,Population,-0.4041733887573207,Percentage Expenditure,0.333841202657994,43.014179327677255
Gdp & Infant Deaths & Thinness 5-9 Years & Water,0.7069014819552665,0.6989321125321218,Infant Deaths,0.00011863839151826042,Water,0.002895692429989327,Thinness 5-9 Years,-0.4747812421997824,Gdp,0.3293452519628576,43.529419059194105
Gdp & Thinness 1-19 Years & Under-Five Deaths & Water,0.7068694195519598,0.6675934129805219,Thinness 1-19 Years,0.00012691239154789084,Water,-0.3897189832875285,Gdp,0.0005340845334661504,Under-Five Deaths,0.3370260080869588,42.426133681917506
Birth Per Woman & Bmi & Hepatitis B & Schooling,0.7068086254665835,0.6097166981664043,Schooling,-3.1864136136832997,Birth Per Woman,0.05912530182993725,Bmi,0.012577392038767427,Hepatitis B,0.9121938236348169,64.39774823881083
Birth Per Woman & Diphtheria & Thinness 1-19 Years & Water,0.7067283643637996,0.7156756716792534,Thinness 1-19 Years,-2.114865585733529,Water,0.013577628911642242,Birth Per Woman,-0.3914996661773979,Diphtheria,0.20185552694719072,59.577793982247215
Adult Mortality & Gdp & Hiv/Aids & Thinness 5-9 Years,0.706627598197557,0.6520460467068797,Adult Mortality,-0.030378374500021413,Thinness 5-9 Years,0.00016524461123448072,Gdp,-0.5005983204991915,Hiv/Aids,-0.5035922233165147,77.06134184680852
Schooling & Thinness 5-9 Years & Under-Five Deaths & Water,0.7066088701297681,0.6978805302772576,Schooling,0.7430706939200792,Water,-0.40245075659271506,Thinness 5-9 Years,0.001834528630427934,Under-Five Deaths,0.2705249058777251,39.82431679481817
Alcohol & Schooling & Thinness 5-9 Years & Water,0.7066008985077695,0.7160202488330547,Schooling,-0.19820365465259543,Alcohol,0.9502040718687642,Water,-0.3704589337352949,Thinness 5-9 Years,0.26803141122773144,38.37088480083389
Military & Percentage Expenditure & Thinness 5-9 Years & Water,0.7065667291706503,0.6984138378132739,Thinness 5-9 Years,0.050518494464143,Water,0.0007110708218294324,Military,-0.4506028404919082,Percentage Expenditure,0.3325690911341634,43.410640842904684
Birth Per Woman & Polio & Schooling & Thinness 5-9 Years,0.7065082011547505,0.6358002721502831,Schooling,-3.198479340890221,Birth Per Woman,0.004584883940883022,Thinness 5-9 Years,0.889070165135474,Polio,-0.3565732960529378,69.20202050020299
Birth Per Woman & Gdp & Percentage Expenditure & Thinness 1-19 Years,0.7064715959539224,0.6397661335334512,Thinness 1-19 Years,-4.191304067803221,Birth Per Woman,0.00011688224761795523,Gdp,0.00011861515889213765,Percentage Expenditure,-0.31043210675761956,82.45913388861024
Adult Mortality & Bmi & Diphtheria & Percentage Expenditure,0.7064172008621362,0.6740440142156634,Adult Mortality,-0.038566621212578284,Diphtheria,0.1268252092972383,Bmi,0.0750169394080391,Percentage Expenditure,0.0007584056143499218,64.54196886306778
Birth Per Woman & Bmi & Schooling & Water,0.7063736073101023,0.7165457515283317,Schooling,-1.662379473611446,Water,0.04919241449091036,Birth Per Woman,0.7117707721592129,Bmi,0.1629530651347596,50.14486847077952
Diphtheria & Percentage Expenditure & Thinness 5-9 Years & Water,0.7062711780102324,0.7079624970645857,Thinness 5-9 Years,0.01895467012764113,Water,0.0007386747845009763,Diphtheria,-0.4175189719489356,Percentage Expenditure,0.32739667860962846,42.05547127660541
Alcohol & Diphtheria & Thinness 1-19 Years & Water,0.706237822140879,0.5995238415206697,Thinness 1-19 Years,-0.06474204744075263,Alcohol,0.020257092524240405,Water,-0.49477646558771754,Diphtheria,0.34466388283991645,41.67989023557314
Adult Mortality & Gdp & Hiv/Aids & Thinness 1-19 Years,0.7061941768033819,0.6732225462645133,Adult Mortality,-0.029588044715403078,Thinness 1-19 Years,0.0001644297237732951,Gdp,-0.4739925007884262,Hiv/Aids,-0.4829515936228435,76.7903540748914
Birth Per Woman & Bmi & Under-Five Deaths & Water,0.7059916126250145,0.658984772672019,Under-Five Deaths,-2.2473728295422037,Water,0.06052269918166478,Birth Per Woman,-0.0021256717462356522,Bmi,0.1996206508258196,57.284534267691654
Birth Per Woman & Bmi & Military & Schooling,0.7059723486821614,0.6173220964693235,Schooling,-3.3309986129566775,Birth Per Woman,0.06419405145121823,Military,0.13862784737517883,Bmi,0.8009107317378581,66.91620074143256
Alcohol & Military & Thinness 5-9 Years & Water,0.7059241217153265,0.6253394513135537,Thinness 5-9 Years,0.0034347373743312364,Alcohol,0.12774688841241116,Military,-0.4524627371273199,Water,0.3568055118938791,41.77579207844437
Birth Per Woman & Measles & Percentage Expenditure & Water,0.7057147805481867,0.7065724778620881,Measles,-2.5008055436465586,Water,-2.363465648193546e-05,Birth Per Woman,0.0007636887789019874,Percentage Expenditure,0.1993078250826758,59.65867395958775
Birth Per Woman & Measles & Thinness 5-9 Years & Water,0.705696557316005,0.7378454379097317,Thinness 5-9 Years,-1.9615944350436518,Water,-4.9109637610131665e-06,Birth Per Woman,-0.44106842806648594,Measles,0.21555713905794985,59.42815428816518
Birth Per Woman & Diphtheria & Gdp & Thinness 5-9 Years,0.7056533847169066,0.6541516881257655,Thinness 5-9 Years,-3.9971251637101006,Birth Per Woman,0.01820854985670341,Gdp,0.00013689789119421605,Diphtheria,-0.3710493457454846,80.57434808318816
Birth Per Woman & Diphtheria & Thinness 5-9 Years & Water,0.7056302452736758,0.7343564922518888,Thinness 5-9 Years,-2.03587868221704,Water,-0.0011966792761377298,Birth Per Woman,-0.45504925931007234,Diphtheria,0.20734980554490015,60.44934062775779
Alcohol & Birth Per Woman & Gdp & Water,0.7055066000559409,0.7156309078896699,Gdp,-0.11187364856666547,Alcohol,-2.5551518550594463,Water,0.0001542485161047935,Birth Per Woman,0.19411696720729268,60.366574830406236
Adult Mortality & Bmi & Diphtheria & Thinness 1-19 Years,0.7054421941053153,0.6321006916532017,Adult Mortality,-0.04119182528294173,Thinness 1-19 Years,0.11123901588652418,Diphtheria,0.061571840234060315,Bmi,-0.30779765047622804,68.69938866018067
Birth Per Woman & Diphtheria & Gdp & Thinness 1-19 Years,0.7053755010906917,0.6422408627318519,Thinness 1-19 Years,-4.071235767543203,Birth Per Woman,0.02586370194719703,Gdp,0.0001346175168129328,Diphtheria,-0.3238632461203613,79.88497172186182
Schooling & Thinness 1-19 Years & Thinness 5-9 Years & Water,0.705022031488034,0.7025456734575612,Schooling,0.8221095713226177,Water,0.12212595915597241,Thinness 5-9 Years,-0.4400865211723568,Thinness 1-19 Years,0.26357520961450087,39.089606610315066
Birth Per Woman & Thinness 1-19 Years & Thinness 5-9 Years & Water,0.7047435652143951,0.7418370547082205,Thinness 5-9 Years,-2.194799532842456,Water,-0.0056702992755534865,Birth Per Woman,-0.3934243982473666,Thinness 1-19 Years,0.20359386180388309,60.86370355040526
Birth Per Woman & Gdp & Total Expenditure & Water,0.7046541528446737,0.7242572417829166,Gdp,-2.3812700174275743,Water,0.0001235841304758835,Birth Per Woman,0.2457329888232853,Total Expenditure,0.1966659595760517,57.724221663451466
Birth Per Woman & Polio & Thinness 5-9 Years & Water,0.7046425208222391,0.738958086652094,Thinness 5-9 Years,-2.1113636474544926,Water,0.008843570502023557,Birth Per Woman,-0.4122248533298896,Polio,0.20939987777969807,59.552981699289234
Infant Deaths & Percentage Expenditure & Thinness 5-9 Years & Water,0.704631422543158,0.7072448576907173,Infant Deaths,0.002477613544682397,Water,0.0007503847436867508,Thinness 5-9 Years,-0.44218846133922757,Percentage Expenditure,0.32728066121768057,43.81955308562427
Birth Per Woman & Hepatitis B & Schooling & Water,0.7043519225400233,0.6918661080705277,Schooling,-1.7309825068015265,Water,0.00543516785178455,Birth Per Woman,0.7778302394899694,Hepatitis B,0.18318205831395604,49.43234060025867
Measles & Schooling & Thinness 5-9 Years & Water,0.704224922143347,0.712020404201557,Schooling,3.5210626464492345e-05,Water,0.7973731794081833,Thinness 5-9 Years,-0.3590627412134456,Measles,0.2705773912296905,38.9242485881997
Birth Per Woman & Population & Schooling & Water,0.7041279243507326,0.6913427426236272,Schooling,-1.7468345526946787,Water,-2.1150433153596703e-09,Birth Per Woman,0.8864818178379601,Population,0.16134910560563376,50.49622785332416
Bmi & Gdp & Thinness 5-9 Years & Water,0.7040509667120454,0.7215342319335324,Thinness 5-9 Years,0.037460371562709684,Water,0.00010842281158647245,Gdp,-0.39111762655195237,Bmi,0.3103435051534345,43.428223871667484
Birth Per Woman & Gdp & Infant Deaths & Thinness 5-9 Years,0.7040351448680058,0.6473074571262158,Infant Deaths,-4.195405726777168,Birth Per Woman,0.00013637874869812703,Thinness 5-9 Years,0.0022121041176982464,Gdp,-0.3614305629214308,82.5537493259211
Bmi & Schooling & Thinness 1-19 Years & Water,0.7039036484191626,0.6919835946579656,Schooling,0.034505884424113106,Water,0.7326546535235061,Thinness 1-19 Years,-0.26656705473506415,Bmi,0.2690971670311987,38.14061346113755
Birth Per Woman & Diphtheria & Schooling & Thinness 5-9 Years,0.7038382381273179,0.6582311636563605,Schooling,-3.3302285314356324,Birth Per Woman,0.019297697551230175,Thinness 5-9 Years,0.8131041962185922,Diphtheria,-0.2752606143962014,68.88214629337044
Percentage Expenditure & Thinness 5-9 Years & Under-Five Deaths & Water,0.7038000747826474,0.7062789308378501,Thinness 5-9 Years,0.0008048052909968746,Water,-0.4090719066719941,Under-Five Deaths,0.0004860561851539602,Percentage Expenditure,0.3337938403244268,42.9413551736109
Adult Mortality & Alcohol & Bmi & Thinness 5-9 Years,0.7037603483352113,0.6252616430594762,Adult Mortality,-0.04156032593094588,Alcohol,0.39865070339326225,Thinness 5-9 Years,0.09557793914710266,Bmi,-0.2651970650005389,72.44754971226345
Alcohol & Percentage Expenditure & Thinness 5-9 Years & Water,0.7037541937944709,0.7115504082202148,Thinness 5-9 Years,-0.08141268015255311,Alcohol,0.0007882693559831313,Water,-0.44210157381213544,Percentage Expenditure,0.33308159626245026,43.872860696799094
Adult Mortality & Bmi & Hiv/Aids & Thinness 5-9 Years,0.7037512701894165,0.6766777172568648,Adult Mortality,-0.0323460542948654,Thinness 5-9 Years,0.122776242929452,Hiv/Aids,-0.3526614065356877,Bmi,-0.3560995398602634,72.77674490498241
Percentage Expenditure & Schooling & Thinness 1-19 Years & Water,0.7037143086574621,0.7315563316962594,Schooling,0.0005237570619988477,Water,0.6708287679244231,Thinness 1-19 Years,-0.29073376019237807,Percentage Expenditure,0.2737638702188726,39.4404897167059
Gdp & Measles & Thinness 1-19 Years & Water,0.7036949434096662,0.6835622648692354,Thinness 1-19 Years,0.00012239876162891457,Water,2.2165738608098933e-05,Gdp,-0.3900885255015567,Measles,0.3303173710975216,42.9755257480206
Fdi & Gdp & Thinness 1-19 Years & Water,0.7036472580822423,0.6802916444645812,Fdi,0.0076527428485754665,Water,0.0001071898948460415,Thinness 1-19 Years,-0.4205555965740641,Gdp,0.3285249717641474,43.322294039774306
