,Training Score,Testing Score,Variable,Coefficent,Other Variable,Coefficent2,Other Variable2,Coefficent3,Other Variable3,Coefficent4,y intercept
Bmi & Hiv/Aids & Infant Deaths & Measles,0.5813300272356791,0.5564767318676651,Infant Deaths,0.20635157699559387,Hiv/Aids,-0.8589153398748419,Bmi,-0.006744014184029292,Measles,2.2072324476162286e-05,63.59590512356036
Bmi & Hepatitis B & Hiv/Aids & Infant Deaths,0.5799404263634392,0.5761788753102881,Infant Deaths,0.19407760995628273,Hepatitis B,0.02828156388619086,Hiv/Aids,-0.914635776195292,Bmi,-0.004257917341584511,61.91279844708496
Hiv/Aids & Infant Deaths & Thinness 1-19 Years & Under-Five Deaths,0.5790470895832698,0.5400141743800557,Infant Deaths,-0.8724390653806896,Thinness 1-19 Years,0.17569458971238508,Hiv/Aids,-0.8300170966499248,Under-Five Deaths,-0.12927870257173654,75.43805466503188
Diphtheria & Hiv/Aids & Thinness 1-19 Years & Under-Five Deaths,0.5775044884805406,0.5257461822668714,Diphtheria,0.09403546693661112,Thinness 1-19 Years,-0.8872316537910709,Hiv/Aids,-0.7343671337686605,Under-Five Deaths,0.001522788902055743,66.97078731760794
Diphtheria & Hiv/Aids & Thinness 1-19 Years & Thinness 5-9 Years,0.5763640387920692,0.5395136541333823,Diphtheria,0.0956622010420259,Thinness 1-19 Years,-0.8497042563491248,Thinness 5-9 Years,-0.4708202635283901,Hiv/Aids,-0.26030283769396506,66.85616936797372
Diphtheria & Hiv/Aids & Infant Deaths & Thinness 5-9 Years,0.5760551806330674,0.520576912741177,Infant Deaths,0.08656868319598568,Hiv/Aids,-0.8553099328473481,Thinness 5-9 Years,0.002087233661810432,Diphtheria,-0.7531470057672447,67.43840625962336
Diphtheria & Hiv/Aids & Polio & Thinness 5-9 Years,0.575399748154727,0.5585335907079698,Diphtheria,0.054488759216763494,Hiv/Aids,-0.8632977746074959,Thinness 5-9 Years,0.04737015542794863,Polio,-0.6442555796156734,66.10299653171374
Diphtheria & Hiv/Aids & Infant Deaths & Thinness 1-19 Years,0.5746769331536006,0.5362602541517754,Infant Deaths,0.08153604224032852,Thinness 1-19 Years,-0.8934887193200074,Hiv/Aids,0.004934752184867805,Diphtheria,-0.7522457936900349,68.07344385205914
Diphtheria & Hiv/Aids & Polio & Thinness 1-19 Years,0.572988379015618,0.5792888196172963,Diphtheria,0.0521196784186167,Thinness 1-19 Years,-0.889307957610779,Hiv/Aids,0.06165963691154611,Polio,-0.6938348071718753,65.01396406940769
Diphtheria & Hepatitis B & Hiv/Aids & Thinness 1-19 Years,0.5720897747707345,0.5291128960290484,Diphtheria,0.10895277645176599,Hepatitis B,-0.00785649925504441,Thinness 1-19 Years,-0.8301911187655647,Hiv/Aids,-0.7297812324976447,66.00545578854596
Diphtheria & Hiv/Aids & Measles & Thinness 5-9 Years,0.5706565832685673,0.5344833950887689,Diphtheria,0.08982224217785327,Hiv/Aids,-0.8639716962374365,Thinness 5-9 Years,1.3732774359031593e-05,Measles,-0.6857276733175507,67.13794170343574
Hiv/Aids & Measles & Polio & Thinness 1-19 Years,0.5701061111569343,0.5372538495063707,Polio,-0.8643109982769119,Thinness 1-19 Years,3.868159233557693e-06,Hiv/Aids,0.08977081302567716,Measles,-0.6930051347253368,67.02036166493002
Hiv/Aids & Polio & Thinness 5-9 Years & Under-Five Deaths,0.5700466706476418,0.5303964576303328,Polio,-0.8898647871862835,Hiv/Aids,0.08071392822756891,Thinness 5-9 Years,-0.759866344122317,Under-Five Deaths,0.0025703695183505897,68.28224537997995
Hiv/Aids & Infant Deaths & Thinness 5-9 Years & Under-Five Deaths,0.569838057803622,0.5563065692787625,Infant Deaths,-0.7957447918017441,Hiv/Aids,0.1985620697941947,Thinness 5-9 Years,-0.8000455904407032,Under-Five Deaths,-0.14596958284896527,75.01255307873629
Adult Mortality & Hepatitis B & Measles & Under-Five Deaths,0.5697650601789048,0.5707576921605231,Adult Mortality,-0.049675098996027366,Hepatitis B,0.03711467905675453,Under-Five Deaths,-1.5976503886702556e-05,Measles,-0.007568388160956795,75.5574820557473
Hepatitis B & Hiv/Aids & Polio & Thinness 5-9 Years,0.5695148357338475,0.531944367418306,Polio,0.0009981434996833645,Hepatitis B,-0.9099021656301025,Thinness 5-9 Years,0.07867250031760388,Hiv/Aids,-0.691255280698159,68.10274610721207
Diphtheria & Hepatitis B & Hiv/Aids & Thinness 5-9 Years,0.5681932852316238,0.5469674687980262,Diphtheria,0.08479450423186502,Hepatitis B,-0.007566726029776588,Thinness 5-9 Years,-0.8837314930236566,Hiv/Aids,-0.7030793260009192,68.17206935457251
Diphtheria & Hiv/Aids & Thinness 5-9 Years & Under-Five Deaths,0.5663542414124798,0.5482030039901626,Diphtheria,0.09187825465593849,Hiv/Aids,-0.8715829578882293,Thinness 5-9 Years,-0.7049317363400059,Under-Five Deaths,0.0021436540794595154,67.09745628658217
Bmi & Hepatitis B & Hiv/Aids & Measles,0.5648839692352997,0.618736249374382,Bmi,0.19836523747294604,Hepatitis B,0.026216274647379384,Hiv/Aids,-0.8874913834798114,Measles,-4.635140225774867e-06,61.855832612388284
Diphtheria & Hiv/Aids & Measles & Thinness 1-19 Years,0.5645398224745637,0.5643814214521288,Diphtheria,0.0975448892225814,Thinness 1-19 Years,-0.8674887953384188,Hiv/Aids,1.0593938506420737e-05,Measles,-0.6997131202569751,66.35495171461433
Hepatitis B & Hiv/Aids & Polio & Thinness 1-19 Years,0.5626257209792689,0.5730646650013549,Polio,0.004729017120743743,Hepatitis B,-0.8510638882112896,Thinness 1-19 Years,0.07975546978307417,Hiv/Aids,-0.7025773341960405,67.73610682870394
Hiv/Aids & Polio & Thinness 1-19 Years & Under-Five Deaths,0.5615796473808435,0.5776284585448778,Polio,-0.860205815971757,Thinness 1-19 Years,0.08487406018651723,Hiv/Aids,-0.8002536559753398,Under-Five Deaths,0.002518862831464796,67.95397709835663
Hiv/Aids & Infant Deaths & Polio & Thinness 1-19 Years,0.5596193099218082,0.5855877071220696,Infant Deaths,-0.8314249826552544,Thinness 1-19 Years,0.003750004056330547,Hiv/Aids,0.07802804141538193,Polio,-0.834843001199907,68.66764570608503
Hepatitis B & Hiv/Aids & Thinness 1-19 Years & Under-Five Deaths,0.5556053887650492,0.46860432128588325,Under-Five Deaths,0.03157553437647765,Hepatitis B,-0.923169738445286,Thinness 1-19 Years,-0.8222546072502138,Hiv/Aids,0.0031717326739665935,72.76856105098616
Hiv/Aids & Infant Deaths & Polio & Thinness 5-9 Years,0.5552604227584865,0.576037643627474,Infant Deaths,-0.8520091782232172,Hiv/Aids,0.003921003021605552,Thinness 5-9 Years,0.09124159767912049,Polio,-0.719927915606435,67.09185648513423
Hiv/Aids & Polio & Thinness 1-19 Years & Thinness 5-9 Years,0.5521922525489846,0.6077108928280492,Polio,-0.8451572359360324,Thinness 1-19 Years,0.07648506711704615,Thinness 5-9 Years,-0.47264062586321154,Hiv/Aids,-0.22838543863240587,68.43531031569293
Hepatitis B & Hiv/Aids & Measles & Thinness 5-9 Years,0.5474103684271991,0.47166987940033545,Measles,0.029989508218574695,Hepatitis B,-0.9542408693712225,Thinness 5-9 Years,1.3261818312580924e-05,Hiv/Aids,-0.7819050719337167,72.9204311131092
Hiv/Aids & Measles & Polio & Thinness 5-9 Years,0.5472378078941711,0.5985071398983624,Polio,-0.8221397063390112,Hiv/Aids,-6.7744062534300204e-06,Thinness 5-9 Years,0.07711935400027581,Measles,-0.6795974701661112,68.23645248642755
Hepatitis B & Hiv/Aids & Thinness 1-19 Years & Thinness 5-9 Years,0.5415637438053973,0.5252173206999233,Hepatitis B,0.028674322694320124,Thinness 1-19 Years,-0.9103522007676897,Thinness 5-9 Years,-0.4525265446490598,Hiv/Aids,-0.2702503889503163,72.82823426252378
Hiv/Aids & Infant Deaths & Thinness 1-19 Years & Thinness 5-9 Years,0.5407083268234053,0.5011206139508555,Infant Deaths,-0.9729875066449147,Thinness 1-19 Years,0.0032600305348750806,Thinness 5-9 Years,-0.5314890298514431,Hiv/Aids,-0.352016100054996,75.5904492485395
Hiv/Aids & Measles & Thinness 1-19 Years & Thinness 5-9 Years,0.5316311257958203,0.5246478212432301,Measles,-0.9037220083752523,Thinness 1-19 Years,3.7368245650219445e-06,Thinness 5-9 Years,-0.5474342695603718,Hiv/Aids,-0.2528574867285875,75.25796405627776
Hepatitis B & Hiv/Aids & Measles & Thinness 1-19 Years,0.5286884785869306,0.545644536581469,Measles,0.03422696236522071,Hepatitis B,-0.9249013644566209,Thinness 1-19 Years,-3.986019957409447e-06,Hiv/Aids,-0.7190896880572353,72.1468188108568
Hiv/Aids & Thinness 1-19 Years & Thinness 5-9 Years & Under-Five Deaths,0.5278798150338543,0.534813207577814,Under-Five Deaths,-0.8919231275111946,Thinness 1-19 Years,-0.5008698468480255,Thinness 5-9 Years,-0.29049658666276607,Hiv/Aids,0.0008095033298749152,75.34995531444926
Hiv/Aids & Measles & Thinness 1-19 Years & Under-Five Deaths,0.5262854000950336,0.5211648321172799,Under-Five Deaths,-0.9277438688290165,Thinness 1-19 Years,1.2889037378405375e-05,Hiv/Aids,-0.7808442381878576,Measles,-0.00017345677456461633,75.1661042970071
Hiv/Aids & Infant Deaths & Measles & Thinness 1-19 Years,0.5246283588744864,0.5283783387899212,Infant Deaths,-0.8930840609542897,Thinness 1-19 Years,0.0010368881228748216,Hiv/Aids,-1.0124491880662955e-05,Measles,-0.7906216119741976,75.22856185934619
Hiv/Aids & Measles & Thinness 5-9 Years & Under-Five Deaths,0.5218231637413504,0.5240706618189364,Under-Five Deaths,-0.9075673712957557,Hiv/Aids,-1.4685611808222935e-05,Thinness 5-9 Years,-0.7736201036418406,Measles,0.0004507859453102474,75.18062869328547
Hepatitis B & Hiv/Aids & Infant Deaths & Thinness 5-9 Years,0.5203302255038063,0.5573221361176308,Infant Deaths,0.03365362721504939,Hepatitis B,-0.9212893320144012,Thinness 5-9 Years,0.005823757289394119,Hiv/Aids,-0.8213387589081427,72.6223174549782
Hepatitis B & Hiv/Aids & Infant Deaths & Thinness 1-19 Years,0.51920501412901,0.5805253919277249,Infant Deaths,0.03602193885859881,Hepatitis B,-0.8999059883058873,Thinness 1-19 Years,0.003410887192981323,Hiv/Aids,-0.7839895189980957,72.08851029910983
Hiv/Aids & Infant Deaths & Measles & Thinness 5-9 Years,0.517738813724246,0.5365549677778554,Infant Deaths,-0.8846383055858631,Hiv/Aids,0.0008386958389025815,Thinness 5-9 Years,-6.098990116795465e-06,Measles,-0.7663835601747374,75.10836545910658
Diphtheria & Hiv/Aids & Polio & Under-Five Deaths,0.5162191503748439,0.4065172976492988,Diphtheria,0.09752624747913041,Hiv/Aids,-0.9411421693589204,Polio,0.04615164558470284,Under-Five Deaths,-0.007122209851568827,59.79882039526137
Hepatitis B & Hiv/Aids & Thinness 5-9 Years & Under-Five Deaths,0.5137350020524558,0.5774174900035602,Under-Five Deaths,0.035908242274882894,Hepatitis B,-0.8868948551289091,Thinness 5-9 Years,-0.7626558402751293,Hiv/Aids,0.0019188084642290126,72.12967137357369
Diphtheria & Hiv/Aids & Infant Deaths & Under-Five Deaths,0.5051487123354106,0.4864212928796444,Infant Deaths,0.10170244219958675,Hiv/Aids,-0.9510736476288613,Diphtheria,0.14827800155453574,Under-Five Deaths,-0.11744717554294754,63.39238387124058
Diphtheria & Hiv/Aids & Infant Deaths & Polio,0.4962651752660285,0.4649292894064281,Infant Deaths,0.0705195711375655,Hiv/Aids,-0.9729383461407135,Diphtheria,-0.008951980040581318,Polio,0.06842061426034429,60.32085785199037
Diphtheria & Hepatitis B & Hiv/Aids & Infant Deaths,0.48612400569334513,0.43768063361682913,Infant Deaths,0.1422433957815396,Hepatitis B,-0.013242642033003293,Hiv/Aids,-0.9440691769592938,Diphtheria,-0.007620428952448141,60.668800613361924
Hepatitis B & Hiv/Aids & Polio & Under-Five Deaths,0.48544395372197613,0.4288819546542926,Polio,0.0028705712664454986,Hepatitis B,-0.9646307923161804,Hiv/Aids,0.08916880978162044,Under-Five Deaths,-0.007383520023710285,64.47118790046878
Hepatitis B & Hiv/Aids & Infant Deaths & Under-Five Deaths,0.47842987647083063,0.39939038668063304,Infant Deaths,0.04105605220869684,Hepatitis B,-0.9423351812118717,Hiv/Aids,0.1759644925757556,Under-Five Deaths,-0.14011635794022895,69.04026392395495
Hiv/Aids & Infant Deaths & Polio & Under-Five Deaths,0.4780798993224478,0.5476785946267895,Infant Deaths,-0.9319921376128598,Hiv/Aids,0.1304589822286531,Polio,0.08864256137462047,Under-Five Deaths,-0.10322921072653282,64.47579038536611
Diphtheria & Hiv/Aids & Measles & Under-Five Deaths,0.47705571331932983,0.4865371723033873,Diphtheria,0.10774107105307067,Hiv/Aids,-0.953758469669908,Under-Five Deaths,5.727169280743954e-06,Measles,-0.007120553284762947,62.799029070724266
Diphtheria & Hiv/Aids & Measles & Polio,0.4738210289782325,0.4870219528515652,Diphtheria,0.07746321690508441,Hiv/Aids,-0.9188713489156349,Polio,-6.441202167209075e-05,Measles,0.06024808414111811,60.185107239533984
Hepatitis B & Hiv/Aids & Infant Deaths & Polio,0.47352246010455545,0.45185043798421926,Infant Deaths,-4.898242111777844e-05,Hepatitis B,-0.9552152955971949,Hiv/Aids,-0.008571569810091833,Polio,0.09697164270686259,64.0269578455679
Diphtheria & Hepatitis B & Hiv/Aids & Measles,0.47102242219303553,0.43599537662405385,Diphtheria,0.14419811684374612,Hepatitis B,-0.017977272902059728,Hiv/Aids,-0.9689058214340561,Measles,-5.891148559724104e-05,60.90526247057391
Diphtheria & Hiv/Aids & Infant Deaths & Measles,0.4689944437568688,0.4890683164469356,Infant Deaths,0.0980179708543109,Hiv/Aids,-1.0331558200337883,Diphtheria,-0.00893138216565187,Measles,8.810800793482866e-06,63.769686417337056
Diphtheria & Hepatitis B & Hiv/Aids & Under-Five Deaths,0.4655622644354878,0.5225623060823934,Diphtheria,0.13232235039052476,Hepatitis B,-0.020933380110683804,Hiv/Aids,-1.0004138877790687,Under-Five Deaths,-0.008607860467361929,62.580310577600905
Bmi & Diphtheria & Measles & Thinness 5-9 Years,0.4643709895812034,0.3508577193453756,Diphtheria,0.18974001098601453,Bmi,0.10067817431704267,Thinness 5-9 Years,7.037768808699993e-05,Measles,-0.5207504429136146,56.25454378718666
Bmi & Infant Deaths & Thinness 5-9 Years & Under-Five Deaths,0.4630850258132438,0.4481965776953515,Infant Deaths,0.1850639415599333,Under-Five Deaths,0.23123628733593285,Thinness 5-9 Years,-0.6235580571213044,Bmi,-0.1679592161831891,65.54026213074593
Hiv/Aids & Infant Deaths & Measles & Polio,0.46223884599461906,0.48748036353984436,Infant Deaths,-0.9986679579564821,Hiv/Aids,-0.00978368151614244,Polio,2.016308171141101e-05,Measles,0.09390261071109306,64.13475775167461
Hiv/Aids & Infant Deaths & Measles & Under-Five Deaths,0.46065089149848887,0.4389666007657135,Infant Deaths,-0.9834441075204898,Hiv/Aids,0.175275673705411,Under-Five Deaths,-2.898473729371654e-05,Measles,-0.14053470306046129,72.47058930374705
Bmi & Infant Deaths & Thinness 1-19 Years & Under-Five Deaths,0.45867275120457723,0.45351119600878986,Infant Deaths,0.17840156131110418,Thinness 1-19 Years,0.2270637841613712,Under-Five Deaths,-0.6824297310646659,Bmi,-0.1637970976478461,66.1019784233256
Hiv/Aids & Measles & Polio & Under-Five Deaths,0.4585294620611191,0.5141203932653646,Polio,-0.9807326478934469,Hiv/Aids,1.4680858354799908e-05,Under-Five Deaths,0.10193062884860869,Measles,-0.00839174165288443,63.37208095209757
Bmi & Diphtheria & Infant Deaths & Thinness 1-19 Years,0.4556111824855034,0.388658525979139,Infant Deaths,0.1938259063513163,Thinness 1-19 Years,0.10223609037890986,Diphtheria,0.009479485821667681,Bmi,-0.6090432814024828,56.00694474212533
Bmi & Diphtheria & Polio & Thinness 1-19 Years,0.45406294871036645,0.4077321340470006,Diphtheria,0.1922433133713552,Thinness 1-19 Years,0.06709631413019054,Polio,0.046660954079763076,Bmi,-0.4871085145069953,54.97520652818343
Bmi & Diphtheria & Polio & Thinness 5-9 Years,0.4539820357704332,0.4175987402070619,Diphtheria,0.17583705794531132,Polio,0.07501377525995342,Thinness 5-9 Years,0.04566193258127654,Bmi,-0.4852943929064994,55.20773230919288
Diphtheria & Hepatitis B & Hiv/Aids & Polio,0.452876103534882,0.5228976644264699,Diphtheria,0.08511317561011611,Hepatitis B,-0.019876885554088078,Hiv/Aids,-0.9598767222569896,Polio,0.06417322494812654,60.726257084639215
Bmi & Diphtheria & Hepatitis B & Thinness 5-9 Years,0.4524838802515598,0.3678084425066964,Diphtheria,0.19222558917681654,Hepatitis B,0.12689180837608016,Thinness 5-9 Years,-0.015879060166375907,Bmi,-0.3952359025048493,54.638550049539305
Bmi & Diphtheria & Infant Deaths & Thinness 5-9 Years,0.448940366326947,0.4030329541953066,Infant Deaths,0.16200734825191437,Diphtheria,0.10557877029717354,Thinness 5-9 Years,0.004241355152863133,Bmi,-0.6509465040016817,57.703650015408456
Bmi & Hepatitis B & Polio & Thinness 5-9 Years,0.44708274410181736,0.3576334797443059,Polio,0.18211706603865194,Hepatitis B,0.0014126056953865903,Thinness 5-9 Years,0.09008082150992822,Bmi,-0.5389805611984384,57.804810307614304
Bmi & Diphtheria & Infant Deaths & Under-Five Deaths,0.44339392220130963,0.4179589772522442,Infant Deaths,0.22332602197626517,Diphtheria,0.10380877496183855,Under-Five Deaths,0.17673853033280085,Bmi,-0.13353806705859003,52.763354219468106
Hepatitis B & Hiv/Aids & Measles & Polio,0.44033615836487655,0.4990478764511085,Polio,0.010111686462128991,Hepatitis B,-0.9695332898798257,Hiv/Aids,-5.0060836526646555e-05,Measles,0.09937673916752944,62.70137296771065
Bmi & Measles & Polio & Thinness 1-19 Years,0.4392864437552544,0.4038415557166851,Polio,0.17562407603321034,Thinness 1-19 Years,3.915421777030697e-05,Bmi,0.08414870061275849,Measles,-0.6074365651671361,58.934049228948595
Bmi & Diphtheria & Thinness 1-19 Years & Thinness 5-9 Years,0.43910218034688914,0.42552080722005736,Diphtheria,0.18122773975849596,Thinness 1-19 Years,0.0956471167014814,Thinness 5-9 Years,-0.265018750345491,Bmi,-0.30246758162280013,57.32955709502665
Bmi & Diphtheria & Thinness 5-9 Years & Under-Five Deaths,0.4386055600780053,0.4404602977448653,Diphtheria,0.1664149482647928,Under-Five Deaths,0.11512037725299736,Thinness 5-9 Years,-0.5942646118815288,Bmi,0.004809770997204309,56.18518731803799
Bmi & Infant Deaths & Polio & Under-Five Deaths,0.4384917471921176,0.4014504411831562,Infant Deaths,0.23421798942942765,Polio,0.2102994104022108,Under-Five Deaths,0.08049994139016797,Bmi,-0.1578137964121998,54.012487019084745
Bmi & Polio & Thinness 5-9 Years & Under-Five Deaths,0.4376423162079057,0.4170090100960633,Polio,0.18137411862044928,Under-Five Deaths,0.08692153827432288,Thinness 5-9 Years,-0.5987008854876351,Bmi,0.005280831989443827,58.23892875695715
Hepatitis B & Hiv/Aids & Measles & Under-Five Deaths,0.43684515869951573,0.40401544071509676,Under-Five Deaths,0.033023894631134885,Hepatitis B,-0.9765881920845632,Hiv/Aids,2.9560534998011544e-05,Measles,-0.010727531664338083,69.62774805593163
Bmi & Polio & Thinness 1-19 Years & Under-Five Deaths,0.43421381839954837,0.4342410055299657,Polio,0.19041757733276424,Thinness 1-19 Years,0.09012226641267597,Under-Five Deaths,-0.5333028479288394,Bmi,0.004313796108977975,57.10644611355799
Bmi & Diphtheria & Thinness 1-19 Years & Under-Five Deaths,0.4321141608040052,0.4665812075267193,Diphtheria,0.17964021096860372,Thinness 1-19 Years,0.11233193857656766,Under-Five Deaths,-0.5386501891443205,Bmi,0.0042103243212058715,55.64115789012705
Bmi & Hepatitis B & Polio & Thinness 1-19 Years,0.43065663751212113,0.42725929694791,Polio,0.17433515683391346,Hepatitis B,-0.00229848064266481,Thinness 1-19 Years,0.0905328746047908,Bmi,-0.5473952592130894,58.27386401282905
Bmi & Polio & Thinness 1-19 Years & Thinness 5-9 Years,0.4272415912284538,0.4385491517648792,Polio,0.17755889461202204,Thinness 1-19 Years,0.0962796876067412,Thinness 5-9 Years,-0.4870181537387947,Bmi,-0.04300366742408696,57.369812484852076
Bmi & Infant Deaths & Polio & Thinness 1-19 Years,0.42706101832378784,0.47005585382143145,Infant Deaths,0.17437651969701903,Thinness 1-19 Years,0.004904437389170125,Polio,0.08579477511562938,Bmi,-0.6301330935218858,58.72641498371912
Bmi & Diphtheria & Hepatitis B & Thinness 1-19 Years,0.42575468219305285,0.4713547801502773,Diphtheria,0.18270306300676128,Hepatitis B,0.1284690898903375,Thinness 1-19 Years,-0.01998949684036033,Bmi,-0.4421886365274788,55.52642676778808
Bmi & Diphtheria & Polio & Under-Five Deaths,0.4255665197166137,0.35182284167700445,Diphtheria,0.24084144398661825,Polio,0.08940548074900877,Under-Five Deaths,0.04619581208253457,Bmi,6.678620373968556e-05,48.98925590913659
Bmi & Measles & Polio & Thinness 5-9 Years,0.424159906013928,0.4456647522653172,Polio,0.17770577830952114,Bmi,4.625458871145494e-05,Thinness 5-9 Years,0.08712629581830487,Measles,-0.5079288855011834,58.06255204195496
Bmi & Diphtheria & Measles & Thinness 1-19 Years,0.4222834506476334,0.4821644907348522,Diphtheria,0.18274956458726077,Thinness 1-19 Years,0.10930527446451996,Bmi,4.4945115700645595e-05,Measles,-0.48437401778196687,55.549649562499525
Bmi & Infant Deaths & Thinness 1-19 Years & Thinness 5-9 Years,0.41679540442682234,0.31986920935474494,Infant Deaths,0.19415549270884486,Thinness 1-19 Years,0.007572833798224205,Thinness 5-9 Years,-0.4707469995179418,Bmi,-0.27508315117926274,65.44502472181418
Hepatitis B & Hiv/Aids & Infant Deaths & Measles,0.41611757961254103,0.4533932330405517,Infant Deaths,0.04164664653012962,Hepatitis B,-1.0282900330082276,Hiv/Aids,-0.009170899958390669,Measles,8.654934673074429e-06,68.86752169945689
Bmi & Diphtheria & Measles & Under-Five Deaths,0.4151506808355274,0.3484035938153886,Diphtheria,0.24739611596234737,Under-Five Deaths,0.1056196763480975,Bmi,3.534288559321853e-05,Measles,-0.0013062776438733557,51.35639704267385
Bmi & Diphtheria & Hepatitis B & Measles,0.41416698383537,0.349621268126129,Diphtheria,0.23486314447310946,Hepatitis B,0.13264122957663144,Bmi,-0.002504211850545721,Measles,2.147852365482071e-05,49.65657357517091
Bmi & Diphtheria & Measles & Polio,0.4111074047991874,0.3972729253934829,Diphtheria,0.231847612546398,Polio,0.08580111477074882,Bmi,3.1826920350059635e-05,Measles,0.04664975267974636,49.76313121281407
Bmi & Diphtheria & Hepatitis B & Under-Five Deaths,0.4098252573567099,0.36449281658875365,Diphtheria,0.23926262620044783,Hepatitis B,0.1408574570302936,Under-Five Deaths,-0.028712091970111757,Bmi,-0.0011294445907129218,50.98503323257698
Bmi & Infant Deaths & Polio & Thinness 5-9 Years,0.40936483406606905,0.48922439851396626,Infant Deaths,0.15545467763713178,Polio,0.007740930367928268,Thinness 5-9 Years,0.08586978769251949,Bmi,-0.6499513962051751,59.60546146674772
Bmi & Hepatitis B & Polio & Under-Five Deaths,0.4026970939094164,0.33054592240574415,Polio,0.24720676146424864,Hepatitis B,0.014746237019541789,Under-Five Deaths,0.08444575761340681,Bmi,-0.001009758317535084,52.19268113205301
Diphtheria & Infant Deaths & Thinness 1-19 Years & Under-Five Deaths,0.4020876873194332,0.30594513959891134,Infant Deaths,0.10292662364780629,Thinness 1-19 Years,0.23064479716002595,Diphtheria,-1.020284832541039,Under-Five Deaths,-0.16631208993176647,65.52527248244184
Bmi & Hepatitis B & Thinness 1-19 Years & Under-Five Deaths,0.4001976045921576,0.38355431260347606,Under-Five Deaths,0.18471816260079016,Hepatitis B,0.04561118244782771,Thinness 1-19 Years,-0.581286104572822,Bmi,0.0021564134949809237,61.90687824774372
Bmi & Hepatitis B & Measles & Thinness 1-19 Years,0.4001226053047131,0.37730525670855064,Bmi,0.19389175992652183,Hepatitis B,0.02987575200958447,Thinness 1-19 Years,1.907995919184518e-05,Measles,-0.5718129229882134,62.61171959148762
Bmi & Diphtheria & Hepatitis B & Polio,0.39995385990315074,0.4374650375261693,Diphtheria,0.23993207677004,Hepatitis B,0.08990521452607661,Polio,-0.024489648470730662,Bmi,0.053681470632469565,50.29568232434587
Bmi & Diphtheria & Infant Deaths & Polio,0.3976676794706854,0.4256445353573052,Infant Deaths,0.21124321930218262,Diphtheria,0.08334251666568324,Polio,-0.0003027366461400981,Bmi,0.06700178000423623,49.207588654660796
Bmi & Diphtheria & Infant Deaths & Measles,0.3975915711044925,0.3973690520305462,Infant Deaths,0.23351459132638824,Diphtheria,0.11666451967329308,Bmi,-0.0015053716425052117,Measles,3.066863800629081e-05,51.091850662526966
Bmi & Hepatitis B & Measles & Thinness 5-9 Years,0.39699770572080617,0.37688166129704226,Bmi,0.18581933072069234,Hepatitis B,0.03089273640435687,Thinness 5-9 Years,3.2487904804407995e-05,Measles,-0.6390399488317222,63.17401791323644
Bmi & Hepatitis B & Thinness 5-9 Years & Under-Five Deaths,0.39698628326270735,0.39023780046669804,Under-Five Deaths,0.1888145434454018,Hepatitis B,0.04585132590875409,Thinness 5-9 Years,-0.5934226367983648,Bmi,0.0029233265411679286,61.455046398721905
Diphtheria & Infant Deaths & Thinness 5-9 Years & Under-Five Deaths,0.39673784049966043,0.3707482992541591,Infant Deaths,0.10826488886464432,Diphtheria,0.22697280481745885,Thinness 5-9 Years,-0.9616103878243147,Under-Five Deaths,-0.16265898448489263,65.17719981585192
Bmi & Hepatitis B & Measles & Polio,0.39662321902799597,0.3452117556647031,Polio,0.24113702102638607,Hepatitis B,0.011097081026074398,Bmi,2.4092997028312594e-05,Measles,0.10419641813166756,50.82882383864732
Bmi & Hepatitis B & Infant Deaths & Under-Five Deaths,0.39538433376156584,0.4189916573361909,Infant Deaths,0.2408977991637303,Hepatitis B,0.02910856135830706,Under-Five Deaths,0.21484464419524818,Bmi,-0.16192904157330798,58.38287437515595
Bmi & Measles & Thinness 5-9 Years & Under-Five Deaths,0.3952781002774347,0.35364753760744805,Under-Five Deaths,0.20448164615188033,Bmi,6.87951070996033e-05,Thinness 5-9 Years,-0.5490076234004831,Measles,0.0012379395635633708,64.51759855163874
Bmi & Hepatitis B & Infant Deaths & Thinness 5-9 Years,0.393541464391089,0.4230766776891921,Infant Deaths,0.18666836257748293,Hepatitis B,0.04399289764211617,Thinness 5-9 Years,0.0068502263752217366,Bmi,-0.6189304570316938,61.80273883396581
Bmi & Hepatitis B & Infant Deaths & Thinness 1-19 Years,0.39311950376739613,0.4141229949978038,Infant Deaths,0.18723499007407385,Hepatitis B,0.03059407358704286,Thinness 1-19 Years,0.007533573759970883,Bmi,-0.6253696030784979,63.17432427206798
Infant Deaths & Polio & Thinness 5-9 Years & Under-Five Deaths,0.39052280033578246,0.3859648628089893,Infant Deaths,0.2100849257232127,Polio,0.07545495096960508,Thinness 5-9 Years,-1.0271507863746678,Under-Five Deaths,-0.1500614355302785,68.3731603736322
Bmi & Measles & Thinness 1-19 Years & Thinness 5-9 Years,0.388707110849865,0.3894141403976982,Bmi,0.19992751923590374,Thinness 1-19 Years,5.183563914608793e-05,Thinness 5-9 Years,-0.31934479840644153,Measles,-0.2564905843881204,64.84233107382096
Bmi & Infant Deaths & Measles & Under-Five Deaths,0.3857213104899271,0.4212861973602926,Infant Deaths,0.2394169776482926,Under-Five Deaths,0.2056428182438461,Bmi,-7.687240804083894e-06,Measles,-0.1550011991469876,60.9132100497973
