,Training Score,Testing Score,Variable,Coefficent,Other Variable,Coefficent2,Other Variable2,Coefficent3,y intercept
Gdp & Measles & Water,0.6598781332702602,0.6804781166615368,Gdp,0.0001389192656472337,Water,1.511273841248226e-06,Measles,0.35657795384488294,38.879874197333606
Bmi & Population & Water,0.6595634008702905,0.6456061755199596,Population,0.08402679178528469,Water,-2.0318038414070277e-09,Bmi,0.3395807369349597,38.1397853883126
Birth Per Woman & Hepatitis B & Thinness 1-19 Years,0.6590747565848512,0.664907356540219,Birth Per Woman,-4.432226512894125,Thinness 1-19 Years,0.009677097597464764,Hepatitis B,-0.386448226238262,83.49746494789306
Adult Mortality & Bmi & Diphtheria,0.6583251177393223,0.6994428207663843,Adult Mortality,-0.0408224774544672,Diphtheria,0.14002241767987453,Bmi,0.08182418207650272,64.26499664042554
Fdi & Gdp & Water,0.6582218100068122,0.689215272929574,Fdi,0.014212602384730377,Water,0.00015119830631838956,Gdp,0.34737485315421573,39.67736246212464
Birth Per Woman & Gdp & Infant Deaths,0.657898597561777,0.6854973270421987,Infant Deaths,-4.313894688529311,Birth Per Woman,0.00017002048358077016,Gdp,-0.0041617827756732,81.35002784693677
Birth Per Woman & Bmi & Population,0.6574019704087528,0.6347032848220674,Birth Per Woman,-4.228178608477187,Population,0.09471125062973511,Bmi,-1.4853901704378578e-09,78.39556916397432
Birth Per Woman & Gdp & Military,0.6573966321906488,0.6877884885132529,Birth Per Woman,-4.432301782256389,Military,0.00017468572945310773,Gdp,0.18762186050695145,81.00948877346947
Birth Per Woman & Bmi & Total Expenditure,0.6573278569219465,0.6521550903310632,Birth Per Woman,-4.141370145263995,Total Expenditure,0.088388017938201,Bmi,0.2948876156549561,76.52031510502843
Birth Per Woman & Measles & Thinness 5-9 Years,0.6569749700713274,0.6863276804495063,Birth Per Woman,-4.331991644738916,Thinness 5-9 Years,-1.35522795367658e-05,Measles,-0.4220719536174984,84.14801190748592
Birth Per Woman & Military & Thinness 1-19 Years,0.6568835001198582,0.6741559434509881,Birth Per Woman,-4.267137116351725,Military,0.33265332209355253,Thinness 1-19 Years,-0.47257433882233607,83.57741024360254
Gdp & Hepatitis B & Water,0.6568106107378702,0.697856576582108,Gdp,0.00015167504619999239,Water,0.011236216860708246,Hepatitis B,0.3577514334732853,37.75754675819998
Birth Per Woman & Measles & Thinness 1-19 Years,0.6567167845182498,0.6707558377005387,Birth Per Woman,-4.332647346618291,Thinness 1-19 Years,-1.0781349051521164e-05,Measles,-0.43649201215930505,84.34438247854612
Birth Per Woman & Thinness 5-9 Years & Under-Five Deaths,0.6566296231639273,0.6765329828788589,Birth Per Woman,-4.233800335954446,Thinness 5-9 Years,-0.5231607210460226,Under-Five Deaths,0.0025763997917569495,84.33900003555704
Birth Per Woman & Hepatitis B & Total Expenditure,0.6565141061689517,0.5630663166194105,Birth Per Woman,-4.776646444068996,Total Expenditure,0.017954010642073293,Hepatitis B,0.4057977776392098,79.75149003481374
Birth Per Woman & Gdp & Hepatitis B,0.6562613053738351,0.6963801972777013,Birth Per Woman,-4.236672199212931,Gdp,0.00017104452625258879,Hepatitis B,0.02038463410750833,79.26124423580627
Gdp & Military & Water,0.6559502089659872,0.6895058520183109,Gdp,0.00015829047961883925,Military,-0.02986341048736158,Water,0.35764733979887425,38.872024532026174
Infant Deaths & Under-Five Deaths & Water,0.6555508375387933,0.5987651903274658,Infant Deaths,0.053748989113690755,Water,-0.04462783455817432,Under-Five Deaths,0.37487538231612827,38.723953990174294
Adult Mortality & Hiv/Aids & Thinness 5-9 Years,0.655303273212245,0.6180691400161742,Adult Mortality,-0.03427499921072732,Thinness 5-9 Years,-0.37904323183520183,Hiv/Aids,-0.5717070407274903,78.91431395129834
Birth Per Woman & Diphtheria & Percentage Expenditure,0.6552099017581241,0.6988548884170721,Birth Per Woman,-4.339320813565141,Diphtheria,0.03203165806118457,Percentage Expenditure,0.001010045686460537,78.68294087664047
Birth Per Woman & Bmi & Under-Five Deaths,0.6548797389620843,0.6457197999230004,Birth Per Woman,-4.198754586336107,Under-Five Deaths,0.08949615972333974,Bmi,-0.0018634393183266506,78.44072937218121
Alcohol & Birth Per Woman & Gdp,0.6545622666292866,0.6931954078331066,Alcohol,-0.06377501434063401,Birth Per Woman,-4.5477464561110725,Gdp,0.00017126737879943167,81.9907771696519
Adult Mortality & Percentage Expenditure & Thinness 5-9 Years,0.65406580361412,0.6323263003603704,Adult Mortality,-0.04297822977750573,Thinness 5-9 Years,0.0009388304018395044,Percentage Expenditure,-0.5168273743897085,78.82255427510471
Birth Per Woman & Fdi & Thinness 5-9 Years,0.6540645432485719,0.6925082818414974,Birth Per Woman,-4.202108132155417,Fdi,0.011171624298423362,Thinness 5-9 Years,-0.45663810488761797,83.96490758351035
Bmi & Military & Water,0.6537597261514121,0.6677671711809362,Bmi,0.089160071749205,Military,-0.17185441019560657,Water,0.3448316292869786,37.6426377673273
Total Expenditure & Under-Five Deaths & Water,0.6535725299695705,0.6111791463824542,Total Expenditure,0.28351063639548446,Water,-0.004175872374188968,Under-Five Deaths,0.38512645678791824,35.87599727060218
Birth Per Woman & Fdi & Gdp,0.6535698445435709,0.6905892378732902,Birth Per Woman,-4.4058024716454,Fdi,0.0086549556970408,Gdp,0.00015352058875637138,81.54074577379174
Adult Mortality & Bmi & Total Expenditure,0.6534006735500818,0.6097197150671707,Adult Mortality,-0.04195949197212354,Total Expenditure,0.16186540206749628,Bmi,0.21623300432591935,69.19299561726356
Adult Mortality & Gdp & Thinness 1-19 Years,0.6532365429182929,0.6684127749816041,Adult Mortality,-0.04189551473796893,Thinness 1-19 Years,0.00016160157215822882,Gdp,-0.4827507480954429,77.97725868377618
Birth Per Woman & Fdi & Percentage Expenditure,0.6531077395663936,0.6849753096360228,Percentage Expenditure,-4.544347116362111,Birth Per Woman,0.021608379582142873,Fdi,0.0009814099519168129,81.7624806699118
Birth Per Woman & Infant Deaths & Thinness 1-19 Years,0.6522262757524816,0.6907691294444945,Infant Deaths,-4.372019972371141,Birth Per Woman,0.003590845371837468,Thinness 1-19 Years,-0.48558705606885916,84.33805944450391
Adult Mortality & Percentage Expenditure & Thinness 1-19 Years,0.6519775862264217,0.648707256626257,Adult Mortality,-0.04231824896139376,Thinness 1-19 Years,0.0008693622434678642,Percentage Expenditure,-0.561762665338305,78.70288065782009
Alcohol & Measles & Water,0.6511391921244394,0.5855462482057027,Measles,0.14981964996786296,Water,-1.2380418206347363e-05,Alcohol,0.38026805751403087,37.13211444188742
Adult Mortality & Alcohol & Measles,0.6506089985980892,0.5196469717735643,Adult Mortality,-0.048938380069018725,Measles,0.6227202450162465,Alcohol,-5.831979012588502e-05,75.16463365614861
Adult Mortality & Bmi & Polio,0.6504789907361788,0.6883103578502258,Adult Mortality,-0.03948008936408981,Polio,0.15884570194701894,Bmi,0.060678658645666635,65.14551181183042
Birth Per Woman & Polio & Thinness 1-19 Years,0.6503930177556979,0.6860204675878837,Birth Per Woman,-4.203742580960528,Thinness 1-19 Years,0.01588025093205157,Polio,-0.40313221028503504,82.20684727769144
Alcohol & Polio & Water,0.6503398270517395,0.5950561057221839,Polio,0.11839160259914192,Water,0.013602115584248835,Alcohol,0.38046368735287955,36.03796480544033
Birth Per Woman & Fdi & Total Expenditure,0.6502111738744862,0.581881043367309,Birth Per Woman,-4.854141649306193,Fdi,0.011205506919268046,Total Expenditure,0.4286274176784427,81.02157768966431
Bmi & Diphtheria & Water,0.6499035328551233,0.6977952136951588,Diphtheria,0.08675416019569109,Water,0.036052357062641725,Bmi,0.32253693741549444,36.24293196493363
Alcohol & Under-Five Deaths & Water,0.6497951229161413,0.6186555557974681,Under-Five Deaths,0.16553404359890958,Water,-0.0038705368866481567,Alcohol,0.3781945377510219,37.3494938206903
Birth Per Woman & Bmi & Hepatitis B,0.6497751846913365,0.662007405019961,Birth Per Woman,-4.167634757028088,Bmi,0.08595728571199025,Hepatitis B,0.015324632316799968,77.16064157670561
Adult Mortality & Diphtheria & Thinness 5-9 Years,0.6497334114390876,0.6152436030733783,Adult Mortality,-0.0441753850955861,Thinness 5-9 Years,0.07936585440479493,Diphtheria,-0.464635271260182,72.58283322130964
Alcohol & Bmi & Water,0.6496768359099168,0.6813100221388075,Bmi,0.07698568539120743,Water,0.0752917599508062,Alcohol,0.342982776042284,37.668602123130285
Population & Total Expenditure & Water,0.649525441530467,0.6035345271545958,Population,-3.181767969871354e-09,Water,0.31488509746759086,Total Expenditure,0.390379985241237,35.120228432700614
Infant Deaths & Total Expenditure & Water,0.6494513723484574,0.6254767128281091,Infant Deaths,-0.004414308179079942,Water,0.273854766903929,Total Expenditure,0.3838093742369837,36.13543804339139
Birth Per Woman & Infant Deaths & Total Expenditure,0.6492342893174801,0.5858972343500914,Infant Deaths,-4.871576226961413,Birth Per Woman,-0.003782099232960613,Total Expenditure,0.3052320851879246,82.03710636802815
Diphtheria & Measles & Water,0.6484627826346876,0.5993862131393802,Diphtheria,0.03202704331309336,Water,1.6147721025605581e-06,Measles,0.38751864856562956,34.52648477692808
Adult Mortality & Bmi & Population,0.6483164436914767,0.6122666310490865,Adult Mortality,-0.04248906858486151,Population,0.16808923012488608,Bmi,-4.3895426376928247e-10,70.33565999415815
Adult Mortality & Bmi & Military,0.6474265772433923,0.6161219938902106,Adult Mortality,-0.04305390775268288,Military,0.16213399184457103,Bmi,-0.19450557677010055,70.98300156817788
Adult Mortality & Gdp & Thinness 5-9 Years,0.647336952026911,0.6756697205107657,Adult Mortality,-0.04177932754930848,Thinness 5-9 Years,0.00015574783654852625,Gdp,-0.487655461845142,78.24996792832215
Adult Mortality & Alcohol & Gdp,0.647003199564725,0.6114387901308445,Adult Mortality,-0.044369078436748206,Gdp,0.5026205770520699,Alcohol,0.00013341611264194387,73.87719993640209
Hepatitis B & Total Expenditure & Water,0.6468074333168425,0.599877800964452,Total Expenditure,0.005444148258811926,Water,0.372848654660765,Hepatitis B,0.392758336817011,34.205438634857614
Fdi & Hepatitis B & Water,0.6466425908570277,0.5866064716129225,Fdi,0.016824029796855128,Water,0.005254534948740318,Hepatitis B,0.4057582439256982,35.00002932559591
Birth Per Woman & Military & Total Expenditure,0.6464878774067779,0.5861794879911337,Birth Per Woman,-4.8643622170449525,Military,0.017389758045674674,Total Expenditure,0.3319138887899004,81.7361653218683
Diphtheria & Under-Five Deaths & Water,0.6459747951811732,0.6289826499170221,Diphtheria,0.027437619548170523,Water,-0.004535176100157146,Under-Five Deaths,0.3724053802735112,36.61027678746197
Birth Per Woman & Bmi & Infant Deaths,0.6453789483980252,0.6753733106098748,Infant Deaths,-4.131556702079019,Birth Per Woman,0.09068067472625906,Bmi,-0.0026104811867361075,78.33747469624741
Adult Mortality & Gdp & Hiv/Aids,0.6452535469825491,0.6413087994820068,Adult Mortality,-0.03459913385815839,Gdp,0.0002081991049815718,Hiv/Aids,-0.4504271966209611,75.16797404469878
Alcohol & Diphtheria & Water,0.6446966013883746,0.628925483676199,Diphtheria,0.17401345071828195,Water,0.04271925900535299,Alcohol,0.3484316195021915,36.12515933405216
Birth Per Woman & Bmi & Fdi,0.6439170425850187,0.6775672623446349,Birth Per Woman,-4.232124751570953,Fdi,0.09223349775006519,Bmi,0.007247401541520957,78.35991281437109
Polio & Population & Water,0.6430639821374522,0.6047640613938334,Population,0.010109463378151558,Water,-5.015211679510486e-09,Polio,0.39239111487445777,36.148908385299514
Bmi & Gdp & Hiv/Aids,0.6427211713827722,0.6386969472480798,Gdp,0.16982635725075623,Hiv/Aids,0.00020251165755546808,Bmi,-0.833774570859098,63.81248426978797
Diphtheria & Hepatitis B & Water,0.6426965255006412,0.6192976751692199,Diphtheria,0.03134077881561649,Water,-0.0006762942079913661,Hepatitis B,0.3859918059756553,34.75849752144274
Bmi & Polio & Water,0.6426601813332969,0.7091121431704486,Polio,0.08078225833533981,Water,0.026487893560603437,Bmi,0.3320329539961064,36.608865225646575
Birth Per Woman & Population & Thinness 1-19 Years,0.6425590663803356,0.7116205235379844,Birth Per Woman,-4.159918622044655,Thinness 1-19 Years,5.938039247930214e-09,Population,-0.4808811194819379,83.85060713192135
Birth Per Woman & Measles & Population,0.6421534878343167,0.5801010898185556,Birth Per Woman,-4.870061197532822,Population,-4.443233598863461e-05,Measles,-1.3758514944680932e-09,83.96113477919107
Adult Mortality & Bmi & Under-Five Deaths,0.6420166011996584,0.6614029802104324,Adult Mortality,-0.04260699682084283,Under-Five Deaths,0.144809322235701,Bmi,-0.005170640497185945,71.71379423599707
Hepatitis B & Polio & Water,0.6418186520081162,0.6121233341474877,Polio,0.0059501876365813874,Water,0.019145902100196704,Hepatitis B,0.37634681218282917,36.13023695096097
Birth Per Woman & Diphtheria & Hepatitis B,0.6417949396154178,0.5824281164685521,Birth Per Woman,-4.697511631606126,Diphtheria,0.03484498475357747,Hepatitis B,0.005102701163353992,79.92667510624467
Polio & Under-Five Deaths & Water,0.6415601403364932,0.6197449575275515,Polio,0.012752010198093803,Water,-0.004383872498731185,Under-Five Deaths,0.3821747110467858,36.6561778104362
Fdi & Population & Water,0.6414844078198392,0.6142487691933487,Fdi,0.017146065475548488,Water,-3.972600353676136e-09,Population,0.3903884829989126,37.04962256687197
Polio & Total Expenditure & Water,0.6411957399015068,0.6343202015123516,Total Expenditure,0.007512255120410287,Water,0.3550130922729664,Polio,0.3799185955757542,35.1533552936192
Diphtheria & Infant Deaths & Water,0.6411032694726402,0.6457935047352642,Infant Deaths,0.029513029460547725,Water,-0.004472254397725297,Diphtheria,0.37040697364113206,36.31091913716333
Diphtheria & Total Expenditure & Water,0.6410998530789588,0.6492271123634906,Diphtheria,0.038589884444836874,Water,0.30227331551573106,Total Expenditure,0.3674642712358559,33.85437663439198
Birth Per Woman & Diphtheria & Fdi,0.6399457488899258,0.6011262009033971,Birth Per Woman,-4.68947156514597,Fdi,0.037337612764220963,Diphtheria,0.013327216601767484,80.0186921448922
Population & Under-Five Deaths & Water,0.6399211297396933,0.6393587573353612,Population,4.996905781151266e-09,Water,-0.0061476557414522825,Under-Five Deaths,0.38199231872185185,38.05683985344287
Birth Per Woman & Bmi & Polio,0.63970787763807,0.6932052676847739,Birth Per Woman,-4.061549145486531,Polio,0.09022929968916327,Bmi,0.014256740505937468,76.71624448089815
Alcohol & Birth Per Woman & Total Expenditure,0.6396380524791905,0.6099740176850843,Alcohol,0.04533555866375385,Birth Per Woman,-4.803964948588806,Total Expenditure,0.37845295708656723,80.88680341662685
Fdi & Polio & Water,0.6395821247548779,0.624130735411814,Fdi,0.016950929238092483,Water,0.018824096149315014,Polio,0.37719186594122056,36.4504278561271
Birth Per Woman & Diphtheria & Population,0.6394509463858226,0.5911048583625103,Birth Per Woman,-4.758754798391907,Population,0.0359822809677332,Diphtheria,-3.2604824022923e-09,80.41385432141884
Adult Mortality & Alcohol & Diphtheria,0.639379176272673,0.6534132419625929,Adult Mortality,-0.04385217477120846,Diphtheria,0.5751026389908991,Alcohol,0.083602224277316,67.12268171412816
Birth Per Woman & Fdi & Hepatitis B,0.638664517125212,0.5831882046028782,Birth Per Woman,-4.77954055572221,Fdi,0.014283724409716815,Hepatitis B,0.026446823434511508,81.15198169020893
Infant Deaths & Measles & Water,0.6386143840705634,0.641093200455954,Infant Deaths,-0.006753269208602174,Water,2.3608778851429018e-05,Measles,0.3871523943722603,37.40614011095013
Adult Mortality & Thinness 5-9 Years & Total Expenditure,0.6385259352697532,0.5616809776488769,Adult Mortality,-0.04531824509186398,Thinness 5-9 Years,-0.5455533707582406,Total Expenditure,0.1846746390942437,78.94536093129693
Alcohol & Hepatitis B & Water,0.6384351858286879,0.6299758976788686,Hepatitis B,0.16790949469197353,Water,0.014067513674944923,Alcohol,0.3682943478617814,36.99348280907704
Birth Per Woman & Hepatitis B & Population,0.6383668717800901,0.5913494485139101,Birth Per Woman,-4.79560655218292,Population,0.012576016848862493,Hepatitis B,-3.437471565867915e-09,82.66114432687286
Birth Per Woman & Diphtheria & Total Expenditure,0.6382627072798825,0.6286102391233681,Birth Per Woman,-4.654020136932658,Diphtheria,0.026756603287413198,Total Expenditure,0.3910591911109472,78.36386888875005
Diphtheria & Military & Water,0.6382242694177984,0.6353695002096114,Diphtheria,0.0416609439927376,Military,-0.10926604399244734,Water,0.37986094237012824,34.522160013278416
Infant Deaths & Polio & Water,0.6376580390141044,0.6459578266560586,Infant Deaths,-0.005196617243476614,Water,0.013442778021044259,Polio,0.3821314777057242,36.67509408097852
Adult Mortality & Thinness 1-19 Years & Thinness 5-9 Years,0.6373116779656203,0.5678938329875827,Adult Mortality,-0.04620173336614154,Thinness 5-9 Years,-0.4094281938902487,Thinness 1-19 Years,-0.16147381395601762,80.19087309615622
Infant Deaths & Population & Water,0.6372845136059184,0.6439051023448377,Infant Deaths,-0.006981482157350764,Water,4.2452636062666945e-09,Population,0.38715052034088787,37.400721032260954
Adult Mortality & Alcohol & Percentage Expenditure,0.6372107156055156,0.6255530606585713,Adult Mortality,-0.04525287143931571,Percentage Expenditure,0.4898271348302055,Alcohol,0.0007719138591120573,74.31589510362679
Fdi & Under-Five Deaths & Water,0.6370978307727546,0.6536822987338777,Fdi,0.01771634097251353,Water,-0.004259578124051855,Under-Five Deaths,0.3827822658190694,37.76245712347701
Hepatitis B & Infant Deaths & Water,0.6364268954481358,0.6328286992617755,Infant Deaths,0.009095046590432972,Water,-0.00541714267350033,Hepatitis B,0.38700999363448096,36.52734650202022
Adult Mortality & Diphtheria & Thinness 1-19 Years,0.6363268309668025,0.6731875934623394,Adult Mortality,-0.04199508277706968,Thinness 1-19 Years,0.0806755919785073,Diphtheria,-0.5339139551097345,72.4465498847335
Birth Per Woman & Bmi & Diphtheria,0.636301817487148,0.7264419667346731,Birth Per Woman,-4.031790682277042,Diphtheria,0.0912995847394738,Bmi,0.03162740425919356,75.17265914347362
Birth Per Woman & Fdi & Infant Deaths,0.6361859514911297,0.6026985524061035,Infant Deaths,-4.7378368044783805,Birth Per Woman,0.013538312283481103,Fdi,-0.004548414759739879,83.61791072605853
Birth Per Woman & Population & Total Expenditure,0.6361560234607002,0.6227301016009821,Birth Per Woman,-4.8242849811537765,Population,-2.4089643575921355e-09,Total Expenditure,0.32803193196814673,81.69330987739556
Military & Polio & Water,0.635985815316217,0.6273065227835413,Polio,-0.3443099502279968,Military,0.024637029957309025,Water,0.3848787382346639,35.993945796753714
Birth Per Woman & Diphtheria & Infant Deaths,0.6358955620976763,0.6195070017757858,Infant Deaths,-4.6146463081050655,Birth Per Woman,0.026937528330283345,Diphtheria,-0.004679708319582665,80.90595063089799
Adult Mortality & Polio & Thinness 5-9 Years,0.6353579139274311,0.6410468337211113,Adult Mortality,-0.04241737915366785,Thinness 5-9 Years,0.054827111330249104,Polio,-0.5771879409629844,75.00351058205504
Adult Mortality & Polio & Thinness 1-19 Years,0.6351296276359164,0.6549789543249047,Adult Mortality,-0.042372776215740635,Thinness 1-19 Years,0.05428812615697253,Polio,-0.6196463479713068,75.12563841024094
Infant Deaths & Military & Water,0.635081162176973,0.6471635577846493,Infant Deaths,-0.005435336388323432,Military,-0.27206844769527694,Water,0.37906134547725323,38.625386758013136
Alcohol & Birth Per Woman & Under-Five Deaths,0.6350429383887812,0.6137602596316606,Birth Per Woman,0.07426999656661956,Under-Five Deaths,-4.627141522176649,Alcohol,-0.0035520518839876583,82.8450503358305
Measles & Polio & Water,0.6350305779413278,0.6285468791973108,Polio,-1.1151499393449549e-05,Water,0.02151915265428884,Measles,0.3851086653985856,35.555193727930806
Adult Mortality & Gdp & Population,0.6349935732119616,0.5170399820714091,Adult Mortality,-0.04776257370424807,Population,0.00017983071251514803,Gdp,-6.102325208825216e-09,76.93832299424984
Alcohol & Infant Deaths & Water,0.6349910032334354,0.6605111738008136,Infant Deaths,0.1502830520503874,Water,-0.005307732035439055,Alcohol,0.3645524357936,38.57164345422326
Birth Per Woman & Fdi & Measles,0.6346632103324743,0.6056267637789586,Birth Per Woman,-4.925263128871403,Fdi,0.014472916132109926,Measles,-3.99843872367876e-05,83.86795865571386
Hepatitis B & Under-Five Deaths & Water,0.6345263756283084,0.6521030612438496,Under-Five Deaths,0.009089091096459318,Water,-0.00392764340944846,Hepatitis B,0.37946243807685104,37.41133694373464
Alcohol & Military & Water,0.634505585718421,0.6390747719079211,Alcohol,0.16702916467947687,Military,-0.2135002336600894,Water,0.37075827420946944,38.282311439162896
Measles & Military & Water,0.634086304870545,0.6230779452197894,Measles,-1.3784986990775596e-05,Military,-0.1646367766745947,Water,0.4065119617914403,35.91172629316934
Adult Mortality & Bmi & Fdi,0.6340851748379495,0.6613644406154002,Adult Mortality,-0.04178710443002997,Fdi,0.171743606231531,Bmi,0.004674172308669344,70.12766171810134
Alcohol & Total Expenditure & Water,0.6340003810523694,0.6599445089751711,Alcohol,0.13807450303878005,Water,0.3360152573324521,Total Expenditure,0.37632609809561446,35.35667400238221
Alcohol & Population & Water,0.6338909752045403,0.6460481467387014,Alcohol,0.17789730573352133,Water,-3.5026702888792585e-09,Population,0.37495885172916105,37.540438534877474
Diphtheria & Fdi & Water,0.6338555816804817,0.652169662109956,Fdi,0.045183457022622345,Water,0.018084692079728397,Diphtheria,0.3699610941374104,34.84911550070253
Adult Mortality & Alcohol & Polio,0.6338161010665051,0.6220322699651326,Adult Mortality,-0.044536362927148694,Polio,0.5424609555523654,Alcohol,0.07347190567469739,68.27558767434745
Birth Per Woman & Polio & Total Expenditure,0.6338159066385189,0.6318622866085433,Birth Per Woman,-4.691735159739099,Total Expenditure,0.026772151082797846,Polio,0.3239547529791083,79.04253472772089
Measles & Total Expenditure & Water,0.633800362006204,0.6469138771889014,Total Expenditure,4.811915583372624e-06,Water,0.3701866449532828,Measles,0.3824964631777361,35.59636681696333
Adult Mortality & Alcohol & Fdi,0.6336271650688934,0.5589535262606504,Adult Mortality,-0.04740228438658249,Fdi,0.6388141454633635,Alcohol,0.0076252628828474694,74.49949920842742
Birth Per Woman & Bmi & Measles,0.6336257660925234,0.7045464652220503,Birth Per Woman,-4.090120410344627,Bmi,0.09568514255908661,Measles,-2.2220705107561217e-05,77.80016233554662
Alcohol & Birth Per Woman & Infant Deaths,0.6333873390451026,0.6142622235265469,Infant Deaths,0.11444608298037609,Birth Per Woman,-4.699037926558537,Alcohol,-0.004486194869665314,82.77457967829062
Adult Mortality & Diphtheria & Gdp,0.6333393213336919,0.6564594284998562,Adult Mortality,-0.042545943762916344,Gdp,0.09875224012099372,Diphtheria,0.00017499797588011053,67.3389957957313
Birth Per Woman & Infant Deaths & Military,0.6331957979553684,0.6153460507137494,Infant Deaths,-4.766884782320193,Military,-0.0046439779242736364,Birth Per Woman,0.18718153374643634,83.27936081247445
Adult Mortality & Fdi & Thinness 1-19 Years,0.6331755442372355,0.572191343293478,Adult Mortality,-0.044447225198911054,Fdi,0.011200937488648923,Thinness 1-19 Years,-0.6389150690386631,80.19756475958012
Adult Mortality & Population & Thinness 1-19 Years,0.6331049022044746,0.5891589206523413,Adult Mortality,-0.04493019913813911,Thinness 1-19 Years,5.904795235918865e-09,Population,-0.6253036722684027,80.2161656613308
Adult Mortality & Diphtheria & Hiv/Aids,0.632793454429462,0.5574901579595062,Adult Mortality,-0.037685597827692034,Hiv/Aids,0.09913618490601123,Diphtheria,-0.3981232260067333,68.32113263794626
Fdi & Total Expenditure & Water,0.6326343748729999,0.663012073365868,Fdi,0.014226011968844522,Water,0.33062338770968586,Total Expenditure,0.38434903871352816,35.340852050869074
Birth Per Woman & Infant Deaths & Under-Five Deaths,0.6322023248077941,0.6097650960910019,Infant Deaths,-4.847754056813481,Birth Per Woman,-0.002965952610380535,Under-Five Deaths,-0.001272691228367164,83.74496695903048
Birth Per Woman & Total Expenditure & Under-Five Deaths,0.63207486414912,0.6449380623130064,Birth Per Woman,-4.65847919014903,Total Expenditure,0.3795920705164065,Under-Five Deaths,-0.0030765913560081852,81.03008680908505
Birth Per Woman & Measles & Total Expenditure,0.632008552835855,0.6370445547899697,Birth Per Woman,-4.7143721220761,Total Expenditure,-3.565626991190823e-05,Measles,0.4808184413404866,80.552685197283
Birth Per Woman & Measles & Polio,0.6319878813476474,0.6084776629360165,Birth Per Woman,-4.767904347480702,Polio,-4.943543499417298e-05,Measles,0.016969569684317898,82.08069922205317
Adult Mortality & Alcohol & Hepatitis B,0.6312818935008784,0.609723326476432,Adult Mortality,-0.047353598505415775,Hepatitis B,0.589566937093309,Alcohol,0.03871764848662272,71.82034274128489
Adult Mortality & Bmi & Hepatitis B,0.631281459037732,0.6874714069327441,Adult Mortality,-0.04013795360049879,Bmi,0.16925911043089625,Hepatitis B,0.028022873325221336,67.61954599132196
Birth Per Woman & Diphtheria & Under-Five Deaths,0.6309198536456009,0.6332083838701147,Birth Per Woman,-4.529689749824434,Diphtheria,0.037912062758610574,Under-Five Deaths,-0.002838547451407861,79.71801312617997
Adult Mortality & Alcohol & Thinness 1-19 Years,0.6307803048067482,0.7227175931032896,Adult Mortality,-0.04370973370419499,Thinness 1-19 Years,0.443474469861084,Alcohol,-0.4516574619934347,76.93387466027606
Alcohol & Fdi & Water,0.6306718781389249,0.6607018321454003,Alcohol,0.17185848129133235,Water,0.01870967963541128,Fdi,0.37141492711454965,37.60201430116863
Birth Per Woman & Diphtheria & Polio,0.6306580579543379,0.6204917148874229,Birth Per Woman,-4.566170846641264,Diphtheria,0.038131448884760354,Polio,0.00893579442987229,78.92164738588504
Adult Mortality & Military & Thinness 1-19 Years,0.6304518298442412,0.579416931449781,Adult Mortality,-0.04639890081173647,Military,0.22010853032784147,Thinness 1-19 Years,-0.5949222206283011,79.92811347721681
Fdi & Military & Water,0.6303942393870059,0.6436460406065697,Fdi,0.023148519929654277,Military,-0.2914805789319318,Water,0.3859534759835225,37.74709830146745
Bmi & Hiv/Aids & Percentage Expenditure,0.6303938709514504,0.6398982661683105,Hiv/Aids,0.18240216691766578,Bmi,-0.820721496366871,Percentage Expenditure,0.0012790544064038881,63.40656560567172
Adult Mortality & Gdp & Under-Five Deaths,0.6299661033296804,0.5903962211562869,Adult Mortality,-0.046555723557417855,Gdp,0.00019071950645330697,Under-Five Deaths,-0.006039260811700605,76.68942342444646
Fdi & Infant Deaths & Water,0.6297993646740584,0.6705098670293949,Infant Deaths,0.015486032062664502,Water,-0.005752868955362744,Fdi,0.3860918045537662,37.39250911259306
Birth Per Woman & Fdi & Population,0.6292988824834762,0.6127613202725765,Birth Per Woman,-4.802785755839488,Fdi,0.014630277895494278,Population,-4.495225898748295e-09,83.5877471636348
Birth Per Woman & Polio & Population,0.6291419687032335,0.6142975323725988,Birth Per Woman,-4.786194995893636,Population,0.013811944695272329,Polio,-3.8570404590977235e-09,82.53806485241614
Hepatitis B & Population & Water,0.6287058178195877,0.6465016211033845,Population,0.01153299699377227,Water,-4.740738099408139e-09,Hepatitis B,0.3878642831202761,36.27348125880055
Adult Mortality & Measles & Thinness 1-19 Years,0.6286847812875844,0.5892787512244868,Adult Mortality,-0.0468328437098387,Thinness 1-19 Years,-8.144474734659348e-06,Measles,-0.5647821815241479,80.3721182872077
Birth Per Woman & Hepatitis B & Polio,0.6282032336663965,0.6181903921335836,Birth Per Woman,-4.7097574226282,Polio,0.015522896453139447,Hepatitis B,0.006517636506955949,81.61438709443794
Alcohol & Bmi & Hiv/Aids,0.6280871317291661,0.6155593707340894,Hiv/Aids,0.526223154025526,Bmi,0.16666085521392962,Alcohol,-0.8860727479362488,62.504975995235405
Adult Mortality & Percentage Expenditure & Total Expenditure,0.6279958152118128,0.5053999091899923,Adult Mortality,-0.04948393772117459,Total Expenditure,0.0010080493227544991,Percentage Expenditure,0.25509262110882847,76.07037855521837
