,Training Score,Testing Score,Variable,Coefficent,Other Variable,Coefficent2,Other Variable2,Coefficent3,y intercept
Alcohol & Birth Per Woman & Thinness 1-19 Years,0.6551306158904127,0.6749657233591557,Birth Per Woman,-0.03224451493908996,Thinness 1-19 Years,-4.401059564170556,Alcohol,-0.4418170492131109,84.59443421260315
Birth Per Woman & Hepatitis B & Thinness 5-9 Years,0.6550263328987012,0.6913018682987604,Birth Per Woman,-4.308094429363358,Thinness 5-9 Years,0.005226272863282328,Hepatitis B,-0.4540411799408127,83.89936755889616
Alcohol & Total Expenditure & Water,0.6549068601682236,0.5937731995849371,Total Expenditure,0.14367812319877857,Water,0.32563808917994674,Alcohol,0.38310825095761075,34.80272914579671
Birth Per Woman & Gdp & Percentage Expenditure,0.6548768696674658,0.694192032289906,Birth Per Woman,-4.400381834066436,Gdp,0.00016104759205705412,Percentage Expenditure,-3.6565708723688426e-05,81.34917622450571
Fdi & Polio & Water,0.654746126028867,0.5763857991316705,Fdi,0.017312966991745806,Water,0.025554201664127002,Polio,0.38727548340276396,35.01266284397011
Birth Per Woman & Military & Under-Five Deaths,0.6545676870923901,0.5449951225758629,Birth Per Woman,-4.837774404211284,Military,0.16664679806810628,Under-Five Deaths,-0.003792964315200021,83.58065325403366
Adult Mortality & Hiv/Aids & Thinness 1-19 Years,0.6537800970758335,0.6489304203959803,Adult Mortality,-0.03432082039576462,Thinness 1-19 Years,-0.41863128627026375,Hiv/Aids,-0.642277826417925,79.4126993931237
Adult Mortality & Gdp & Thinness 1-19 Years,0.6536815290011622,0.6696189094474235,Adult Mortality,-0.0424418537466992,Thinness 1-19 Years,0.00015429850966449722,Gdp,-0.4925119550425266,78.1975366411015
Military & Polio & Water,0.6535583621176269,0.5683321466566584,Polio,-0.11885169810251321,Military,0.025902516520990886,Water,0.3879654972551833,35.181745131246515
Birth Per Woman & Bmi & Diphtheria,0.653378577123821,0.6655911775351016,Birth Per Woman,-4.054574399816792,Diphtheria,0.09784385766827448,Bmi,0.025446197201023642,75.44810889144544
Birth Per Woman & Thinness 1-19 Years & Under-Five Deaths,0.6528708467575667,0.6838427612812441,Birth Per Woman,-4.288521133427449,Thinness 1-19 Years,-0.4707167960421297,Under-Five Deaths,0.0015930616215470198,84.14599215665541
Alcohol & Bmi & Water,0.6528015939255837,0.6697759164640682,Bmi,0.1096870649265401,Water,0.08027283341680472,Alcohol,0.3324770478326342,38.27099579057918
Adult Mortality & Polio & Thinness 1-19 Years,0.6527307144579046,0.6073218743434392,Adult Mortality,-0.04334691587703181,Thinness 1-19 Years,0.06734990457297327,Polio,-0.5685584085706398,74.01002782576883
Birth Per Woman & Fdi & Percentage Expenditure,0.6525438000499308,0.6942883271867104,Birth Per Woman,-4.504532861644625,Fdi,0.0135314848375027,Percentage Expenditure,0.0009774629990385022,81.82783861714985
Adult Mortality & Alcohol & Percentage Expenditure,0.6525136140887322,0.5858204047877198,Adult Mortality,-0.046022903886906476,Percentage Expenditure,0.5185586698443871,Alcohol,0.0006585162062719206,74.51170690764008
Birth Per Woman & Percentage Expenditure & Polio,0.6523285445501628,0.6909921121753324,Birth Per Woman,-4.328243029497855,Polio,0.001040371003872006,Percentage Expenditure,0.01812728621091783,79.82546998486805
Birth Per Woman & Hepatitis B & Thinness 1-19 Years,0.6522065129750243,0.682387931422066,Birth Per Woman,-4.347184390500944,Thinness 1-19 Years,0.012843485978684241,Hepatitis B,-0.42069743713964475,83.07356667164774
Birth Per Woman & Hepatitis B & Measles,0.6516297851497009,0.5618914422279271,Birth Per Woman,-4.890818171546232,Measles,0.008107375070669722,Hepatitis B,-5.189742768144286e-05,83.40142909812072
Bmi & Military & Water,0.6514302440770435,0.6754128968304459,Bmi,0.09100396937840469,Military,-0.2207319170379092,Water,0.3342864132636507,38.634144602545476
Fdi & Under-Five Deaths & Water,0.6514214970308465,0.6128262353034966,Fdi,0.017632257469950282,Water,-0.004135572608982282,Under-Five Deaths,0.3812967576527852,37.909236456289214
Birth Per Woman & Bmi & Infant Deaths,0.6507906006420572,0.6558628620291433,Infant Deaths,-4.103943097724764,Birth Per Woman,0.08588552009578597,Bmi,-0.002502177592743819,78.43116550292268
Bmi & Total Expenditure & Water,0.6505583994409303,0.6878150560547264,Total Expenditure,0.0848305432461049,Water,0.17147719758561644,Bmi,0.3457853909025158,36.337535835098834
Adult Mortality & Hepatitis B & Thinness 1-19 Years,0.6505011044043036,0.5480802950827075,Adult Mortality,-0.044518812786394225,Thinness 1-19 Years,0.03596991421062773,Hepatitis B,-0.5829232967384086,77.20539523715244
Infant Deaths & Under-Five Deaths & Water,0.6502528379990404,0.6175373784229905,Infant Deaths,0.05313676636960011,Water,-0.044082684697615546,Under-Five Deaths,0.38398936869262273,37.726205603708635
Alcohol & Infant Deaths & Water,0.6500453516794512,0.6182932562813873,Infant Deaths,0.1639804301851735,Water,-0.006155679643197222,Alcohol,0.3696969283906756,38.137342964213026
Bmi & Polio & Water,0.6498624073569934,0.6770678824765415,Polio,0.09513375125546773,Water,0.02315186276290469,Bmi,0.3189845330248385,37.44242207990038
Bmi & Population & Water,0.6495723116647043,0.678081361035404,Population,0.08720430729954634,Water,-1.8045507733106552e-09,Bmi,0.34101708384825774,37.817557904236466
Alcohol & Birth Per Woman & Bmi,0.6492381521094264,0.6591732656459427,Birth Per Woman,0.05790781848528409,Bmi,-4.24868849770269,Alcohol,0.08730904459418144,78.36371155500059
Birth Per Woman & Infant Deaths & Thinness 5-9 Years,0.6491335905819051,0.7083872370917137,Infant Deaths,-4.243919496874892,Birth Per Woman,0.0040046313942241,Thinness 5-9 Years,-0.49363631112245476,84.09208393435286
Birth Per Woman & Bmi & Under-Five Deaths,0.6489244366215423,0.6660707798011277,Birth Per Woman,-4.228928447306916,Under-Five Deaths,0.0912345338753641,Bmi,-0.0019158165563964006,78.47331015475014
Birth Per Woman & Military & Percentage Expenditure,0.6488454505011039,0.7033985634972958,Birth Per Woman,-4.491737396475176,Military,0.17369816098656382,Percentage Expenditure,0.0010793693213092582,81.4704521431391
Adult Mortality & Alcohol & Fdi,0.6487948183933483,0.5261393451594623,Adult Mortality,-0.04812530332973007,Fdi,0.6372912132758645,Alcohol,0.009025326413720457,74.8167664886527
Adult Mortality & Percentage Expenditure & Thinness 1-19 Years,0.6487130720300285,0.6595580796158375,Adult Mortality,-0.04220262575755659,Thinness 1-19 Years,0.0009025455902142339,Percentage Expenditure,-0.5361997547449944,78.60037785735314
Birth Per Woman & Fdi & Thinness 1-19 Years,0.6484625587987632,0.6921456988257773,Birth Per Woman,-4.31608857395396,Fdi,0.012291531108566687,Thinness 1-19 Years,-0.3852533562226987,83.90363281687839
Fdi & Population & Water,0.6484619805982885,0.5918585326140172,Fdi,0.02124763001734431,Water,-3.930019969247093e-09,Population,0.394569900306962,36.60237663452279
Birth Per Woman & Bmi & Total Expenditure,0.6483269632144849,0.6757835592868638,Birth Per Woman,-4.324671754677791,Total Expenditure,0.07904540668521898,Bmi,0.25653066944634223,77.42897252895511
Birth Per Woman & Total Expenditure & Under-Five Deaths,0.6473915644204944,0.5966530896021573,Birth Per Woman,-4.838307185340792,Total Expenditure,0.38378078912419594,Under-Five Deaths,-0.002788169410353245,81.36092910658743
Adult Mortality & Gdp & Thinness 5-9 Years,0.6468395224000987,0.6744752121787829,Adult Mortality,-0.042527590989231555,Thinness 5-9 Years,0.00014756484365564777,Gdp,-0.47928040271914374,78.30635831106255
Birth Per Woman & Bmi & Fdi,0.6463811836177233,0.6675710920035638,Birth Per Woman,-4.1140466967139515,Fdi,0.09964027005580006,Bmi,0.009927141125468013,77.55827967631804
Fdi & Gdp & Water,0.6463121346640435,0.7277731818885522,Fdi,0.014176888232202062,Water,0.00014451306773686834,Gdp,0.35283488495708937,39.11840067708028
Adult Mortality & Diphtheria & Thinness 1-19 Years,0.6460651432274189,0.6450838968429059,Adult Mortality,-0.04400565595112966,Thinness 1-19 Years,0.08075797542707219,Diphtheria,-0.5217335571503119,72.72380674898702
Birth Per Woman & Gdp & Polio,0.6459442156917137,0.7236286510025295,Birth Per Woman,-4.3908855793094,Gdp,0.0001384094408124821,Polio,0.014936708125138448,80.2097708451183
Adult Mortality & Diphtheria & Gdp,0.645930413454789,0.6192212986931304,Adult Mortality,-0.044413661728189294,Gdp,0.08096531619697131,Diphtheria,0.00017987151014823468,69.40973277155247
Alcohol & Birth Per Woman & Under-Five Deaths,0.6459192613341627,0.5794006876830055,Birth Per Woman,0.161574663479143,Under-Five Deaths,-4.6380028361862236,Alcohol,-0.00316867683361068,82.47909883813142
Measles & Under-Five Deaths & Water,0.6457860547568886,0.6207438777081983,Under-Five Deaths,4.651684964871931e-05,Water,-0.006157202468498778,Measles,0.3951515717954034,36.64826890677175
Fdi & Military & Water,0.6452472171575722,0.5966947932469974,Fdi,0.017573388071393654,Military,-0.18826717610046495,Water,0.39615798755874176,36.82709731290546
Birth Per Woman & Bmi & Population,0.6452199873833314,0.67376448071366,Birth Per Woman,-4.235000953141992,Population,0.09246016503319299,Bmi,-1.6760614759703041e-09,78.42397875794121
Adult Mortality & Diphtheria & Thinness 5-9 Years,0.6446610348069879,0.6402640155891091,Adult Mortality,-0.04226864668983635,Thinness 5-9 Years,0.07892085009143482,Diphtheria,-0.5094224059655594,72.55019678672792
Diphtheria & Military & Water,0.6446486467008139,0.6151902491413249,Diphtheria,0.03355217385684208,Military,-0.13156353057319575,Water,0.3801244624506195,35.35303844870207
Infant Deaths & Population & Water,0.6441222737983536,0.6226933956410282,Infant Deaths,-0.006829935231428012,Water,3.552159592104e-09,Population,0.38671593992118447,37.56744675739275
Birth Per Woman & Polio & Thinness 1-19 Years,0.6439151784775019,0.7095168036231333,Birth Per Woman,-4.246305718738298,Thinness 1-19 Years,0.024101486770915326,Polio,-0.39908817856868106,81.74139001969186
Diphtheria & Polio & Water,0.6438501758742381,0.6163140717020319,Diphtheria,0.03695537774034814,Water,0.010989240062366436,Polio,0.3740352789002602,34.34803520338212
Alcohol & Under-Five Deaths & Water,0.6438309599824907,0.6391240287781361,Under-Five Deaths,0.13411428979249151,Water,-0.004134286963326106,Alcohol,0.37600491017210147,37.81588191146298
Adult Mortality & Alcohol & Hepatitis B,0.6437092139891902,0.5668676782782929,Adult Mortality,-0.047987921430701574,Hepatitis B,0.6176019429792348,Alcohol,0.0330632750350779,72.30096113454299
Birth Per Woman & Polio & Under-Five Deaths,0.6436032266255094,0.5853278431308754,Birth Per Woman,-4.685063357723386,Polio,0.012676046964472781,Under-Five Deaths,-0.003777099574773862,82.47419903201619
Birth Per Woman & Fdi & Total Expenditure,0.6435703043695576,0.5970775928595871,Birth Per Woman,-4.9035287809742805,Fdi,0.010160902703993472,Total Expenditure,0.3081158876173697,81.7334590551585
Adult Mortality & Thinness 1-19 Years & Thinness 5-9 Years,0.643491489822885,0.5571792695130496,Adult Mortality,-0.04612193161582585,Thinness 5-9 Years,-0.36224387638640587,Thinness 1-19 Years,-0.26232146658122263,80.57293772472848
Alcohol & Fdi & Water,0.643463380683067,0.6142089423897878,Fdi,0.18281496034833256,Water,0.021564832946751777,Alcohol,0.379667564770843,36.80906868970569
Birth Per Woman & Polio & Total Expenditure,0.64344570654572,0.6016265761052386,Birth Per Woman,-4.593203492691528,Total Expenditure,0.025450025677903214,Polio,0.38819454278984805,78.66865057110559
Alcohol & Diphtheria & Water,0.6433233149211077,0.6322459425479366,Diphtheria,0.16977821839731252,Water,0.03106275669952552,Alcohol,0.353308773456528,36.74516207055569
Adult Mortality & Alcohol & Diphtheria,0.6429349540495068,0.6419527394770053,Adult Mortality,-0.0452436570214772,Diphtheria,0.5906088479798213,Alcohol,0.06806540634491548,68.74693663155115
Birth Per Woman & Military & Total Expenditure,0.6427923174678833,0.6044405650711138,Birth Per Woman,-4.7444319313563925,Military,0.1437033857016431,Total Expenditure,0.3981889923411168,80.80401448982204
Alcohol & Birth Per Woman & Total Expenditure,0.6426637466691532,0.6022535852561992,Birth Per Woman,0.08243893483896723,Total Expenditure,-4.704851767489148,Alcohol,0.3417308475287399,80.79878757692923
Infant Deaths & Military & Water,0.6424797234951087,0.6241624720329462,Infant Deaths,-0.005834824276635299,Military,-0.08569772305724697,Water,0.39127850922562224,37.21849786920349
Military & Population & Water,0.6423900619643304,0.6069538922599466,Population,-0.23699833437569953,Military,-4.741088170773706e-09,Water,0.38921879843922147,37.647679673599725
Measles & Population & Water,0.6422751882901651,0.5981818122811083,Population,-8.976256800086488e-09,Water,-4.481132879746073e-09,Measles,0.4068098784436591,35.576832140142514
Hepatitis B & Military & Water,0.6422730384853459,0.601547525938769,Hepatitis B,0.011716695991700115,Military,-0.15802879120043575,Water,0.3828800725038127,37.20654604385441
Birth Per Woman & Bmi & Measles,0.6417239518649063,0.6854747893577224,Birth Per Woman,-4.197458605426995,Bmi,0.09267640542469024,Measles,-2.4703155576179496e-05,78.31009564168728
Birth Per Woman & Infant Deaths & Measles,0.6415196751239969,0.5842507216758839,Infant Deaths,-4.920950152515842,Birth Per Woman,-0.0036894757047132407,Measles,-2.922879132083798e-05,84.03860241682271
Birth Per Woman & Diphtheria & Total Expenditure,0.6411436356345335,0.6211049488686563,Birth Per Woman,-4.7364765293219495,Diphtheria,0.029116130606329664,Total Expenditure,0.3322638138942302,78.82616276536797
Adult Mortality & Alcohol & Thinness 5-9 Years,0.6410230518770961,0.6824438458602455,Adult Mortality,-0.043066517385994374,Thinness 5-9 Years,0.48660005033445797,Alcohol,-0.46343333406217196,76.71924097630081
Polio & Under-Five Deaths & Water,0.6405621714215457,0.6400933074639404,Polio,0.019859319013387448,Water,-0.005002863231802243,Under-Five Deaths,0.37335356386941,37.04723084271543
Birth Per Woman & Infant Deaths & Thinness 1-19 Years,0.6405535033802694,0.7147545605690467,Infant Deaths,-4.197993976359187,Birth Per Woman,0.0034900930741854517,Thinness 1-19 Years,-0.49414019513977314,83.87784684620641
Adult Mortality & Alcohol & Polio,0.640473769965521,0.6076212156549087,Adult Mortality,-0.045765130862780806,Polio,0.5397103712638941,Alcohol,0.061221150886880016,69.68200076194535
Alcohol & Polio & Water,0.6402802942881258,0.6300655030569773,Polio,0.1559860065704719,Water,0.02271062851590749,Alcohol,0.36214811711010336,36.74773990361332
Birth Per Woman & Population & Total Expenditure,0.6399502811598422,0.6065948451702714,Birth Per Woman,-4.8703998737009915,Population,-3.1768878435110468e-09,Total Expenditure,0.37903654008045173,81.62984620052669
Adult Mortality & Polio & Thinness 5-9 Years,0.63994718961108,0.6283859581435327,Adult Mortality,-0.04235582014536791,Thinness 5-9 Years,0.06331497012481929,Polio,-0.5411609580884933,74.16656254818503
Alcohol & Military & Water,0.6396277057870814,0.6218968425140587,Alcohol,0.15576674336220564,Military,-0.18199624063579714,Water,0.38205283007047186,37.26852007485215
Birth Per Woman & Infant Deaths & Polio,0.6393555093254599,0.5984188169987537,Infant Deaths,-4.726677839574188,Birth Per Woman,-0.0043202658855113745,Polio,0.01710236264171329,81.90282874679107
Adult Mortality & Bmi & Under-Five Deaths,0.6393389245007323,0.6675968698303474,Adult Mortality,-0.04380852254602995,Under-Five Deaths,0.14205221287157563,Bmi,-0.004975871188542424,72.01286057090537
Diphtheria & Infant Deaths & Water,0.6393349047875072,0.6507756030368452,Infant Deaths,0.02746795806798341,Water,-0.004907332706212767,Diphtheria,0.38645583573961106,35.08019196505393
Diphtheria & Hepatitis B & Water,0.6392742663881774,0.6297689619703539,Diphtheria,0.04740736648029582,Water,-0.0036172072516315267,Hepatitis B,0.37896938581931444,34.267887762735796
Birth Per Woman & Hepatitis B & Military,0.6392065649678238,0.5809018686562879,Birth Per Woman,-4.911122716802049,Military,0.02128165087760383,Hepatitis B,0.2840617761249961,81.58606951898041
Infant Deaths & Polio & Water,0.6390908385540361,0.6416073036556014,Infant Deaths,-0.00537041208657952,Water,0.021520568570744556,Polio,0.37375420207037213,36.73834116223186
Measles & Total Expenditure & Water,0.639035099189345,0.6343674840762972,Total Expenditure,-7.276965736356158e-06,Water,0.3074646151930602,Measles,0.3976110753406584,34.50700187836293
Alcohol & Bmi & Hiv/Aids,0.638920025123719,0.5821793084139224,Hiv/Aids,0.5771443707711519,Bmi,0.16999343074091913,Alcohol,-0.859146471415059,62.1231646785603
Birth Per Woman & Infant Deaths & Total Expenditure,0.6386565470696444,0.6229997518872645,Infant Deaths,-4.792662399958683,Birth Per Woman,-0.003812417168013655,Total Expenditure,0.3628019569521052,81.31237849006583
Fdi & Measles & Water,0.6384493614815157,0.6156100363859945,Fdi,0.016664358780309887,Water,-9.992157565888246e-06,Measles,0.3878878031500953,37.20257856135356
Adult Mortality & Alcohol & Gdp,0.6380263310813343,0.6444891597311683,Adult Mortality,-0.04461201981023799,Gdp,0.49831573663437867,Alcohol,0.00013206236213048742,73.98976076997047
Alcohol & Birth Per Woman & Measles,0.6377868611262323,0.5967957710800845,Birth Per Woman,0.11663614593170744,Measles,-4.747634024891768,Alcohol,-4.513136705139564e-05,82.98806711725707
Hepatitis B & Population & Water,0.63745894479395,0.6210401197261094,Population,0.004167499134058833,Water,-4.197000999852084e-09,Hepatitis B,0.39383952714265713,36.395441551346046
Bmi & Hiv/Aids & Percentage Expenditure,0.6374488237572649,0.6169747848631543,Hiv/Aids,0.17453348673090732,Bmi,-0.8518687615804545,Percentage Expenditure,0.0013953389090245894,63.65835635951805
Diphtheria & Fdi & Water,0.6373971098939634,0.6448915664929219,Fdi,0.038311241631746686,Water,0.028231429859163076,Diphtheria,0.3782783733953107,34.53511111154022
Adult Mortality & Measles & Thinness 5-9 Years,0.6373384757911118,0.5440811274280677,Adult Mortality,-0.046262921556782216,Thinness 5-9 Years,-5.627067740056223e-06,Measles,-0.5560596137022985,80.30884257660898
Diphtheria & Under-Five Deaths & Water,0.6368808805893128,0.6575744732775375,Diphtheria,0.03664232702183191,Water,-0.003911281905289993,Under-Five Deaths,0.36456548630408353,36.18103081097004
Measles & Polio & Water,0.6367091980109907,0.6255164634421011,Polio,-9.45598351936324e-06,Water,0.014763277818150991,Measles,0.3842727338932467,36.33570123422636
Birth Per Woman & Measles & Thinness 1-19 Years,0.6366941678250473,0.7266298116265882,Birth Per Woman,-4.3229702403691235,Thinness 1-19 Years,-1.887686618356573e-05,Measles,-0.4409632162732567,84.19318472462032
Adult Mortality & Hiv/Aids & Percentage Expenditure,0.6366276486810224,0.6138680683403073,Adult Mortality,-0.03449117200410242,Hiv/Aids,-0.5521205863761268,Percentage Expenditure,0.0012676446582372185,75.68014809089675
Birth Per Woman & Infant Deaths & Under-Five Deaths,0.6360071699219397,0.606032700893927,Infant Deaths,-4.774296646785351,Birth Per Woman,0.015459686119703418,Under-Five Deaths,-0.015214674304729786,83.63706863842575
Birth Per Woman & Hepatitis B & Infant Deaths,0.6359533251515369,0.605749805127428,Infant Deaths,-4.744965194859393,Birth Per Woman,0.00709527435705081,Hepatitis B,-0.005297966226948639,83.20465289759697
Total Expenditure & Under-Five Deaths & Water,0.6358300789279423,0.6687223166382648,Total Expenditure,0.3490099250071927,Water,-0.0037408852326877985,Under-Five Deaths,0.37749522341218755,36.10259792355833
Bmi & Gdp & Hiv/Aids,0.635419770791527,0.6638833659714989,Gdp,0.17043316948400833,Hiv/Aids,0.00020285833110827295,Bmi,-0.8367036607437562,63.58548764876225
Birth Per Woman & Hepatitis B & Polio,0.635389848930498,0.5969885833887798,Birth Per Woman,-4.817753202989212,Polio,0.015218425240918928,Hepatitis B,0.014682004549961752,81.20644187649384
Birth Per Woman & Fdi & Polio,0.6352383719052143,0.6001079409418917,Birth Per Woman,-4.7516536501036235,Fdi,0.01683344734141364,Polio,0.018038076467475097,81.8614458985128
Diphtheria & Population & Water,0.6348822440949287,0.6481262131342129,Population,0.03263060623710312,Water,-4.9685149538689336e-09,Diphtheria,0.37939010376765975,35.18813327548304
Alcohol & Population & Water,0.6342873578964549,0.6413329000744789,Population,0.1480501457973927,Water,-3.889538319825714e-09,Alcohol,0.375347582698584,37.6224960207015
Birth Per Woman & Infant Deaths & Military,0.6339503739686944,0.6064731333685524,Infant Deaths,-4.900493868515774,Military,-0.005250505672716844,Birth Per Woman,0.20668195449901067,83.71195717597537
Birth Per Woman & Measles & Under-Five Deaths,0.6332985476469901,0.6134530485378794,Birth Per Woman,-4.859215190806155,Under-Five Deaths,-3.281913313170618e-05,Measles,-0.0025673244743432554,83.98645349803768
Adult Mortality & Fdi & Thinness 1-19 Years,0.6332745147794203,0.5758390152713307,Adult Mortality,-0.04548817065364579,Fdi,0.01038809004281705,Thinness 1-19 Years,-0.6267538324857548,80.27799186162501
Adult Mortality & Thinness 5-9 Years & Under-Five Deaths,0.6332673944747335,0.5600097559237549,Adult Mortality,-0.04534557676324753,Thinness 5-9 Years,-0.6010574835740673,Under-Five Deaths,-2.010563878721569e-06,80.19930976177922
Birth Per Woman & Diphtheria & Infant Deaths,0.6332393107958587,0.6236506613371442,Infant Deaths,-4.707246225982741,Birth Per Woman,0.035262918259518286,Diphtheria,-0.003908923844734751,80.34536379743614
Military & Under-Five Deaths & Water,0.6330640170305152,0.6557341356004902,Under-Five Deaths,-0.0670456373567148,Military,-0.004789982501105635,Water,0.38087506519823305,38.10183233075182
Adult Mortality & Bmi & Population,0.6329298800387836,0.6560586959389711,Adult Mortality,-0.04271729675517735,Population,0.15603938877027296,Bmi,-1.906035336078326e-09,71.03730324143287
Adult Mortality & Bmi & Military,0.6328545908758751,0.6637586210825527,Adult Mortality,-0.042433845966491864,Military,0.15879188491050936,Bmi,-0.20502310664546905,71.18276428944738
Birth Per Woman & Hepatitis B & Total Expenditure,0.6327617105879983,0.6333738098570111,Birth Per Woman,-4.6554186624032585,Total Expenditure,0.010129496403583843,Hepatitis B,0.3550487290834318,80.35842737737904
Diphtheria & Total Expenditure & Water,0.6326822637060421,0.6748261126461504,Diphtheria,0.042861723065045154,Water,0.2614627521304302,Total Expenditure,0.3703244614292154,33.33112520337052
Alcohol & Birth Per Woman & Military,0.6325505867048773,0.6032013129222648,Birth Per Woman,0.12083682357664013,Military,-4.69987528952659,Alcohol,0.18084699112929875,82.42442894273428
Infant Deaths & Measles & Water,0.6325009820647672,0.6590567439910595,Infant Deaths,-0.007083674252949509,Water,3.751303727018949e-05,Measles,0.3971894006872803,36.42108453888175
Adult Mortality & Measles & Percentage Expenditure,0.6323078959995245,0.497618468655986,Adult Mortality,-0.04883124220813578,Measles,-3.467760224802008e-05,Percentage Expenditure,0.0010114224784492569,77.33304994387926
Fdi & Total Expenditure & Water,0.6321470589305025,0.6620830768393724,Fdi,0.01467197535427655,Water,0.3662895032356628,Total Expenditure,0.3842978097784018,35.104902731990386
Adult Mortality & Hepatitis B & Thinness 5-9 Years,0.6319654342640677,0.5931628075588914,Adult Mortality,-0.04518280482591038,Thinness 5-9 Years,0.02947537780931655,Hepatitis B,-0.5720157356576672,77.7986181163725
Adult Mortality & Population & Thinness 5-9 Years,0.6318474550407289,0.5756764657065654,Adult Mortality,-0.04561022116875938,Thinness 5-9 Years,6.927451963855276e-09,Population,-0.6242133331494433,80.24816517193334
Birth Per Woman & Fdi & Population,0.631754841114097,0.6064966702106009,Birth Per Woman,-4.869317043761055,Fdi,0.019147488184594677,Population,-3.830386131584597e-09,83.78447245812534
Adult Mortality & Measles & Thinness 1-19 Years,0.6317141537765294,0.5841456159076164,Adult Mortality,-0.045385324313305046,Thinness 1-19 Years,-2.272645283071782e-06,Measles,-0.5898654160883124,80.25892947349448
Population & Total Expenditure & Water,0.6314549055487786,0.6565867702445122,Population,-3.568672635630251e-09,Water,0.29709994033859033,Total Expenditure,0.39121627989274255,35.26657704005168
Alcohol & Birth Per Woman & Population,0.6314391916078148,0.6092094041780312,Birth Per Woman,0.09679040469709778,Population,-4.632861082075429,Alcohol,-3.9332490450113154e-09,82.73800457873071
Birth Per Woman & Fdi & Military,0.6313396273786593,0.606033076524958,Birth Per Woman,-4.864295124149394,Military,0.016337563630708925,Fdi,0.18961314186800615,83.32701727612542
Birth Per Woman & Measles & Population,0.6311686680112776,0.6123311447654636,Birth Per Woman,-4.86972427109346,Population,-4.70025956214353e-05,Measles,-2.0154608189607298e-09,83.98758767690958
Adult Mortality & Gdp & Hiv/Aids,0.6308284842484488,0.6742764193314417,Adult Mortality,-0.03355429336572273,Gdp,0.00021868417641267708,Hiv/Aids,-0.5218050965060655,75.06743115432313
Birth Per Woman & Diphtheria & Polio,0.6307862395032526,0.6207000499016602,Birth Per Woman,-4.622188693024424,Diphtheria,0.03171827153559077,Polio,0.006429646043799235,79.81802697522498
Hepatitis B & Measles & Water,0.6304936937676083,0.6367581071783845,Measles,0.014563362013231974,Water,-5.1909757499348406e-06,Hepatitis B,0.3805497578256888,36.679263637821634
Diphtheria & Measles & Water,0.6304770019579917,0.6502254156673258,Diphtheria,0.04111761658596631,Water,-7.710814488675897e-06,Measles,0.36512591655310567,35.817664416435385
Alcohol & Hepatitis B & Water,0.6303765359371944,0.6563678460643413,Hepatitis B,0.15851763646497563,Water,0.007613256201259874,Alcohol,0.37383843111152343,36.9537448199004
Birth Per Woman & Population & Under-Five Deaths,0.6300087663857251,0.6215936837688738,Birth Per Woman,-4.8171734790197815,Population,3.4728758863729816e-09,Under-Five Deaths,-0.0043629601120000324,83.86866503045093
Fdi & Hepatitis B & Water,0.6298445985266934,0.6487090786478568,Fdi,0.017400078950444996,Water,0.009917608916752994,Hepatitis B,0.3931803440762576,35.809197838604206
Population & Under-Five Deaths & Water,0.6297364366543645,0.6683322132308149,Population,3.902926344099573e-09,Water,-0.005226595630067227,Under-Five Deaths,0.3797459054468696,38.11279172827054
Birth Per Woman & Diphtheria & Military,0.6293445714649637,0.6271831510850634,Birth Per Woman,-4.6971557973232105,Military,0.03295854208991708,Diphtheria,0.12736735304223884,80.28958882475945
Adult Mortality & Gdp & Polio,0.6292284425844579,0.6250530028333171,Adult Mortality,-0.04358193007838569,Gdp,0.00019267555114767593,Polio,0.06723887370146142,70.22539601372532
Birth Per Woman & Measles & Total Expenditure,0.6291757467270798,0.6479115577944397,Birth Per Woman,-4.727086352109403,Total Expenditure,-4.149875269358388e-05,Measles,0.3110004404145664,81.66311392600434
Hepatitis B & Infant Deaths & Water,0.6288293450743441,0.6690734464431609,Infant Deaths,0.007954612476131318,Water,-0.005521490926561198,Hepatitis B,0.3917156114330049,36.29854422661547
Alcohol & Birth Per Woman & Hepatitis B,0.6287918962108201,0.6204320456602431,Birth Per Woman,0.145862804462672,Hepatitis B,-4.643701361885254,Alcohol,0.018170332592774792,80.95730942942349
Adult Mortality & Thinness 1-19 Years & Total Expenditure,0.628788270001281,0.5955574288307098,Adult Mortality,-0.045539726663869594,Thinness 1-19 Years,-0.6076716313648278,Total Expenditure,0.23567052775293662,78.76828676750678
Adult Mortality & Gdp & Hepatitis B,0.628064396852445,0.5903463973637948,Adult Mortality,-0.04542332400590412,Gdp,0.0002013146244172509,Hepatitis B,0.04858816600670976,72.31669906447239
Birth Per Woman & Military & Population,0.6275185183634935,0.6149762994293615,Birth Per Woman,-4.876011136315337,Military,0.1027812537571351,Population,-3.805608876197815e-09,83.58768140521471
Fdi & Infant Deaths & Water,0.6274992128786434,0.6774550208684558,Infant Deaths,0.01848656698165829,Water,-0.005639771157338242,Fdi,0.3818439537526942,37.77113250848111
Hepatitis B & Under-Five Deaths & Water,0.6271504033604254,0.6690442317188562,Under-Five Deaths,0.004538599773609131,Water,-0.004263471749872485,Hepatitis B,0.37970668716499156,37.84207184988851
Polio & Population & Water,0.6271475040909459,0.6591173469163152,Population,0.013596833210297863,Water,-3.988748722026501e-09,Polio,0.3850071004819933,36.37907968092287
